"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3-new"
"03/07/2024 20:21:54:784 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","(mean) gini-index","(std) gini-index","(mean) survival-ratio","(std) survival-ratio","(mean) death-ratio","(std) death-ratio","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) sd-sugar","(std) sd-sugar","(mean) starve-count","(std) starve-count","(mean) age-death-count","(std) age-death-count"
"20","30","color-agents-by-vision","650","1000","0.3835743196016491","N/A","1","N/A","0.5853178938169107","N/A","43.683076923076925","N/A","33","N/A","31.594179259653913","N/A","8037","N/A","5693","N/A"
"20","30","color-agents-by-vision","700","1000","0.3871058598085619","N/A","1","N/A","0.5925852366765971","N/A","43.02571428571429","N/A","31","N/A","31.496202671923324","N/A","8951","N/A","6153","N/A"
"20","30","color-agents-by-vision","750","1000","0.3864340143091113","N/A","1","N/A","0.5890788747931605","N/A","41.248","N/A","30","N/A","30.339333043196735","N/A","9612","N/A","6704","N/A"
"20","30","color-agents-by-vision","800","1000","0.370454035128572","N/A","1","N/A","0.5872779369627508","N/A","37.57625","N/A","29","N/A","26.95472839161678","N/A","10248","N/A","7201","N/A"
"20","30","color-agents-by-vision","850","1000","0.3875236365629236","N/A","1","N/A","0.5862161293777445","N/A","36.62","N/A","27","N/A","27.43851161972479","N/A","10947","N/A","7726","N/A"
"20","30","color-agents-by-vision","900","1000","0.3957899197883073","N/A","1","N/A","0.6030816185881658","N/A","35.83111111111111","N/A","26","N/A","27.220402462513906","N/A","12251","N/A","8062","N/A"
"20","30","color-agents-by-vision","950","1000","0.39203201251813286","N/A","1","N/A","0.6048417132216015","N/A","33.98947368421052","N/A","25","N/A","25.397698566049055","N/A","12992","N/A","8487","N/A"
"20","30","color-agents-by-vision","1000","1000","0.39902402607480997","N/A","1","N/A","0.6250108441051444","N/A","32.215","N/A","24","N/A","24.406688867223703","N/A","14409","N/A","8644","N/A"
"25","0","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"25","0","color-agents-by-vision","50","1000","0.45095302742329624","N/A","1","N/A","0.3238095238095238","N/A","73.66","N/A","51.5","N/A","63.6340333790153","N/A","272","N/A","567","N/A"
"25","0","color-agents-by-vision","100","1000","0.4929050102734313","N/A","1","N/A","0.4095449500554939","N/A","63.27","N/A","38","N/A","60.03144882880012","N/A","738","N/A","1063","N/A"
"25","0","color-agents-by-vision","150","1000","0.47227721280602597","N/A","1","N/A","0.42796005706134094","N/A","59","N/A","43.5","N/A","51.83751071163162","N/A","1200","N/A","1603","N/A"
"25","0","color-agents-by-vision","200","1000","0.5009141524697818","N/A","1","N/A","0.4326370757180157","N/A","52.535","N/A","34","N/A","49.9962689562705","N/A","1657","N/A","2172","N/A"
"25","0","color-agents-by-vision","250","1000","0.46595634144433107","N/A","1","N/A","0.4450879007238883","N/A","51.124","N/A","35","N/A","44.28681419617567","N/A","2152","N/A","2682","N/A"
"25","0","color-agents-by-vision","300","1000","0.48576739710449224","N/A","1","N/A","0.47677865612648224","N/A","50.806666666666665","N/A","32.5","N/A","46.07376616526004","N/A","2895","N/A","3176","N/A"
"25","0","color-agents-by-vision","350","1000","0.49451633230815517","N/A","1","N/A","0.5221701272605492","N/A","43.39714285714286","N/A","26","N/A","41.11928963822241","N/A","3898","N/A","3566","N/A"
"25","0","color-agents-by-vision","400","1000","0.47441550789535775","N/A","1","N/A","0.5681943677526229","N/A","42.43","N/A","30","N/A","37.9201786635386","N/A","5145","N/A","3909","N/A"
"25","0","color-agents-by-vision","450","1000","0.4829960058528094","N/A","1","N/A","0.5874799357945425","N/A","37.46222222222222","N/A","25","N/A","34.40165796548999","N/A","6222","N/A","4368","N/A"
"25","0","color-agents-by-vision","500","1000","0.4724047906602253","N/A","1","N/A","0.5917404618058429","N/A","39.744","N/A","25","N/A","35.413481802652136","N/A","7150","N/A","4932","N/A"
"25","0","color-agents-by-vision","550","1000","0.4587869205892925","N/A","1","N/A","0.591824644549763","N/A","36.8","N/A","25","N/A","31.975913065828834","N/A","7992","N/A","5511","N/A"
"25","0","color-agents-by-vision","600","1000","0.4504141346475911","N/A","1","N/A","0.599360255897641","N/A","34.83166666666666","N/A","24","N/A","29.6766097428925","N/A","8994","N/A","6011","N/A"
"25","0","color-agents-by-vision","650","1000","0.4751883779373048","N/A","1","N/A","0.6030001214624073","N/A","35.46","N/A","23","N/A","31.769039885136905","N/A","9929","N/A","6536","N/A"
"25","0","color-agents-by-vision","700","1000","0.46837686225144526","N/A","1","N/A","0.6098898056370785","N/A","33.39714285714286","N/A","23","N/A","29.48420673446512","N/A","11014","N/A","7044","N/A"
"25","0","color-agents-by-vision","750","1000","0.4844277862768436","N/A","1","N/A","0.6108049647216357","N/A","31.376","N/A","20","N/A","29.019489974805964","N/A","11860","N/A","7556","N/A"
"25","0","color-agents-by-vision","800","1000","0.48017153760974507","N/A","1","N/A","0.6210880166658775","N/A","31.6075","N/A","22","N/A","28.508715813706566","N/A","13118","N/A","8002","N/A"
"25","0","color-agents-by-vision","850","1000","0.47724258488125865","N/A","1","N/A","0.642570281124498","N/A","29.216470588235293","N/A","19","N/A","26.539748828095203","N/A","14880","N/A","8276","N/A"
"25","0","color-agents-by-vision","900","1000","0.47726140641866094","N/A","1","N/A","0.6669938361273605","N/A","28.135555555555555","N/A","19","N/A","25.248651374731672","N/A","16989","N/A","8481","N/A"
"25","0","color-agents-by-vision","950","1000","0.4746270623684527","N/A","1","N/A","0.6981413166855845","N/A","25.98","N/A","17","N/A","23.055406301930617","N/A","19682","N/A","8509","N/A"
"25","0","color-agents-by-vision","1000","1000","0.46917566007235745","N/A","1","N/A","0.7328074304981232","N/A","25.982","N/A","18","N/A","22.64651276776496","N/A","23038","N/A","8399","N/A"
"25","5","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"25","5","color-agents-by-vision","50","1000","0.41209503239740813","N/A","1","N/A","0.2949367088607595","N/A","55.56","N/A","46","N/A","42.5086593819304","N/A","233","N/A","556","N/A"
"25","5","color-agents-by-vision","100","1000","0.47814579552329106","N/A","1","N/A","0.3592814371257485","N/A","66.12","N/A","46","N/A","60.60224351615968","N/A","600","N/A","1069","N/A"
"25","5","color-agents-by-vision","150","1000","0.4794918627795337","N/A","1","N/A","0.4048598130841122","N/A","56.94","N/A","36.5","N/A","51.93300149515047","N/A","1083","N/A","1591","N/A"
"25","5","color-agents-by-vision","200","1000","0.4741842728564663","N/A","1","N/A","0.41625480505216916","N/A","52.775","N/A","36","N/A","47.589580961386936","N/A","1516","N/A","2125","N/A"
"25","5","color-agents-by-vision","250","1000","0.49674911892467843","N/A","1","N/A","0.43308431163287087","N/A","48.804","N/A","29","N/A","47.05236747646778","N/A","2029","N/A","2655","N/A"
"25","5","color-agents-by-vision","300","1000","0.4864585352346672","N/A","1","N/A","0.4625429553264605","N/A","48.153333333333336","N/A","29","N/A","44.09714673372577","N/A","2692","N/A","3127","N/A"
"25","5","color-agents-by-vision","350","1000","0.48094521750031327","N/A","1","N/A","0.5039570378745054","N/A","45.582857142857144","N/A","30","N/A","41.57856157497866","N/A","3566","N/A","3509","N/A"
"25","5","color-agents-by-vision","400","1000","0.47054513631965394","N/A","1","N/A","0.5445032333921223","N/A","43.9225","N/A","29","N/A","39.071254151901826","N/A","4631","N/A","3873","N/A"
"25","5","color-agents-by-vision","450","1000","0.45615855973103436","N/A","1","N/A","0.58027136773299","N/A","45.53333333333333","N/A","36","N/A","38.76598743405351","N/A","5859","N/A","4237","N/A"
"25","5","color-agents-by-vision","500","1000","0.4652048333245006","N/A","1","N/A","0.57596987477012","N/A","37.738","N/A","24.5","N/A","34.436450081104134","N/A","6577","N/A","4841","N/A"
"25","5","color-agents-by-vision","550","1000","0.44398934598724593","N/A","1","N/A","0.5910245554614734","N/A","36.36545454545455","N/A","26","N/A","30.792848732055806","N/A","7678","N/A","5312","N/A"
"25","5","color-agents-by-vision","600","1000","0.45623199730342584","N/A","1","N/A","0.584382694336968","N/A","36.26","N/A","24","N/A","31.818072163373692","N/A","8307","N/A","5907","N/A"
"25","5","color-agents-by-vision","650","1000","0.45209500713169193","N/A","1","N/A","0.5858787216256189","N/A","34.598461538461535","N/A","24","N/A","30.13028204206811","N/A","9111","N/A","6439","N/A"
"25","5","color-agents-by-vision","700","1000","0.44727412874894834","N/A","1","N/A","0.5901513360132419","N/A","34.94857142857143","N/A","23","N/A","29.381710381907283","N/A","9983","N/A","6932","N/A"
"25","5","color-agents-by-vision","750","1000","0.4474252025749826","N/A","1","N/A","0.5977759696229997","N/A","33.62266666666667","N/A","22","N/A","29.15870240809287","N/A","11020","N/A","7414","N/A"
"25","5","color-agents-by-vision","800","1000","0.4598837221074797","N/A","1","N/A","0.599339430894309","N/A","30.86625","N/A","21","N/A","27.584905649868364","N/A","11795","N/A","7884","N/A"
"25","5","color-agents-by-vision","850","1000","0.46030396170025956","N/A","1","N/A","0.6218138160325083","N/A","29.31529411764706","N/A","20","N/A","25.962496762346078","N/A","13466","N/A","8189","N/A"
"25","5","color-agents-by-vision","900","1000","0.47027795681937884","N/A","1","N/A","0.6407098567457772","N/A","29.305555555555557","N/A","18","N/A","26.094910456808538","N/A","14983","N/A","8401","N/A"
"25","5","color-agents-by-vision","950","1000","0.47864143813933535","N/A","1","N/A","0.6740852948030762","N/A","27.38842105263158","N/A","17","N/A","24.76114926217158","N/A","17355","N/A","8390","N/A"
"25","5","color-agents-by-vision","1000","1000","0.47279025020914167","N/A","1","N/A","0.7103992670120167","N/A","26.298","N/A","17","N/A","23.491126601953965","N/A","20159","N/A","8217","N/A"
"25","10","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"25","10","color-agents-by-vision","50","1000","0.4935749128919861","N/A","1","N/A","0.277992277992278","N/A","57.4","N/A","38.5","N/A","53.75112718324509","N/A","216","N/A","560","N/A"
"25","10","color-agents-by-vision","100","1000","0.4536005625879045","N/A","1","N/A","0.3577481840193705","N/A","56.88","N/A","43.5","N/A","48.58591889788146","N/A","591","N/A","1060","N/A"
"25","10","color-agents-by-vision","150","1000","0.4816464873745486","N/A","1","N/A","0.41221084565794464","N/A","62.22","N/A","38.5","N/A","56.77943549650711","N/A","1087","N/A","1549","N/A"
"25","10","color-agents-by-vision","200","1000","0.45358341515665435","N/A","1","N/A","0.4118967452300786","N/A","56.015","N/A","39","N/A","47.05983334620793","N/A","1468","N/A","2095","N/A"
"25","10","color-agents-by-vision","250","1000","0.46072978332721265","N/A","1","N/A","0.40997539700290764","N/A","54.46","N/A","37.5","N/A","46.640559249094274","N/A","1833","N/A","2637","N/A"
"25","10","color-agents-by-vision","300","1000","0.4922087560427592","N/A","1","N/A","0.4366121201222802","N/A","48.95666666666666","N/A","26","N/A","46.28176163915576","N/A","2428","N/A","3132","N/A"
"25","10","color-agents-by-vision","350","1000","0.48639640298289194","N/A","1","N/A","0.49400409476455104","N/A","44.66285714285714","N/A","28","N/A","42.94676577990182","N/A","3378","N/A","3459","N/A"
"25","10","color-agents-by-vision","400","1000","0.460642094142505","N/A","1","N/A","0.5397692774741955","N/A","42.595","N/A","26","N/A","37.29118604162354","N/A","4445","N/A","3789","N/A"
"25","10","color-agents-by-vision","450","1000","0.44357020278925813","N/A","1","N/A","0.5741656365883807","N/A","40.86222222222222","N/A","30.5","N/A","34.37211078047249","N/A","5574","N/A","4133","N/A"
"25","10","color-agents-by-vision","500","1000","0.4424923947647682","N/A","1","N/A","0.5767458668353058","N/A","39.578","N/A","29","N/A","33.789159957911394","N/A","6384","N/A","4684","N/A"
"25","10","color-agents-by-vision","550","1000","0.4408318971391013","N/A","1","N/A","0.5857119948685054","N/A","41.24","N/A","28","N/A","34.76054753373675","N/A","7305","N/A","5166","N/A"
"25","10","color-agents-by-vision","600","1000","0.4466365849860567","N/A","1","N/A","0.5813343055049216","N/A","39.245","N/A","25","N/A","33.280138035261736","N/A","7973","N/A","5741","N/A"
"25","10","color-agents-by-vision","650","1000","0.423920032576448","N/A","1","N/A","0.5877933034537306","N/A","36.61846153846154","N/A","25","N/A","29.669763768306037","N/A","8918","N/A","6253","N/A"
"25","10","color-agents-by-vision","700","1000","0.43725503964923745","N/A","1","N/A","0.5918404461687682","N/A","35.747142857142855","N/A","23","N/A","30.661664803703015","N/A","9763","N/A","6732","N/A"
"25","10","color-agents-by-vision","750","1000","0.43833947883959984","N/A","1","N/A","0.5890264490714687","N/A","33.12266666666667","N/A","23","N/A","28.16176603678534","N/A","10467","N/A","7302","N/A"
"25","10","color-agents-by-vision","800","1000","0.4318436426441165","N/A","1","N/A","0.5962260216847373","N/A","33.11125","N/A","23","N/A","27.349934132623112","N/A","11438","N/A","7745","N/A"
"25","10","color-agents-by-vision","850","1000","0.43735176367416606","N/A","1","N/A","0.6096495439270283","N/A","30.85529411764706","N/A","20.5","N/A","26.010988010131694","N/A","12699","N/A","8130","N/A"
"25","10","color-agents-by-vision","900","1000","0.442555778256172","N/A","1","N/A","0.6199054267056969","N/A","29.935555555555556","N/A","19","N/A","25.35650726655522","N/A","13765","N/A","8439","N/A"
"25","10","color-agents-by-vision","950","1000","0.4503674874298378","N/A","1","N/A","0.6544616777060106","N/A","29.55157894736842","N/A","19","N/A","24.984357015984845","N/A","15908","N/A","8398","N/A"
"25","10","color-agents-by-vision","1000","1000","0.4655072795802227","N/A","1","N/A","0.6894941047952687","N/A","27.062","N/A","18","N/A","23.7692055216646","N/A","18304","N/A","8242","N/A"
"25","15","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
"25","15","color-agents-by-vision","50","1000","0.4479700053561863","N/A","1","N/A","0.2928388746803069","N/A","74.68","N/A","49.5","N/A","66.57248313082577","N/A","229","N/A","552","N/A"
"25","15","color-agents-by-vision","100","1000","0.46764927127409517","N/A","1","N/A","0.3280456852791878","N/A","63.81","N/A","42","N/A","56.73430811397736","N/A","517","N/A","1058","N/A"
"25","15","color-agents-by-vision","150","1000","0.448532431997425","N/A","1","N/A","0.3833266852812126","N/A","69.03333333333333","N/A","52","N/A","58.163783637839025","N/A","961","N/A","1545","N/A"
"25","15","color-agents-by-vision","200","1000","0.42873733406645237","N/A","1","N/A","0.4080575539568345","N/A","63.655","N/A","44.5","N/A","49.644727513092924","N/A","1418","N/A","2056","N/A"
"25","15","color-agents-by-vision","250","1000","0.45588586595885855","N/A","1","N/A","0.41850022451728786","N/A","54.252","N/A","35","N/A","47.07949032900157","N/A","1864","N/A","2589","N/A"
"25","15","color-agents-by-vision","300","1000","0.4578576272669601","N/A","1","N/A","0.42949071520500093","N/A","50.79","N/A","28","N/A","44.19218328556704","N/A","2336","N/A","3102","N/A"
"25","15","color-agents-by-vision","350","1000","0.4622598271916946","N/A","1","N/A","0.46761380996028107","N/A","47.80571428571429","N/A","31","N/A","41.80013807614288","N/A","3061","N/A","3484","N/A"
"25","15","color-agents-by-vision","400","1000","0.4896225744039149","N/A","1","N/A","0.5309801929913662","N/A","43.9325","N/A","26","N/A","42.37501680084836","N/A","4182","N/A","3693","N/A"
"25","15","color-agents-by-vision","450","1000","0.45994950510534643","N/A","1","N/A","0.5712159863945578","N/A","44.20444444444445","N/A","30","N/A","38.90182924661755","N/A","5374","N/A","4033","N/A"
"25","15","color-agents-by-vision","500","1000","0.43928012473809863","N/A","1","N/A","0.5727469629908655","N/A","41.046","N/A","27","N/A","34.3898998897766","N/A","6082","N/A","4536","N/A"
"25","15","color-agents-by-vision","550","1000","0.4233277429677128","N/A","1","N/A","0.5847527699685795","N/A","40.70363636363636","N/A","29","N/A","33.27866261825854","N/A","7072","N/A","5021","N/A"
"25","15","color-agents-by-vision","600","1000","0.39943025377342806","N/A","1","N/A","0.5889135254988913","N/A","40.193333333333335","N/A","29","N/A","30.914216311795933","N/A","7968","N/A","5561","N/A"
"25","15","color-agents-by-vision","650","1000","0.4016786317894966","N/A","1","N/A","0.5897609534773481","N/A","38.16153846153846","N/A","27","N/A","28.70679680022374","N/A","8709","N/A","6057","N/A"
"25","15","color-agents-by-vision","700","1000","0.39593401646372794","N/A","1","N/A","0.5933204801293612","N/A","38.08","N/A","26","N/A","29.313936882737085","N/A","9540","N/A","6538","N/A"
"25","15","color-agents-by-vision","750","1000","0.4121145349655267","N/A","1","N/A","0.5906412478336222","N/A","37.904","N/A","25","N/A","29.73692143888161","N/A","10224","N/A","7085","N/A"
"25","15","color-agents-by-vision","800","1000","0.41844813545995735","N/A","1","N/A","0.6013466942367849","N/A","33.38625","N/A","23","N/A","27.23599291516823","N/A","11342","N/A","7518","N/A"
"25","15","color-agents-by-vision","850","1000","0.40460517698592513","N/A","1","N/A","0.6016636780235106","N/A","32.22941176470588","N/A","22","N/A","25.415887389761696","N/A","12079","N/A","7996","N/A"
"25","15","color-agents-by-vision","900","1000","0.427160919679347","N/A","1","N/A","0.6115061409179057","N/A","30.601111111111113","N/A","21","N/A","25.17939635870471","N/A","13244","N/A","8413","N/A"
"25","15","color-agents-by-vision","950","1000","0.4372411974250688","N/A","1","N/A","0.637039887136078","N/A","29.829473684210527","N/A","20","N/A","25.227361806297548","N/A","14901","N/A","8489","N/A"
"25","15","color-agents-by-vision","1000","1000","0.426819265143992","N/A","1","N/A","0.6666271440992807","N/A","27.189","N/A","19.5","N/A","21.99584270029445","N/A","16867","N/A","8434","N/A"
"25","20","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A","0","N/A"
