"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3"
"03/07/2024 02:11:00:779 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","gini-index","survival-ratio","death-ratio","mean-sugar","median-sugar","sd-sugar"
"1927","45","10","color-agents-by-vision","780","1000","0.40744412182435963","1","0.5935384249910916","40.68974358974359","33","30.74594472041152"
"1928","45","10","color-agents-by-vision","800","1000","0.3967589274776431","1","0.5838785046728971","40.815","33","30.350077165964073"
"1929","45","10","color-agents-by-vision","820","1000","0.3898822499249399","1","0.5958693831984371","40.32073170731707","32","29.4321231806648"
"1930","45","10","color-agents-by-vision","840","1000","0.3988932300432819","1","0.594175926432755","37.891666666666666","30","28.437815430236185"
"1931","45","10","color-agents-by-vision","860","1000","0.39357490305366777","1","0.5978715518610684","38.269767441860466","30","28.342890774488506"
"1932","45","10","color-agents-by-vision","880","1000","0.3829302120384926","1","0.5935862176327124","37.46590909090909","31","26.99641777257592"
"1933","45","10","color-agents-by-vision","900","1000","0.3969429502852488","1","0.601599600099975","36.355555555555554","30","27.045963065788108"
"1934","45","10","color-agents-by-vision","920","1000","0.4165231272752862","1","0.6050722873971669","36.25760869565217","29","28.13746658516863"
"1935","45","10","color-agents-by-vision","940","1000","0.3903624241440317","1","0.6079263639832125","37.08617021276596","30.5","26.464395681334537"
"1939","45","15","color-agents-by-vision","0","0","0","1","0","0","0","0"
"1940","45","15","color-agents-by-vision","20","1000","0.491659886086249","1","0.19718309859154928","61.45","37.5","61.3115211977239"
"1936","45","10","color-agents-by-vision","960","1000","0.4031009179917762","1","0.6222782489112996","36.22604166666667","29","27.114401534072638"
"1941","45","15","color-agents-by-vision","40","1000","0.40742784380305597","1","0.22945205479452055","58.9","41","49.20902564701119"
"1942","45","15","color-agents-by-vision","60","1000","0.41887243191590995","1","0.25316455696202533","69.76666666666667","53.5","58.04071238178689"
"1943","45","15","color-agents-by-vision","80","1000","0.410411169744943","1","0.2660393498716852","71.0625","47.5","55.21519322877662"
"1944","45","15","color-agents-by-vision","100","1000","0.45486560364464695","1","0.3211963589076723","65.85","48","55.60709478024356"
"1937","45","10","color-agents-by-vision","980","1000","0.4019373413205449","1","0.6293439716312057","35.138775510204084","28","26.072718425562858"
"1945","45","15","color-agents-by-vision","120","1000","0.41275020896572967","1","0.341541755888651","63.141666666666666","50","48.6500616793089"
"1946","45","15","color-agents-by-vision","140","1000","0.44523260790833946","1","0.36549840691852525","61.98571428571429","40.5","52.17416678148526"
"1938","45","10","color-agents-by-vision","1000","1000","0.38964344932442113","1","0.6376887038001041","34.859","30","24.928348151081742"
"1947","45","15","color-agents-by-vision","160","1000","0.4079555636146431","1","0.36921850079744817","73.24375","54","55.34894985453652"
"1948","45","15","color-agents-by-vision","180","1000","0.4271224146224145","1","0.3858321870701513","61.6","42.5","49.57197802777887"
"1949","45","15","color-agents-by-vision","200","1000","0.43415930299777034","1","0.3972350230414747","60.545","42.5","51.29193198186398"
"1950","45","15","color-agents-by-vision","220","1000","0.3978747608980163","1","0.37922297297297297","61.56818181818182","47","46.184856740201226"
"1951","45","15","color-agents-by-vision","240","1000","0.4362481367616915","1","0.39843355229914096","59.63333333333333","40","49.54038686026778"
"1952","45","15","color-agents-by-vision","260","1000","0.42519994594098864","1","0.3978469459396209","61.29615384615385","41.5","49.34467053539327"
"1953","45","15","color-agents-by-vision","280","1000","0.42653879631932323","1","0.40303613427410734","57.44285714285714","41","46.44398042774058"
"1954","45","15","color-agents-by-vision","300","1000","0.4296037787406799","1","0.42582524271844663","56.92666666666667","39","47.893917987110605"
"1955","45","15","color-agents-by-vision","320","1000","0.42697099955735063","1","0.4263254113345521","56.478125","40","45.8565244714288"
"1956","45","15","color-agents-by-vision","340","1000","0.4286901145245828","1","0.42758976120941417","51.19705882352941","37","42.423966241712314"
"1957","45","15","color-agents-by-vision","360","1000","0.43784626219416745","1","0.4514231197328669","53.24722222222222","37","44.04267989609157"
"1958","45","15","color-agents-by-vision","380","1000","0.3956452233794564","1","0.4653145208700764","51.810526315789474","41","38.722828004850534"
"1959","45","15","color-agents-by-vision","400","1000","0.39336966105015697","1","0.49526424159231297","51.04","39","38.064954379057106"
"1960","45","15","color-agents-by-vision","420","1000","0.4225317198488165","1","0.5045513654096229","49.076190476190476","37.5","39.098723401287785"
"1961","45","15","color-agents-by-vision","440","1000","0.41356622094014106","1","0.5195298151095874","49.70681818181818","39","38.556150206969"
"1962","45","15","color-agents-by-vision","460","1000","0.41927423998653285","1","0.5258590767094758","49.40652173913043","38","38.74746405180797"
"1963","45","15","color-agents-by-vision","480","1000","0.42534248559098714","1","0.5394300861497681","47.954166666666666","37","38.55730739269908"
"1964","45","15","color-agents-by-vision","500","1000","0.4057266003570519","1","0.5472845460264206","47.052","37","35.65725979871007"
"1965","45","15","color-agents-by-vision","520","1000","0.412603531739011","1","0.5575379125780553","45.99038461538461","34","35.55562148950522"
"1966","45","15","color-agents-by-vision","540","1000","0.39329419085035444","1","0.5680068434559452","47.398148148148145","39","34.97243542573139"
"1967","45","15","color-agents-by-vision","560","1000","0.39522425561142094","1","0.5672902288412641","47.54107142857143","38","34.94107115176656"
"1968","45","15","color-agents-by-vision","580","1000","0.381084710502756","1","0.5780954021009127","48.41206896551724","39","34.165464375423426"
"1969","45","15","color-agents-by-vision","600","1000","0.39756193715210086","1","0.5792531120331951","43.615","35","32.32700368028108"
"1970","45","15","color-agents-by-vision","620","1000","0.3972574627323933","1","0.5783528280724243","42.36451612903226","35","32.12861922698664"
"1971","45","15","color-agents-by-vision","640","1000","0.3663359596252994","1","0.5816736143276208","43.034375","36","30.160583355451852"
"1972","45","15","color-agents-by-vision","660","1000","0.3787136170768525","1","0.5874658192299165","45.35","37","32.01266228045157"
"1973","45","15","color-agents-by-vision","680","1000","0.3766668679792245","1","0.5807078118256366","43.686764705882354","36","30.88618187878067"
"1974","45","15","color-agents-by-vision","700","1000","0.3822477650649056","1","0.5837747421243379","44.53857142857143","37.5","31.505885604328938"
"1975","45","15","color-agents-by-vision","720","1000","0.3793400814725983","1","0.587432242521582","40.53472222222222","34","28.758191236673227"
"1976","45","15","color-agents-by-vision","740","1000","0.36842798478463223","1","0.592051017778923","42.71756756756757","35","29.236980763117867"
"1977","45","15","color-agents-by-vision","760","1000","0.35934946838502424","1","0.5859655759409873","42.86447368421052","36","28.894771622684765"
"1978","45","15","color-agents-by-vision","780","1000","0.37537680880447805","1","0.5829549637992392","43.03589743589744","35","30.1064221687768"
"1979","45","15","color-agents-by-vision","800","1000","0.37663350420765723","1","0.5921130424500414","42.185","34","29.701658381953976"
"1980","45","15","color-agents-by-vision","820","1000","0.3679751827090211","1","0.585192051445455","41.65121951219512","34","28.823581293097753"
"1981","45","15","color-agents-by-vision","840","1000","0.386930985813003","1","0.5939769806682311","41.28928571428571","32","29.8909161715164"
"1982","45","15","color-agents-by-vision","860","1000","0.3800571355289848","1","0.5922984879799847","40.06395348837209","32","28.358577954592196"
"1983","45","15","color-agents-by-vision","880","1000","0.37469249606132804","1","0.5957311918850381","38.62159090909091","32","27.02880504865227"
"1984","45","15","color-agents-by-vision","900","1000","0.383257285464442","1","0.6012260536398467","37.69555555555556","31","27.059498202319194"
"1985","45","15","color-agents-by-vision","920","1000","0.38059439678996393","1","0.5955298844801608","37.53586956521739","30","26.499529145720384"
"1986","45","15","color-agents-by-vision","940","1000","0.3883321715527136","1","0.5992450610324036","36.757446808510636","30","26.2860219472403"
"1990","45","20","color-agents-by-vision","0","0","0","1","0","0","0","0"
"1991","45","20","color-agents-by-vision","20","1000","0.4054961378490791","1","0.18705035971223022","84.15","59","67.39067169556145"
"1992","45","20","color-agents-by-vision","40","1000","0.43060233160621764","1","0.22359154929577466","77.2","52.5","62.95631370956717"
"1987","45","15","color-agents-by-vision","960","1000","0.38235496147776815","1","0.6083167566543526","37.40625","31","26.529924130089018"
"1993","45","20","color-agents-by-vision","60","1000","0.44199055459825115","1","0.2687074829931973","87.05","58","71.48294213971018"
"1994","45","20","color-agents-by-vision","80","1000","0.4641907819866689","1","0.2411408815903198","76.8875","52.5","67.14352542374517"
"1988","45","15","color-agents-by-vision","980","1000","0.3850530956928871","1","0.6138421733505821","36.25","30","25.672363052884343"
"1995","45","20","color-agents-by-vision","100","1000","0.455399014778325","1","0.30264900662251654","71.05","54","65.28003004926026"
"1996","45","20","color-agents-by-vision","120","1000","0.39490570979570466","1","0.32268722466960353","63.63333333333333","50","46.505251051361284"
"1997","45","20","color-agents-by-vision","140","1000","0.4452070357837607","1","0.3460093896713615","62.42142857142857","44.5","56.6630921529437"
"1998","45","20","color-agents-by-vision","160","1000","0.42294316958606537","1","0.3702518992403039","63.86875","42","51.301810366256504"
"1989","45","15","color-agents-by-vision","1000","1000","0.3963519079702255","1","0.6251564455569462","33.989","27","24.866709316518598"
"1999","45","20","color-agents-by-vision","180","1000","0.41855054164836797","1","0.36845852616589536","67.46666666666667","48","53.05719481642154"
"2000","45","20","color-agents-by-vision","200","1000","0.408440779610195","1","0.38173747622067217","66.7","46.5","51.59359938487952"
"2001","45","20","color-agents-by-vision","220","1000","0.3928835173852098","1","0.38250428816466553","72.51818181818182","52.5","52.861450994513284"
"2002","45","20","color-agents-by-vision","240","1000","0.4076055811982963","1","0.38847247350736624","62.2875","46","49.30450014257953"
"2003","45","20","color-agents-by-vision","260","1000","0.4182091156204565","1","0.4014547160957297","60.84230769230769","43","48.40827550647863"
"2004","45","20","color-agents-by-vision","280","1000","0.3974579373963688","1","0.40286520512263946","60.61785714285714","43.5","45.81011575044452"
"2005","45","20","color-agents-by-vision","300","1000","0.43456236181558106","1","0.3947744437640335","59.803333333333335","40","49.78137476137698"
"2006","45","20","color-agents-by-vision","320","1000","0.40245314981810704","1","0.4084106838416367","60.990625","43.5","45.47150997101248"
"2007","45","20","color-agents-by-vision","340","1000","0.39709862335787155","1","0.4389404884760922","56.076470588235296","42","42.29026024275936"
"2008","45","20","color-agents-by-vision","360","1000","0.4075433696994999","1","0.4381568310428456","53.21388888888889","40","40.97980107632331"
"2009","45","20","color-agents-by-vision","380","1000","0.4149282822970895","1","0.4511529126213592","57.415789473684214","41","44.021531828715275"
"2010","45","20","color-agents-by-vision","400","1000","0.4161911565284773","1","0.4643980554761224","51.62","39","41.14916444274221"
"2011","45","20","color-agents-by-vision","420","1000","0.4040200002205095","1","0.4745279174025268","51.416666666666664","41","38.262692165790774"
"2012","45","20","color-agents-by-vision","440","1000","0.3961987998746856","1","0.5009506908353404","51.44090909090909","39","37.729478986504475"
"2013","45","20","color-agents-by-vision","460","1000","0.40293701561752876","1","0.5269425775262351","52.380434782608695","41","39.367228773887625"
"2014","45","20","color-agents-by-vision","480","1000","0.41239110208914803","1","0.531154585547891","49.2625","39.5","38.4214331331921"
"2015","45","20","color-agents-by-vision","500","1000","0.38964934478084023","1","0.5451422436929684","48.686","41","35.12102471104034"
"2016","45","20","color-agents-by-vision","520","1000","0.38353515593810394","1","0.5467213114754098","46.31730769230769","40","33.08442648701208"
"2017","45","20","color-agents-by-vision","540","1000","0.39325322472341734","1","0.5579731451533863","46.78148148148148","38","34.533310928201615"
"2018","45","20","color-agents-by-vision","560","1000","0.3864395065557292","1","0.5767386091127098","47.707142857142856","41","34.04217029727141"
"2019","45","20","color-agents-by-vision","580","1000","0.3700916772255353","1","0.5750602087235751","49.83103448275862","41","34.327525408265494"
"2020","45","20","color-agents-by-vision","600","1000","0.36962718466682754","1","0.5752679027045415","48.348333333333336","40.5","33.24106814732112"
"2021","45","20","color-agents-by-vision","620","1000","0.390744351805786","1","0.5792457480897215","46.74677419354839","38","33.7444363522468"
"2022","45","20","color-agents-by-vision","640","1000","0.37250491986161716","1","0.5833005120126034","46.7453125","39","32.144126865120626"
"2023","45","20","color-agents-by-vision","660","1000","0.3792063170682324","1","0.5854029011923749","44.9","37","31.775039115222185"
"2024","45","20","color-agents-by-vision","680","1000","0.37806150161250796","1","0.5815837937384899","45.86764705882353","39","32.64934166858782"
"2025","45","20","color-agents-by-vision","700","1000","0.37496923557286127","1","0.5759094815239186","44.44571428571429","37","31.079181195470895"
"2026","45","20","color-agents-by-vision","720","1000","0.3816957949286659","1","0.5844692275919041","44.25138888888889","36","31.407933288434947"
"2027","45","20","color-agents-by-vision","740","1000","0.37851394811303624","1","0.5909812218989685","43.27972972972973","36","30.47808272043805"
"2028","45","20","color-agents-by-vision","760","1000","0.3657586028369018","1","0.5893132716049383","43.07105263157895","35","29.91767719326115"
"2029","45","20","color-agents-by-vision","780","1000","0.3691333369002951","1","0.5936701763130023","42.39358974358974","35","29.393924252970525"
"2030","45","20","color-agents-by-vision","800","1000","0.3698738178233672","1","0.5843278129566488","43.74875","35","30.219441453138646"
"2031","45","20","color-agents-by-vision","820","1000","0.3760630702817198","1","0.5937005102938588","42.91219512195122","35","30.48119735182583"
"2032","45","20","color-agents-by-vision","840","1000","0.37426026445888305","1","0.584203542375815","43.425","36","30.21806473342742"
"2033","45","20","color-agents-by-vision","860","1000","0.36814727588808294","1","0.5910559144575629","41.22093023255814","35","28.188456575630322"
"2034","45","20","color-agents-by-vision","880","1000","0.36686295399827545","1","0.591101925378005","40.11931818181818","33","27.90252967419737"
"2035","45","20","color-agents-by-vision","900","1000","0.3719723995288493","1","0.5918918918918918","39.51444444444444","32","27.53100814701319"
"2036","45","20","color-agents-by-vision","920","1000","0.3600363048997105","1","0.5885308744301699","41.53152173913043","34","27.901526782799515"
"2037","45","20","color-agents-by-vision","940","1000","0.37410701685794895","1","0.5964103078311441","39.136170212765954","31.5","27.00827329981801"
"2041","45","25","color-agents-by-vision","0","0","0","1","0","0","0","0"
"2042","45","25","color-agents-by-vision","20","1000","0.3949880668257757","1","0.19642857142857142","83.8","64.5","63.581361055612916"
"2043","45","25","color-agents-by-vision","40","1000","0.38704706761299956","1","0.2345890410958904","66.925","41.5","51.611163322358664"
"2038","45","20","color-agents-by-vision","960","1000","0.3711817112232477","1","0.6035987971675235","38.80833333333333","32","26.560783445526987"
"2044","45","25","color-agents-by-vision","60","1000","0.4607017165840693","1","0.22668240850059032","77.35","54","72.03102556584764"
"2045","45","25","color-agents-by-vision","80","1000","0.4022502681170522","1","0.2476107732406603","81.5875","59","60.07056899592072"
"2046","45","25","color-agents-by-vision","100","1000","0.39977629567875494","1","0.2734159779614325","71.97","58.5","52.623391311576576"
"2039","45","20","color-agents-by-vision","980","1000","0.37046918620124397","1","0.609173187517677","37.40204081632653","30","25.5556353147704"
"2047","45","25","color-agents-by-vision","120","1000","0.450783316567937","1","0.3098434004474273","74.55833333333334","46","64.42359761742578"
"2048","45","25","color-agents-by-vision","140","1000","0.43597489211455487","1","0.3339587242026266","72.82857142857142","51","59.85112740109337"
"2049","45","25","color-agents-by-vision","160","1000","0.4166076624636276","1","0.3535641547861507","64.4375","48","51.10572190391947"
"2050","45","25","color-agents-by-vision","180","1000","0.4177505400582323","1","0.36902623068630974","65.72222222222223","47.5","52.216037643744194"
"2040","45","20","color-agents-by-vision","1000","1000","0.3644015406199542","1","0.613252789818316","37.777","32","25.228748695897707"
"2051","45","25","color-agents-by-vision","200","1000","0.42806506974366443","1","0.3765195137555982","68.465","47","55.59679661608076"
"2052","45","25","color-agents-by-vision","220","1000","0.39725104117893495","1","0.39110473457675754","67.07272727272728","48.5","50.31112499700334"
"2053","45","25","color-agents-by-vision","240","1000","0.391572689511942","1","0.3932966745221262","66.875","46.5","49.4367543212969"
"2054","45","25","color-agents-by-vision","260","1000","0.4155291173836366","1","0.3901970206631427","64.08461538461539","44","50.83466038799409"
"2055","45","25","color-agents-by-vision","280","1000","0.38735871017622897","1","0.39783998236720297","60.71071428571429","45","44.100714314761355"
"2056","45","25","color-agents-by-vision","300","1000","0.40936304027833537","1","0.4055714870954527","58.123333333333335","42","46.09182476233678"
"2057","45","25","color-agents-by-vision","320","1000","0.4098343707366984","1","0.41680863145939806","54.975","40","43.84733418046689"
"2058","45","25","color-agents-by-vision","340","1000","0.3939284557218916","1","0.42182525645560665","56.60588235294118","42","42.569297598612245"
"2059","45","25","color-agents-by-vision","360","1000","0.38929114171004925","1","0.4283347141673571","60.11666666666667","43","42.80027789980849"
"2060","45","25","color-agents-by-vision","380","1000","0.3920278857302087","1","0.43977591036414565","55.66842105263158","41","41.20718681882392"
"2061","45","25","color-agents-by-vision","400","1000","0.410510192421957","1","0.470512082853855","54.6975","42","41.84649108096725"
"2062","45","25","color-agents-by-vision","420","1000","0.40325841775891624","1","0.4808247422680412","52.576190476190476","39","40.76975813970831"
"2063","45","25","color-agents-by-vision","440","1000","0.39280239634842123","1","0.49301964839710444","54.31818181818182","43","39.74392561273199"
"2064","45","25","color-agents-by-vision","460","1000","0.4022095791579541","1","0.5166240409207161","52.20652173913044","41","38.79063349746435"
"2065","45","25","color-agents-by-vision","480","1000","0.37558078008466034","1","0.531048758049678","51.677083333333336","41.5","35.983728284981844"
"2066","45","25","color-agents-by-vision","500","1000","0.38696796391161414","1","0.5372531907930621","52.316","41","37.69166309588723"
"2067","45","25","color-agents-by-vision","520","1000","0.36543772611110714","1","0.5484441669268394","47.35","40","31.98513322766564"
"2068","45","25","color-agents-by-vision","540","1000","0.38988527424171004","1","0.5630510153541357","52.370370370370374","41","37.83113357759843"
"2069","45","25","color-agents-by-vision","560","1000","0.38303119423097925","1","0.5714150227617603","49.03035714285714","40","35.959390828836156"
"2070","45","25","color-agents-by-vision","580","1000","0.3812992267793678","1","0.563068442811208","49.51724137931034","40","34.562721828842896"
"2071","45","25","color-agents-by-vision","600","1000","0.38640728380899414","1","0.5676940740086549","47.945","40","34.9663607720726"
"2072","45","25","color-agents-by-vision","620","1000","0.38263978657428066","1","0.577245308310992","47.93709677419355","40","34.075383189896435"
"2073","45","25","color-agents-by-vision","640","1000","0.3642950101841563","1","0.5815677112704423","46.4109375","39","31.61280131936164"
"2074","45","25","color-agents-by-vision","660","1000","0.3763563240707741","1","0.5754141919349797","47.53181818181818","39","33.51620294900122"
"2075","45","25","color-agents-by-vision","680","1000","0.37170703810103933","1","0.5832457588950608","47.004411764705885","39","32.36206680423829"
"2076","45","25","color-agents-by-vision","700","1000","0.3591059372831091","1","0.5924807706131838","45.28285714285714","39","30.70129275226916"
"2077","45","25","color-agents-by-vision","720","1000","0.35669900045732866","1","0.5903277657418408","46.90416666666667","40","31.211076176221255"
"2078","45","25","color-agents-by-vision","740","1000","0.36111381238214013","1","0.5784704105451051","45.06891891891892","38","30.677145564628706"
"2079","45","25","color-agents-by-vision","760","1000","0.35891749913882154","1","0.5889160769790358","45.83684210526316","38","30.735682387621463"
"2080","45","25","color-agents-by-vision","780","1000","0.3572009103340467","1","0.5794277576385293","43.82435897435897","37","29.429643198964204"
"2081","45","25","color-agents-by-vision","800","1000","0.35369180421172497","1","0.5917939871858058","43.925","37","28.856979772699756"
"2082","45","25","color-agents-by-vision","820","1000","0.36171555327925553","1","0.5883132530120482","42.97560975609756","36","29.379365982563172"
"2083","45","25","color-agents-by-vision","840","1000","0.3533978331312194","1","0.5859820222078609","43.33452380952381","36","28.61451074264853"
"2084","45","25","color-agents-by-vision","860","1000","0.36183081657983535","1","0.5863766456783057","41.7","35","28.216702589172595"
"2085","45","25","color-agents-by-vision","880","1000","0.3603862998783699","1","0.5923531686833526","42.127272727272725","35","28.446619779050454"
"2086","45","25","color-agents-by-vision","900","1000","0.3400701057177021","1","0.5883211678832116","43.056666666666665","36","27.18613199926023"
"2087","45","25","color-agents-by-vision","920","1000","0.35363084751839036","1","0.5908613996432693","41.392391304347825","35","27.20228793142535"
"2088","45","25","color-agents-by-vision","940","1000","0.35893870649570264","1","0.5947749032389489","40.159574468085104","32","26.880639093447734"
"2092","45","30","color-agents-by-vision","0","0","0","1","0","0","0","0"
"2093","45","30","color-agents-by-vision","20","1000","0.37992173389524375","1","0.20774647887323944","83.05","64.5","64.89544222094977"
"2089","45","25","color-agents-by-vision","960","1000","0.3603992005756382","1","0.5911627205549691","39.44895833333333","33","26.39646188725114"
"2094","45","30","color-agents-by-vision","40","1000","0.3506012412723042","1","0.19636363636363635","96.675","90","63.23597949398826"
"2095","45","30","color-agents-by-vision","60","1000","0.43688207677437146","1","0.21930870083432658","80.46666666666667","47","70.72948385931889"
"2096","45","30","color-agents-by-vision","80","1000","0.3724075698286332","1","0.24956521739130436","92.6375","81","66.28042530401427"
"2097","45","30","color-agents-by-vision","100","1000","0.38825866666666675","1","0.27628865979381445","75","56.5","56.69963390400757"
"2098","45","30","color-agents-by-vision","120","1000","0.45941522546000174","1","0.2964020559680183","70.35","42.5","62.80524117721172"
"2090","45","25","color-agents-by-vision","980","1000","0.36479974527247855","1","0.6052214048752343","38.227551020408164","32","25.847479415946204"
"2099","45","30","color-agents-by-vision","140","1000","0.3834701064314797","1","0.3489260143198091","64.90714285714286","49.5","46.71556307596671"
"2091","45","25","color-agents-by-vision","1000","1000","0.35204703920374847","1","0.603753123673912","37.777","31","25.020137455223505"
"2100","45","30","color-agents-by-vision","160","1000","0.42049746469528965","1","0.327150084317032","65.94375","45","53.2886109907244"
"2101","45","30","color-agents-by-vision","180","1000","0.38049992342135347","1","0.3570120834859026","68.51666666666667","52.5","50.46681248118581"
"2102","45","30","color-agents-by-vision","200","1000","0.37664223308159356","1","0.37965990843688685","67.53","50","48.151238914956544"
"2103","45","30","color-agents-by-vision","220","1000","0.39419958167874153","1","0.39008120649651973","68.1590909090909","53","51.72818984596847"
"2104","45","30","color-agents-by-vision","240","1000","0.4024457884181493","1","0.384635902907442","66.48333333333333","47","50.449607540359395"
"2105","45","30","color-agents-by-vision","260","1000","0.3925899585656099","1","0.3962539528095354","66.97692307692307","48","48.71958457333067"
"2106","45","30","color-agents-by-vision","280","1000","0.3945319762403695","1","0.39292952037829315","64.76428571428572","47","49.278683871180874"
"2107","45","30","color-agents-by-vision","300","1000","0.4111845356161047","1","0.4063720452209661","63.86","45","49.189692206782446"
"2108","45","30","color-agents-by-vision","320","1000","0.39745836004701607","1","0.4006596818005433","58.490625","43","43.49056655090268"
"2109","45","30","color-agents-by-vision","340","1000","0.38715152175283907","1","0.42857142857142855","60.358823529411765","42.5","44.26276538798469"
"2110","45","30","color-agents-by-vision","360","1000","0.38919624912841955","1","0.41663848495096384","60.2","44.5","43.38567084349845"
"2111","45","30","color-agents-by-vision","380","1000","0.4044784815154216","1","0.433813063419263","57.886842105263156","44","43.893494695056184"
"2112","45","30","color-agents-by-vision","400","1000","0.40044721557038726","1","0.45516124282138126","49.0675","38","37.5871644458277"
"2113","45","30","color-agents-by-vision","420","1000","0.39069974084445885","1","0.4631652661064426","54.292857142857144","42","40.05172605910602"
"2114","45","30","color-agents-by-vision","440","1000","0.38381216239631744","1","0.4774202092438088","54.85","43","39.556830315400255"
"2115","45","30","color-agents-by-vision","460","1000","0.37654544725625416","1","0.49800647894343386","51.86739130434783","43","36.511343952100646"
"2116","45","30","color-agents-by-vision","480","1000","0.3827551488221187","1","0.5112897505615321","49.229166666666664","41","35.144936757374985"
"2117","45","30","color-agents-by-vision","500","1000","0.3892199297452254","1","0.5288364249578414","49.534","41","36.27678119276038"
"2118","45","30","color-agents-by-vision","520","1000","0.390328776498415","1","0.5416621983914209","51.659615384615385","42","37.294556105058625"
"2119","45","30","color-agents-by-vision","540","1000","0.36353005599983423","1","0.5513253505270699","49.78703703703704","42","33.558314909324004"
"2120","45","30","color-agents-by-vision","560","1000","0.3806621542376083","1","0.5615744349181606","51.332142857142856","42","36.61354093795537"
"2121","45","30","color-agents-by-vision","580","1000","0.36250279657293777","1","0.5631657634087086","51.28793103448276","43","34.89092095824861"
"2122","45","30","color-agents-by-vision","600","1000","0.3883868656647986","1","0.5722703330059816","48.465","41","35.15221527487589"
"2123","45","30","color-agents-by-vision","620","1000","0.36251853794030137","1","0.5706474570387086","50.8","42","34.260835461597495"
"2124","45","30","color-agents-by-vision","640","1000","0.3619609606347372","1","0.5828059505219035","48.54375","41","32.812379219540716"
"2125","45","30","color-agents-by-vision","660","1000","0.3586475615887381","1","0.5806451612903226","49.222727272727276","41","32.825104643045265"
"2126","45","30","color-agents-by-vision","680","1000","0.3652407105303996","1","0.5823889739663093","45.70882352941177","40","31.30199584885888"
"2127","45","30","color-agents-by-vision","700","1000","0.35329780240009095","1","0.5768596280743852","46.56285714285714","41","30.659564883795756"
"2128","45","30","color-agents-by-vision","720","1000","0.3555568157058631","1","0.5777729321122256","47.454166666666666","40","31.696546397779557"
"2129","45","30","color-agents-by-vision","740","1000","0.3523340439297853","1","0.5840880590776091","47.47432432432432","40","31.501541345157268"
"2130","45","30","color-agents-by-vision","760","1000","0.3547703763268858","1","0.5894935091141454","48.055263157894736","41","31.681710848724666"
"2131","45","30","color-agents-by-vision","780","1000","0.3413199039766201","1","0.5844973440881369","47.243589743589745","40","30.14440465749763"
"2132","45","30","color-agents-by-vision","800","1000","0.359464885706417","1","0.5900746929991139","45.3875","38","30.659784273778616"
"2133","45","30","color-agents-by-vision","820","1000","0.342319271018797","1","0.5767212295389229","45.607317073170734","39","29.63731840713267"
"2134","45","30","color-agents-by-vision","840","1000","0.34867292212322837","1","0.5904047976011993","47.20595238095238","39","30.540763323140197"
"2135","45","30","color-agents-by-vision","860","1000","0.33814534778523647","1","0.5864165059325501","44.984883720930235","38","28.66641676122526"
"2136","45","30","color-agents-by-vision","880","1000","0.3348217347719421","1","0.5950129460767759","43.076136363636365","36","27.292831174495163"
"2137","45","30","color-agents-by-vision","900","1000","0.3422763223073799","1","0.5854844950527887","44.36222222222222","38","28.342100412467392"
"2138","45","30","color-agents-by-vision","920","1000","0.34649588489956196","1","0.5859577221742882","44.025","36","28.47220405412402"
"2139","45","30","color-agents-by-vision","940","1000","0.3358665582111913","1","0.5955044487226182","43.57659574468085","36","27.188324506369742"
"2143","50","0","color-agents-by-vision","0","0","0","1","0","0","0","0"
"2144","50","0","color-agents-by-vision","20","1000","0.4760778128286014","1","0.25","47.55","36","43.83278633505674"
"2145","50","0","color-agents-by-vision","40","1000","0.4899044585987261","1","0.28298887122416533","58.875","43","56.39521142610312"
"2140","45","30","color-agents-by-vision","960","1000","0.33998490695533473","1","0.5897803491884697","42.24375","36","26.494042112635636"
"2146","50","0","color-agents-by-vision","60","1000","0.4154597927325199","1","0.27292576419213976","84.7","68.5","64.89425557612678"
"2147","50","0","color-agents-by-vision","80","1000","0.45432106707840114","1","0.32047244094488186","72.8625","49.5","64.39528714377406"
"2148","50","0","color-agents-by-vision","100","1000","0.43624337147641645","1","0.34544334975369456","71.66","48.5","58.44002710195101"
"2141","45","30","color-agents-by-vision","980","1000","0.3409085472483539","1","0.5957372986369269","41.78673469387755","36","26.258330601867204"
"2149","50","0","color-agents-by-vision","120","1000","0.4429744296816246","1","0.35633367662203913","66.48333333333333","50","56.62911673993422"
"2142","45","30","color-agents-by-vision","1000","1000","0.33616173835125396","1","0.6031342854404294","40.176","34","24.89535705312945"
"2150","50","0","color-agents-by-vision","140","1000","0.42718786109590723","1","0.368763557483731","67.11428571428571","51.5","52.92632122019621"
"2151","50","0","color-agents-by-vision","160","1000","0.4489772942737959","1","0.3917910447761194","65.925","49","54.88954603702735"
"2152","50","0","color-agents-by-vision","180","1000","0.4373550351058084","1","0.3948567708333333","62.861111111111114","47","52.631082845027024"
"2153","50","0","color-agents-by-vision","200","1000","0.43702593845658116","1","0.4116448326055313","62.07","47","51.76439765245615"
"2154","50","0","color-agents-by-vision","220","1000","0.4505622587026074","1","0.4135851035929714","64.96818181818182","46","55.048703105287565"
