[run number],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
initial-population,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
[reporter],growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth
,-1.545454545,-1.909090909,-2.090909091,-2.909090909,-2.363636364,-2.454545455,-2.545454545,-3.545454545,-3.454545455,-3.454545455,-3.636363636,-3.181818182,-4,-4.727272727,-4.545454545,-5,-4.363636364,-4.181818182,-5.363636364,-6.090909091,-5.727272727,-4.909090909,-6.454545455,-6.545454545,-6.454545455,-7,-8.727272727,-7.181818182,-8.181818182,-8.272727273,-7.727272727,-8.363636364,-9,-7.727272727,-8.727272727,-9.272727273,-10.18181818,-10,-10.72727273,-11,-11.27272727,-11.54545455,-14.45454545,-13.81818182,-13.09090909,-11.27272727,-12.54545455,-13.72727273,-13.45454545,-16.36363636,-13.36363636,-15.18181818,-15.27272727,-16.27272727,-16.45454545,-17.63636364,-18.81818182,-17.63636364,-17,-17.72727273,-17.54545455,-18.63636364,-18.36363636,-19.18181818,-19,-20.36363636,-21.81818182,-21.54545455,-21.81818182,-22.18181818,-21.18181818,-21.63636364,-23,-22.72727273,-23.27272727,-23.63636364,-26,-26.90909091,-24.72727273,-26.81818182,-27.09090909,-26.63636364,-26,-30.45454545,-28.27272727,-28.72727273,-28.63636364,-31.27272727,-32.63636364,-32.18181818,-32.81818182
,-1.583333333,-1.916666667,-2.083333333,-2.666666667,-2.25,-2.416666667,-2.5,-3.416666667,-3.5,-3.333333333,-3.75,-3.25,-4,-4.416666667,-4.5,-4.833333333,-4.583333333,-4.166666667,-5.416666667,-6,-6.083333333,-4.75,-6.416666667,-6.75,-6.25,-7,-8.416666667,-7.333333333,-8,-7.75,-7.5,-8.416666667,-8.833333333,-7.75,-9.083333333,-9.666666667,-10.16666667,-10.33333333,-10.58333333,-11.08333333,-11.25,-11.58333333,-13.91666667,-13.91666667,-13.41666667,-11.08333333,-12.66666667,-13.58333333,-13.41666667,-16.25,-13.58333333,-15.16666667,-14.91666667,-15.83333333,-16.5,-17.66666667,-18.66666667,-17.75,-17.16666667,-17.58333333,-17.66666667,-18.41666667,-18.5,-19.83333333,-19.75,-21,-21.83333333,-21.66666667,-21.91666667,-22.41666667,-21.91666667,-21.66666667,-23.16666667,-23.25,-22.5,-23.33333333,-26.08333333,-26.5,-24.75,-27,-26.66666667,-26.66666667,-26.08333333,-29.5,-28.75,-28.66666667,-28.5,-31.5,-32.25,-31.66666667,-32.5
,-1.615384615,-1.769230769,-1.923076923,-2.615384615,-2.307692308,-2.461538462,-2.538461538,-3.384615385,-3.384615385,-3.230769231,-3.615384615,-3.153846154,-3.769230769,-4.307692308,-4.384615385,-4.615384615,-4.307692308,-3.846153846,-5.384615385,-6.076923077,-5.846153846,-4.923076923,-6.384615385,-6.384615385,-6.307692308,-7.076923077,-8.153846154,-6.923076923,-7.846153846,-7.615384615,-7.538461538,-8,-9,-7.384615385,-9.076923077,-9.538461538,-9.923076923,-10.30769231,-10.61538462,-10.84615385,-11.23076923,-11.30769231,-13.38461538,-13.53846154,-13.38461538,-10.76923077,-12.15384615,-13.46153846,-13.76923077,-15.53846154,-13.53846154,-14.92307692,-14.53846154,-16.07692308,-16,-17.76923077,-17.69230769,-17.30769231,-17.07692308,-17.07692308,-17.46153846,-18.38461538,-18.84615385,-19.76923077,-19.15384615,-20.61538462,-21.69230769,-21.76923077,-21.76923077,-22.07692308,-21.69230769,-21.84615385,-22.69230769,-22.76923077,-23.15384615,-23,-25.38461538,-26.15384615,-24.30769231,-25.84615385,-26.15384615,-26.15384615,-25.76923077,-29.23076923,-28,-28.15384615,-27.92307692,-30.30769231,-31.61538462,-31.15384615,-31.53846154
,-1.5,-1.642857143,-1.785714286,-2.428571429,-2.142857143,-2.285714286,-2.428571429,-3.142857143,-3.214285714,-3.142857143,-3.428571429,-2.928571429,-3.571428571,-4.214285714,-4.214285714,-4.785714286,-4.214285714,-3.714285714,-5.071428571,-5.857142857,-5.642857143,-4.785714286,-6.071428571,-6.357142857,-6.071428571,-6.857142857,-7.714285714,-6.714285714,-7.642857143,-7.214285714,-7.285714286,-7.714285714,-8.714285714,-7.214285714,-8.785714286,-9.214285714,-9.785714286,-10.07142857,-10.21428571,-10.64285714,-11.14285714,-11,-13.14285714,-13.35714286,-13.14285714,-11,-11.85714286,-13,-13.71428571,-15.35714286,-13.14285714,-14.78571429,-14.42857143,-15.78571429,-15.71428571,-17.42857143,-17.07142857,-16.57142857,-16.85714286,-16.78571429,-17.42857143,-17.92857143,-18.85714286,-19,-18.5,-20,-20.57142857,-21.07142857,-20.85714286,-21.5,-20.78571429,-21,-21.64285714,-22.07142857,-22.5,-22.71428571,-24.35714286,-25.07142857,-23.85714286,-25,-25.21428571,-25.14285714,-24.64285714,-28.07142857,-26.92857143,-26.57142857,-26.85714286,-29.35714286,-30,-30.21428571,-30.28571429
,-1.466666667,-1.533333333,-1.666666667,-2.4,-2.133333333,-2.266666667,-2.4,-3,-3,-3.066666667,-3.333333333,-2.866666667,-3.466666667,-4.133333333,-4.266666667,-4.466666667,-4.133333333,-3.6,-4.8,-5.733333333,-5.466666667,-4.8,-5.933333333,-6.333333333,-6,-6.666666667,-7.533333333,-6.333333333,-7.266666667,-6.8,-7.133333333,-7.6,-8.533333333,-7,-8.8,-8.8,-9.733333333,-9.666666667,-9.866666667,-10.33333333,-10.66666667,-10.66666667,-12.86666667,-13.06666667,-12.66666667,-10.53333333,-11.53333333,-12.6,-13.13333333,-14.8,-12.66666667,-14.13333333,-14.2,-15.13333333,-15.53333333,-16.93333333,-16.33333333,-15.86666667,-16.46666667,-16.33333333,-16.8,-17.6,-18.6,-18.46666667,-18.73333333,-19.4,-19.93333333,-20.66666667,-20.4,-21.26666667,-20.13333333,-21.26666667,-21.13333333,-21.33333333,-21.66666667,-22,-23.4,-24.26666667,-23.4,-24.2,-24.13333333,-24.2,-23.66666667,-26.66666667,-25.6,-25.66666667,-25.86666667,-28,-28.93333333,-29.13333333,-29.2
,-1.375,-1.4375,-1.625,-2.25,-2,-2.25,-2.25,-2.8125,-3,-3.1875,-3.25,-2.8125,-3.25,-4,-4.125,-4.4375,-4.0625,-3.625,-4.8125,-5.5,-5.25,-4.625,-5.8125,-6.1875,-6.0625,-6.75,-7.125,-6.25,-7.25,-6.5625,-6.9375,-7.3125,-8.375,-6.8125,-8.5625,-8.5,-9.4375,-9.5625,-9.5625,-10.1875,-10.1875,-10.375,-12.5,-12.8125,-12.0625,-10.125,-11.5625,-12.3125,-12.625,-14.1875,-12.5,-14.125,-13.75,-14.6875,-14.9375,-16.0625,-16,-15.4375,-16.1875,-16,-16.625,-16.875,-18.0625,-17.9375,-18.375,-18.8125,-19.3125,-20.125,-19.875,-20.25,-19.625,-20.375,-20.875,-20.6875,-21.0625,-21.1875,-22.5625,-23.4375,-22.5625,-23.375,-23.1875,-24,-23.25,-25.6875,-24.875,-24.625,-24.9375,-26.625,-27.75,-27.875,-27.8125
,-1.294117647,-1.470588235,-1.529411765,-2.176470588,-2,-2.117647059,-2.176470588,-2.705882353,-2.941176471,-3,-3.117647059,-2.823529412,-3.176470588,-3.823529412,-4.235294118,-4.235294118,-3.823529412,-3.588235294,-4.588235294,-5.294117647,-5.058823529,-4.647058824,-5.647058824,-6,-5.823529412,-6.588235294,-6.823529412,-6.235294118,-7.117647059,-6.176470588,-6.941176471,-7.058823529,-8.352941176,-6.882352941,-8.470588235,-8.529411765,-9.176470588,-9.352941176,-9.411764706,-10.11764706,-10.11764706,-10.17647059,-12.11764706,-12.35294118,-11.76470588,-10.29411765,-11.17647059,-11.82352941,-12.35294118,-13.94117647,-12.05882353,-13.64705882,-13.41176471,-14.23529412,-14.23529412,-15.35294118,-15.47058824,-15,-15.88235294,-15.41176471,-16.23529412,-16.35294118,-17.23529412,-17.58823529,-17.88235294,-18.47058824,-18.58823529,-19.41176471,-19.41176471,-19.58823529,-18.88235294,-19.88235294,-20.29411765,-20,-20.47058824,-20.70588235,-21.70588235,-22.82352941,-22.11764706,-22.52941176,-22.47058824,-22.88235294,-22.23529412,-24.47058824,-23.88235294,-23.52941176,-23.88235294,-25.64705882,-26.47058824,-26.76470588,-26.94117647
,-1.222222222,-1.5,-1.444444444,-2.111111111,-1.888888889,-2.111111111,-2.277777778,-2.611111111,-2.888888889,-3,-3,-2.722222222,-3.111111111,-3.611111111,-4,-4.222222222,-3.777777778,-3.611111111,-4.5,-5.111111111,-5,-4.444444444,-5.388888889,-5.944444444,-5.833333333,-6.277777778,-6.5,-6.055555556,-7,-5.944444444,-6.833333333,-6.833333333,-8.222222222,-6.777777778,-8.277777778,-8.5,-8.888888889,-9.277777778,-9.277777778,-9.888888889,-9.888888889,-10.11111111,-11.66666667,-11.88888889,-11.38888889,-10.27777778,-10.77777778,-11.44444444,-11.94444444,-13.66666667,-11.88888889,-13.05555556,-13.11111111,-13.66666667,-13.88888889,-14.77777778,-14.94444444,-14.61111111,-15.55555556,-15,-15.61111111,-15.94444444,-16.72222222,-17,-17.27777778,-17.5,-18.16666667,-18.55555556,-18.94444444,-18.88888889,-18.27777778,-19.16666667,-19.61111111,-19.22222222,-19.94444444,-19.77777778,-20.94444444,-22.38888889,-21.05555556,-21.88888889,-21.22222222,-22.16666667,-21.55555556,-23.5,-23.22222222,-22.44444444,-23.16666667,-24.55555556,-25.44444444,-25.88888889,-26.05555556
,-1.157894737,-1.421052632,-1.368421053,-2.105263158,-1.842105263,-2.105263158,-2.263157895,-2.631578947,-2.789473684,-2.947368421,-2.842105263,-2.631578947,-3.105263158,-3.421052632,-3.842105263,-4.105263158,-3.842105263,-3.421052632,-4.526315789,-4.894736842,-4.894736842,-4.421052632,-5.210526316,-5.684210526,-5.684210526,-6.157894737,-6.263157895,-5.842105263,-7.105263158,-5.789473684,-6.631578947,-6.736842105,-8.052631579,-6.578947368,-8.157894737,-8.315789474,-8.526315789,-8.894736842,-9.105263158,-9.473684211,-9.894736842,-9.894736842,-11.36842105,-11.52631579,-11.10526316,-9.894736842,-10.63157895,-11.05263158,-11.68421053,-13.21052632,-11.63157895,-12.63157895,-12.84210526,-13.31578947,-13.42105263,-14.42105263,-14.26315789,-14.36842105,-15.21052632,-14.68421053,-15.31578947,-15.42105263,-16.47368421,-16.42105263,-16.52631579,-17.15789474,-17.47368421,-17.94736842,-18.21052632,-18.15789474,-17.84210526,-18.68421053,-18.78947368,-18.63157895,-19.26315789,-18.89473684,-20.15789474,-21.57894737,-20.21052632,-21.21052632,-20.63157895,-21.57894737,-20.63157895,-22.52631579,-22.78947368,-21.78947368,-22.21052632,-23.68421053,-24.89473684,-24.84210526,-25
,-1.25,-1.45,-1.35,-2,-1.75,-2,-2.15,-2.55,-2.65,-2.8,-2.7,-2.6,-3.05,-3.35,-3.8,-4,-3.65,-3.45,-4.3,-4.7,-4.85,-4.35,-5.1,-5.55,-5.65,-5.95,-6.15,-5.8,-6.85,-5.65,-6.55,-6.55,-8.05,-6.3,-8,-8.05,-8.4,-8.75,-8.8,-9.2,-9.4,-9.6,-10.9,-11.2,-10.7,-9.8,-10.45,-10.9,-11.2,-12.8,-11.3,-12.3,-12.5,-13,-13.25,-14.25,-13.7,-13.8,-14.75,-14.45,-15,-15.05,-16.05,-15.75,-16.1,-16.65,-16.95,-17.2,-17.6,-17.3,-17.65,-18.05,-18.25,-18,-18.6,-18.25,-19.35,-20.85,-19.45,-20.55,-19.95,-20.85,-19.9,-21.85,-22.05,-21,-21.5,-23.05,-24.05,-24.15,-24.15
,-1.19047619,-1.380952381,-1.333333333,-1.904761905,-1.666666667,-1.904761905,-2.047619048,-2.476190476,-2.523809524,-2.714285714,-2.714285714,-2.571428571,-2.904761905,-3.333333333,-3.714285714,-3.904761905,-3.666666667,-3.380952381,-4.19047619,-4.761904762,-4.80952381,-4.238095238,-4.904761905,-5.476190476,-5.619047619,-5.761904762,-6.095238095,-5.80952381,-6.619047619,-5.666666667,-6.428571429,-6.571428571,-7.761904762,-6.380952381,-7.666666667,-7.952380952,-8.19047619,-8.476190476,-8.619047619,-9.095238095,-9.047619048,-9.476190476,-10.52380952,-10.80952381,-10.38095238,-9.666666667,-10.14285714,-10.52380952,-10.80952381,-12.57142857,-11.04761905,-12,-12.0952381,-12.52380952,-12.71428571,-13.80952381,-13.23809524,-13.33333333,-14.33333333,-13.95238095,-14.71428571,-14.57142857,-15.47619048,-15.28571429,-15.42857143,-16.0952381,-16.47619048,-16.61904762,-17,-16.66666667,-17.04761905,-17.47619048,-17.71428571,-17.57142857,-18.0952381,-17.71428571,-19,-20,-18.95238095,-19.76190476,-19.47619048,-20.19047619,-19.47619048,-21,-21.38095238,-20.33333333,-20.85714286,-22.28571429,-23.38095238,-23.42857143,-23.28571429
,-1.136363636,-1.318181818,-1.272727273,-1.863636364,-1.636363636,-1.909090909,-2.045454545,-2.454545455,-2.409090909,-2.727272727,-2.818181818,-2.545454545,-2.772727273,-3.227272727,-3.590909091,-3.863636364,-3.636363636,-3.318181818,-4.045454545,-4.636363636,-4.681818182,-4.272727273,-5,-5.318181818,-5.5,-5.545454545,-6.045454545,-5.636363636,-6.454545455,-5.590909091,-6.181818182,-6.5,-7.545454545,-6.136363636,-7.409090909,-7.954545455,-7.954545455,-8.227272727,-8.636363636,-8.954545455,-8.681818182,-9.136363636,-10.18181818,-10.45454545,-10,-9.545454545,-9.909090909,-10.09090909,-10.54545455,-12.04545455,-10.72727273,-11.72727273,-11.81818182,-12.09090909,-12.5,-13.31818182,-12.77272727,-12.86363636,-13.72727273,-13.5,-14.22727273,-14.13636364,-14.95454545,-14.77272727,-14.95454545,-15.54545455,-15.86363636,-15.95454545,-16.45454545,-16.22727273,-16.31818182,-16.77272727,-17.04545455,-17.04545455,-17.59090909,-17.22727273,-18.63636364,-19.31818182,-18.45454545,-19.27272727,-19.09090909,-19.63636364,-18.86363636,-20.27272727,-20.63636364,-19.68181818,-20.27272727,-21.81818182,-22.68181818,-22.77272727,-22.36363636
,-1.130434783,-1.304347826,-1.217391304,-1.913043478,-1.608695652,-1.826086957,-1.956521739,-2.434782609,-2.391304348,-2.608695652,-2.695652174,-2.52173913,-2.739130435,-3.173913043,-3.47826087,-3.739130435,-3.608695652,-3.217391304,-3.913043478,-4.47826087,-4.52173913,-4.130434783,-4.826086957,-5.130434783,-5.304347826,-5.434782609,-5.869565217,-5.608695652,-6.304347826,-5.52173913,-6,-6.391304348,-7.304347826,-5.956521739,-7.173913043,-7.695652174,-7.782608696,-8.086956522,-8.434782609,-8.652173913,-8.52173913,-8.913043478,-10.04347826,-10.13043478,-9.695652174,-9.347826087,-9.652173913,-9.826086957,-10.13043478,-11.60869565,-10.56521739,-11.43478261,-11.47826087,-11.60869565,-12.2173913,-12.95652174,-12.34782609,-12.56521739,-13.26086957,-13.08695652,-13.7826087,-13.52173913,-14.56521739,-14.26086957,-14.52173913,-15.17391304,-15.43478261,-15.47826087,-15.95652174,-15.65217391,-15.86956522,-16.30434783,-16.69565217,-16.65217391,-17.13043478,-16.7826087,-18.17391304,-18.82608696,-17.91304348,-18.7826087,-18.52173913,-19.26086957,-18.65217391,-19.73913043,-20.17391304,-19.17391304,-19.65217391,-21.04347826,-21.86956522,-22.08695652,-21.73913043
,-1.125,-1.291666667,-1.208333333,-1.833333333,-1.583333333,-1.833333333,-1.875,-2.458333333,-2.333333333,-2.583333333,-2.666666667,-2.416666667,-2.75,-3.125,-3.375,-3.666666667,-3.5,-3.166666667,-3.833333333,-4.333333333,-4.333333333,-4,-4.75,-4.958333333,-5.25,-5.291666667,-5.958333333,-5.5,-6.166666667,-5.291666667,-5.875,-6.208333333,-7.041666667,-5.875,-6.958333333,-7.583333333,-7.458333333,-7.833333333,-8.291666667,-8.416666667,-8.458333333,-8.833333333,-9.75,-9.958333333,-9.416666667,-9.291666667,-9.458333333,-9.625,-9.791666667,-11.25,-10.20833333,-11.125,-11.20833333,-11.29166667,-11.95833333,-12.58333333,-11.95833333,-12.25,-12.79166667,-12.79166667,-13.375,-13.04166667,-14.16666667,-13.79166667,-14.25,-14.75,-15,-15.04166667,-15.5,-15.16666667,-15.58333333,-15.875,-16.20833333,-16.125,-16.75,-16.79166667,-17.66666667,-18.375,-17.33333333,-18.20833333,-17.95833333,-18.58333333,-18.25,-19.20833333,-19.66666667,-18.70833333,-19.125,-20.5,-21.33333333,-21.41666667,-21.20833333
,-1.12,-1.28,-1.16,-1.76,-1.56,-1.76,-1.84,-2.44,-2.24,-2.56,-2.6,-2.36,-2.68,-3,-3.28,-3.52,-3.52,-3.12,-3.72,-4.2,-4.2,-3.96,-4.76,-4.76,-5.2,-5.12,-5.92,-5.32,-6.08,-5.24,-5.76,-5.96,-6.92,-5.88,-6.76,-7.36,-7.36,-7.64,-7.96,-8.28,-8.2,-8.48,-9.52,-9.68,-9.04,-9.08,-9.24,-9.4,-9.48,-10.96,-9.88,-10.96,-10.92,-11,-11.6,-12.16,-11.72,-11.92,-12.52,-12.48,-13.08,-12.84,-13.8,-13.52,-13.88,-14.36,-14.56,-14.88,-15.08,-14.72,-15.36,-15.56,-15.76,-15.64,-16.36,-16.36,-17.28,-17.92,-16.8,-17.84,-17.36,-18.16,-17.72,-18.64,-19.2,-18.24,-18.72,-19.88,-20.76,-20.84,-20.52
,-1.076923077,-1.230769231,-1.115384615,-1.692307692,-1.5,-1.692307692,-1.807692308,-2.346153846,-2.153846154,-2.461538462,-2.538461538,-2.346153846,-2.576923077,-2.923076923,-3.192307692,-3.423076923,-3.384615385,-3.038461538,-3.576923077,-4.076923077,-4.076923077,-3.884615385,-4.576923077,-4.653846154,-5.076923077,-5,-5.769230769,-5.115384615,-5.884615385,-5.153846154,-5.615384615,-5.769230769,-6.769230769,-5.653846154,-6.538461538,-7.076923077,-7.192307692,-7.384615385,-7.692307692,-8,-7.923076923,-8.153846154,-9.153846154,-9.307692308,-8.730769231,-8.769230769,-8.923076923,-9.038461538,-9.153846154,-10.53846154,-9.5,-10.57692308,-10.61538462,-10.69230769,-11.23076923,-11.88461538,-11.34615385,-11.5,-12.11538462,-12.03846154,-12.61538462,-12.38461538,-13.34615385,-13.03846154,-13.42307692,-13.92307692,-14.07692308,-14.34615385,-14.53846154,-14.38461538,-14.96153846,-14.96153846,-15.15384615,-15.11538462,-15.84615385,-15.80769231,-16.73076923,-17.34615385,-16.34615385,-17.38461538,-16.80769231,-17.57692308,-17.11538462,-18.03846154,-18.53846154,-17.57692308,-18.15384615,-19.11538462,-20.03846154,-20.19230769,-19.88461538
,-1.037037037,-1.185185185,-1.111111111,-1.62962963,-1.444444444,-1.666666667,-1.777777778,-2.259259259,-2.074074074,-2.444444444,-2.481481481,-2.296296296,-2.481481481,-2.851851852,-3.074074074,-3.333333333,-3.259259259,-3,-3.444444444,-4.074074074,-4,-3.777777778,-4.407407407,-4.518518519,-4.962962963,-4.851851852,-5.592592593,-4.925925926,-5.703703704,-4.962962963,-5.407407407,-5.62962963,-6.592592593,-5.444444444,-6.296296296,-6.888888889,-6.962962963,-7.185185185,-7.407407407,-7.703703704,-7.62962963,-7.888888889,-8.888888889,-9.037037037,-8.592592593,-8.444444444,-8.62962963,-8.740740741,-8.851851852,-10.14814815,-9.259259259,-10.2962963,-10.22222222,-10.33333333,-10.81481481,-11.44444444,-10.92592593,-11.07407407,-11.7037037,-11.59259259,-12.25925926,-12,-12.88888889,-12.59259259,-13.07407407,-13.48148148,-13.62962963,-13.81481481,-14,-14.03703704,-14.51851852,-14.48148148,-14.62962963,-14.74074074,-15.37037037,-15.2962963,-16.14814815,-16.92592593,-15.88888889,-16.85185185,-16.40740741,-17.14814815,-16.85185185,-17.48148148,-17.92592593,-16.96296296,-17.62962963,-18.62962963,-19.48148148,-19.59259259,-19.18518519
,-1,-1.142857143,-1.071428571,-1.571428571,-1.392857143,-1.642857143,-1.785714286,-2.214285714,-2,-2.357142857,-2.428571429,-2.214285714,-2.392857143,-2.785714286,-3,-3.214285714,-3.142857143,-2.964285714,-3.392857143,-3.928571429,-3.857142857,-3.678571429,-4.321428571,-4.392857143,-4.785714286,-4.714285714,-5.428571429,-4.785714286,-5.5,-4.785714286,-5.285714286,-5.464285714,-6.357142857,-5.321428571,-6.107142857,-6.642857143,-6.75,-6.964285714,-7.142857143,-7.428571429,-7.357142857,-7.607142857,-8.571428571,-8.785714286,-8.321428571,-8.178571429,-8.321428571,-8.428571429,-8.642857143,-9.785714286,-8.964285714,-9.928571429,-9.928571429,-9.964285714,-10.42857143,-11.03571429,-10.57142857,-10.71428571,-11.32142857,-11.25,-11.85714286,-11.64285714,-12.5,-12.21428571,-12.64285714,-13.07142857,-13.21428571,-13.35714286,-13.53571429,-13.57142857,-14,-14.10714286,-14.25,-14.53571429,-15.03571429,-14.92857143,-15.71428571,-16.39285714,-15.5,-16.39285714,-15.92857143,-16.67857143,-16.42857143,-16.96428571,-17.39285714,-16.53571429,-17.10714286,-18.17857143,-18.85714286,-19,-18.57142857
,-0.965517241,-1.103448276,-1.034482759,-1.517241379,-1.344827586,-1.586206897,-1.724137931,-2.137931034,-1.931034483,-2.275862069,-2.379310345,-2.172413793,-2.413793103,-2.724137931,-2.896551724,-3.103448276,-3.034482759,-2.862068966,-3.310344828,-3.793103448,-3.75862069,-3.551724138,-4.24137931,-4.24137931,-4.620689655,-4.586206897,-5.344827586,-4.689655172,-5.344827586,-4.620689655,-5.103448276,-5.275862069,-6.137931034,-5.275862069,-5.931034483,-6.413793103,-6.551724138,-6.724137931,-6.896551724,-7.172413793,-7.103448276,-7.379310345,-8.310344828,-8.482758621,-8.034482759,-7.931034483,-8.034482759,-8.172413793,-8.379310345,-9.448275862,-8.655172414,-9.620689655,-9.655172414,-9.655172414,-10.13793103,-10.68965517,-10.24137931,-10.37931034,-11,-10.89655172,-11.55172414,-11.27586207,-12.20689655,-11.86206897,-12.31034483,-12.72413793,-12.82758621,-13.06896552,-13.13793103,-13.20689655,-13.65517241,-13.75862069,-13.79310345,-14.10344828,-14.5862069,-14.44827586,-15.24137931,-15.93103448,-15.03448276,-15.86206897,-15.44827586,-16.24137931,-15.93103448,-16.44827586,-16.86206897,-16.06896552,-16.65517241,-17.68965517,-18.27586207,-18.51724138,-18.13793103
,-0.933333333,-1.066666667,-1,-1.466666667,-1.3,-1.566666667,-1.666666667,-2.066666667,-1.866666667,-2.2,-2.333333333,-2.133333333,-2.333333333,-2.666666667,-2.866666667,-3.033333333,-2.966666667,-2.8,-3.2,-3.666666667,-3.633333333,-3.433333333,-4.133333333,-4.166666667,-4.5,-4.5,-5.166666667,-4.566666667,-5.2,-4.5,-4.966666667,-5.1,-5.966666667,-5.133333333,-5.733333333,-6.2,-6.366666667,-6.5,-6.666666667,-6.933333333,-6.866666667,-7.133333333,-8.066666667,-8.233333333,-7.866666667,-7.7,-7.766666667,-7.9,-8.166666667,-9.133333333,-8.4,-9.333333333,-9.366666667,-9.366666667,-9.8,-10.36666667,-9.933333333,-10.06666667,-10.63333333,-10.53333333,-11.23333333,-10.96666667,-11.86666667,-11.6,-11.93333333,-12.4,-12.43333333,-12.7,-12.8,-12.86666667,-13.3,-13.4,-13.43333333,-13.7,-14.3,-14.03333333,-14.8,-15.56666667,-14.66666667,-15.36666667,-15.06666667,-15.73333333,-15.46666667,-16.06666667,-16.46666667,-15.53333333,-16.16666667,-17.13333333,-17.66666667,-17.93333333,-17.73333333
,-0.903225806,-1.032258065,-0.967741935,-1.419354839,-1.258064516,-1.516129032,-1.64516129,-2.096774194,-1.806451613,-2.129032258,-2.258064516,-2.129032258,-2.290322581,-2.612903226,-2.806451613,-3,-2.903225806,-2.709677419,-3.096774194,-3.548387097,-3.548387097,-3.387096774,-4,-4.032258065,-4.35483871,-4.419354839,-5.032258065,-4.419354839,-5.032258065,-4.387096774,-4.806451613,-4.935483871,-5.774193548,-5,-5.580645161,-6.064516129,-6.161290323,-6.290322581,-6.451612903,-6.709677419,-6.677419355,-6.903225806,-7.806451613,-7.967741935,-7.612903226,-7.451612903,-7.580645161,-7.677419355,-7.903225806,-8.838709677,-8.129032258,-9.064516129,-9.096774194,-9.064516129,-9.483870968,-10.09677419,-9.612903226,-9.838709677,-10.35483871,-10.29032258,-10.96774194,-10.70967742,-11.58064516,-11.29032258,-11.61290323,-12.09677419,-12.06451613,-12.38709677,-12.4516129,-12.58064516,-12.93548387,-13.06451613,-13.06451613,-13.29032258,-13.93548387,-13.61290323,-14.35483871,-15.09677419,-14.22580645,-14.90322581,-14.58064516,-15.35483871,-15.03225806,-15.61290323,-15.96774194,-15.09677419,-15.74193548,-16.64516129,-17.12903226,-17.41935484,-17.25806452
,-0.875,-1,-0.9375,-1.375,-1.21875,-1.5,-1.59375,-2.03125,-1.75,-2.0625,-2.1875,-2.0625,-2.21875,-2.53125,-2.71875,-2.9375,-2.875,-2.625,-3,-3.5,-3.5,-3.28125,-3.9375,-3.9375,-4.28125,-4.3125,-4.875,-4.375,-4.90625,-4.25,-4.65625,-4.78125,-5.59375,-4.875,-5.40625,-5.875,-5.96875,-6.125,-6.25,-6.5625,-6.5,-6.6875,-7.5625,-7.71875,-7.4375,-7.25,-7.40625,-7.4375,-7.65625,-8.5625,-7.9375,-8.78125,-8.8125,-8.8125,-9.1875,-9.8125,-9.34375,-9.59375,-10.125,-10.03125,-10.625,-10.40625,-11.21875,-11.0625,-11.375,-11.71875,-11.78125,-12.0625,-12.125,-12.25,-12.53125,-12.65625,-12.78125,-12.9375,-13.53125,-13.21875,-13.96875,-14.65625,-13.875,-14.53125,-14.21875,-14.96875,-14.6875,-15.1875,-15.53125,-14.6875,-15.28125,-16.21875,-16.6875,-16.96875,-16.875
