maximum-sugar-endowment,minimum-sugar-endowment,initial-population,gini-index,death-ratio,mean-sugar,median-sugar,sd-sugar
25,15,760,0.415444096,0.591102295,36.53815789,24,29.74673272
25,15,780,0.406638517,0.590803453,34.57820513,23,27.57922954
25,15,800,0.415428711,0.585753691,34.33625,23,27.72813098
25,15,820,0.408218121,0.601712841,32.45609756,23,26.15132584
25,15,840,0.405503222,0.595571096,32.3797619,22,25.67783942
25,15,860,0.418592383,0.606606167,33.7255814,22,26.95715648
25,15,880,0.423917037,0.610532325,33.17727273,22,26.81263404
25,15,900,0.421427697,0.612601344,29.84777778,20,24.2867131
25,15,920,0.417981279,0.622631415,30.14891304,20,24.83754834
25,15,940,0.426778447,0.633522604,30.4393617,20,24.75966574
25,15,960,0.435579424,0.640918138,29.140625,19,24.19502822
25,15,980,0.439734197,0.652413453,28.07142857,19,23.58482832
25,15,1000,0.452170589,0.666228856,28.126,19,24.06098616
25,20,20,0.383912484,0.226027397,77.7,71.5,56.86095691
25,20,40,0.461150652,0.257048093,84.3,61.5,72.83074865
25,20,60,0.472246506,0.255839822,83.88333333,51.5,74.94338918
25,20,80,0.474789916,0.283222591,74.375,52,68.64260311
25,20,100,0.470099363,0.331413948,64.41,47,59.65525454
25,20,120,0.436237854,0.364657814,52.6,38,44.67725532
25,20,140,0.455427897,0.365282686,57.50714286,39,51.58209165
25,20,160,0.439567437,0.37814166,67.16875,53,54.48007216
25,20,180,0.458483332,0.403057905,49.58888889,33.5,45.27196388
25,20,200,0.44865157,0.397657394,56.195,38,49.68763711
25,20,220,0.437772676,0.416818064,52.83181818,32,44.59020805
25,20,240,0.445643564,0.408413462,56.72083333,36,48.19244441
25,20,260,0.442083139,0.410682624,54.54615385,33.5,45.72658572
25,20,280,0.42344355,0.424657534,53.10357143,33,44.02109288
25,20,300,0.436966531,0.432144857,54.24666667,36,45.04370775
25,20,320,0.425898168,0.437979094,51.221875,38,41.93341665
25,20,340,0.439209772,0.462286717,47.77647059,33,39.61045614
25,20,360,0.449582488,0.463829147,48.38333333,32,41.54009708
25,20,380,0.442271109,0.488231149,45.43157895,31,38.83838447
25,20,400,0.456366522,0.514463614,46.075,29.5,39.9853905
25,20,420,0.455394589,0.536813922,43.6,32,37.96100247
25,20,440,0.446756918,0.553893583,45.225,30,38.69137052
25,20,460,0.43783966,0.577276084,42.06086957,31,35.27057862
25,20,480,0.439773362,0.568202812,44.12708333,28,37.27820276
25,20,500,0.414782915,0.575280683,43.172,31.5,34.38445867
25,20,520,0.441962618,0.591726131,44.51923077,30,37.20240446
25,20,540,0.415825152,0.582166159,39.65185185,27,31.75960691
25,20,560,0.416687313,0.589445954,41.80357143,30,33.09963257
25,20,580,0.403095278,0.594387352,42.35,29,32.53046798
25,20,600,0.409236704,0.585145482,41.40666667,30,32.05412715
25,20,620,0.392276968,0.58878848,40.95483871,29,30.533298
25,20,640,0.40124963,0.590649863,42.2,29.5,32.29946922
25,20,660,0.417258103,0.584646213,41.19090909,28,32.70366199
25,20,680,0.404931883,0.588352085,37.43823529,26,29.61220656
25,20,700,0.393755576,0.588340807,38.15714286,27,28.7290314
25,20,720,0.398997576,0.597052502,38.03472222,25,29.5579893
25,20,740,0.401094166,0.587356322,36.45405405,25,28.52758886
25,20,760,0.403634898,0.589808097,37.72105263,25.5,29.67298411
25,20,780,0.391627375,0.595332055,36.85384615,25,28.24015246
25,20,800,0.3733596,0.590042315,36.06875,25,26.42009747
25,20,820,0.383375198,0.590232633,36.04512195,24,26.94953749
25,20,840,0.398924541,0.593056643,35.51190476,24,27.43069892
25,20,860,0.385740518,0.595465817,33.65697674,24,25.16686589
25,20,880,0.394360575,0.601168557,33.01931818,23,25.43243009
25,20,900,0.392725199,0.601102324,33.49444444,23,25.35783885
25,20,920,0.417160382,0.607276468,32.37608696,22,26.02463623
25,20,940,0.406132753,0.614514821,31.2393617,22,24.1012495
25,20,960,0.41842174,0.626125339,31.73958333,22,25.05162336
25,20,980,0.401855615,0.634219918,31.21428571,22,23.77432629
25,20,1000,0.419196467,0.647484693,30.855,21,24.4391335
25,25,0,0.406132753,0.614514821,33.58617021,24,26.1141514
25,25,20,0.390326464,0.614484385,33.46041667,25,24.71017605
25,25,40,0.402278044,0.620070757,32.14183673,24,24.78222378
25,25,60,0.408178225,0.632177875,31.78,23,24.20941337
25,25,80,0.395110927,0.601008643,33.57234043,25,25.41435283
25,25,100,0.384217964,0.610331896,33.33229167,24.5,24.40317846
25,25,120,0.383423969,0.615372393,32.15918367,24,23.62230831
25,25,140,0.380848325,0.598798977,33.46702128,25,24.72450931
25,25,160,0.388884114,0.608009588,33.10520833,24,24.64641242
25,25,180,0.402442336,0.612900774,30.62346939,24,23.53516614
25,25,200,0.38578598,0.595991561,32.9712766,24,24.62061926
25,25,220,0.392826099,0.605884813,32.93020833,24,24.52846921
25,25,240,0.405647059,0.612240642,31.92755102,24,24.70164887
25,25,260,0.389469858,0.595645793,34.21702128,25,25.47545181
25,25,280,0.389012291,0.604116987,32.859375,25,24.30545143
25,25,300,0.402465008,0.612114718,33.15714286,25,25.25784903
25,25,320,0.400856522,0.595979511,32.84255319,24,25.14521611
25,25,340,0.403575146,0.604906087,32.396875,24,24.79719178
25,25,360,0.400232006,0.611181466,31.36632653,24,24.15069071
25,25,380,0.40135289,0.626810374,30.134,23,23.11974409
25,25,400,0.393792049,0.595773825,34.45106383,25,25.35462537
25,25,420,0.389322553,0.603665674,32.7875,25,24.12853679
25,25,440,0.403525822,0.610845122,31.23265306,23,24.12766003
25,25,460,0.388606713,0.595466963,32.40851064,24,24.51408784
25,25,480,0.387097001,0.60320845,32.565625,24,23.98661135
25,25,500,0.411058265,0.610100658,31.69591837,24,24.76635217
25,25,520,0.393008124,0.595237658,34.45957447,25,25.43716734
25,25,540,0.380346487,0.603176162,32.453125,25,23.63543695
25,25,560,0.397869221,0.610039383,31.82857143,24,24.24599837
25,25,580,0.392895645,0.595339619,33.60957447,25,24.91527098
25,25,600,0.396367553,0.603038751,32.98958333,24,25.02140681
25,25,620,0.398944457,0.610264889,32.18367347,24,24.29699912
25,25,640,0.399481309,0.625134264,31.647,24,23.76819973
25,25,660,0.385302687,0.595720036,32.75212766,24,24.41671519
25,25,680,0.405765888,0.603129382,31.2625,24,24.0807611
25,25,700,0.396618842,0.61042947,31.73163265,24,23.87656416
25,25,720,0.396268087,0.595754967,33.18404255,25,25.11530726
25,25,740,0.409240388,0.602891781,32.275,24,25.45779799
25,25,760,0.400444824,0.609799938,32.73571429,24,24.81141435
25,25,780,0.394546976,0.595916148,33.91595745,25,25.73677604
25,25,800,0.411351235,0.602329812,32.64375,24,25.40574111
25,25,820,0.401238807,0.609483705,31.97142857,24,24.37796523
25,25,840,0.38473538,0.59569544,31.89574468,24,23.79853726
25,25,860,0.385584037,0.602479811,32.3375,24,23.69608253
25,25,880,0.400074734,0.609346424,30.6377551,23,23.67412406
25,25,900,0.396954026,0.595794011,33.6606383,25,25.50267257
25,25,920,0.393701305,0.602341957,32.778125,24,24.71513914
25,25,940,0.386693195,0.609057228,33.62142857,25,24.67464592
25,25,960,0.383708866,0.595947692,33.48191489,25,24.50530126
25,25,980,0.397407065,0.601967146,32.315625,24,24.45526156
25,25,1000,0.403165537,0.609292605,31.40306122,24,24.32550356
30,0,20,0.529607046,0.303030303,73.8,41.5,73.22467229
30,0,40,0.465916272,0.31981982,79.125,46.5,68.81382818
30,0,60,0.43593195,0.330661323,59.43333333,44.5,46.86380073
30,0,80,0.499926901,0.351111111,61.9875,39,58.0450488
30,0,100,0.459030717,0.378316032,58.6,45.5,49.89706576
30,0,120,0.514856753,0.40970602,61.08333333,36.5,61.62922249
30,0,140,0.453041441,0.419850335,58.57857143,41.5,48.80456811
30,0,160,0.466546536,0.399790868,57.0125,43.5,50.53089067
30,0,180,0.462535139,0.432205926,60.16666667,40,51.74696709
30,0,200,0.502782613,0.429449492,55.155,33,53.13962811
30,0,220,0.456618024,0.44188833,56.46363636,43,48.65115358
30,0,240,0.441316884,0.44075621,50.27916667,36.5,41.68422315
30,0,260,0.487782683,0.448192771,49.59615385,33,47.13402382
30,0,280,0.463861696,0.444799699,49.30357143,33,43.5702044
30,0,300,0.473722215,0.475784903,48.68666667,29.5,43.15494936
30,0,320,0.498835835,0.4880509,45.759375,27.5,43.36541794
30,0,340,0.510910518,0.503317946,44.96470588,27.5,44.12998955
30,0,360,0.473815472,0.514216738,43.55277778,29,38.62241318
30,0,380,0.480111933,0.545554604,44.85526316,29.5,41.10001443
30,0,400,0.461549709,0.553071985,46.42,34,39.796646
30,0,420,0.484947986,0.565389555,40.76190476,28,37.759261
30,0,440,0.447741202,0.584922527,41.53181818,30,34.4471982
30,0,460,0.440218097,0.577975507,40.16521739,31,33.2439797
30,0,480,0.477199653,0.584279873,43.28333333,29,38.53874407
30,0,500,0.456057947,0.592335391,40.658,29,34.82606417
30,0,520,0.45399847,0.594119553,39.16346154,28,34.01974678
30,0,540,0.453454577,0.590617168,38.8462963,28,32.98558303
30,0,560,0.441863182,0.592592593,36.60178571,27,30.61282829
30,0,580,0.437028408,0.594402108,37.27068966,29,30.87157928
30,0,600,0.44065985,0.6013847,38.95666667,28,32.45386795
30,0,620,0.443944765,0.592989029,38.27580645,28,31.99615882
30,0,640,0.446746987,0.594270228,38.18125,27,32.06890505
30,0,660,0.472512249,0.596569724,34.94393939,25,31.50323166
30,0,680,0.457295012,0.602905425,36.73529412,26,31.53258485
30,0,700,0.453957433,0.600451729,34.36571429,26,30.05522759
30,0,720,0.44994178,0.604575893,32.60277778,24,27.87450504
30,0,740,0.457640231,0.606472948,34.58108108,25.5,30.13946238
30,0,760,0.443079848,0.611571973,33.93552632,24,28.66415041
30,0,780,0.465082854,0.615683897,32.16923077,22,28.46869915
30,0,800,0.45587156,0.619336827,32.65875,23,27.99391671
30,0,820,0.445815483,0.625335911,32.13170732,24,26.95951325
30,0,840,0.459676837,0.630593274,31.03452381,22,26.75291968
30,0,860,0.462083204,0.636946619,30.2372093,22,26.68973218
30,0,880,0.461725068,0.640531019,32.24090909,23,27.47800708
30,0,900,0.451771624,0.65280192,31.29444444,22,26.35690208
30,0,920,0.44746673,0.667844801,28.45217391,20,24.32514373
30,0,940,0.448388111,0.686512986,29.51276596,22,24.55080683
30,0,960,0.458176575,0.6891055,29.05833333,21,24.63275059
30,0,980,0.461146447,0.699092226,28.44489796,20.5,24.20988462
30,0,1000,0.4546179,0.715370339,28.715,21,23.9573732
30,5,20,0.398162993,0.259016393,74.85,65.5,55.06195076
30,5,40,0.430412198,0.284578696,74.6,65.5,58.78155999
30,5,60,0.478600155,0.278195489,71.83333333,55.5,67.09976551
30,5,80,0.50773646,0.345864662,63.7,38,64.28366724
30,5,100,0.441978954,0.371239471,68.42,53,55.72700051
30,5,120,0.487461153,0.374320988,55.41666667,32.5,54.39654947
30,5,140,0.488172033,0.397441189,55.36428571,33,52.41563426
30,5,160,0.454299077,0.409251412,56.54375,40.5,48.72807965
30,5,180,0.478942488,0.409332916,60.57777778,39,55.70432273
30,5,200,0.426397541,0.396517271,55.705,44.5,43.41905164
30,5,220,0.471224307,0.398305085,55.38636364,38,50.11175452
30,5,240,0.461394379,0.427463504,57.34583333,42,49.59814647
30,5,260,0.460808276,0.424414927,50.46538462,34,44.22401244
30,5,280,0.462985346,0.441869374,52.85,35,45.40513368
30,5,300,0.474333265,0.440186246,48.90333333,29,44.59585133
30,5,320,0.452186802,0.452861396,46.153125,28.5,38.98973006
30,5,340,0.465223262,0.475322703,50.54411765,36,43.61707665
30,5,360,0.464834419,0.506107718,47.625,31,42.56878343
30,5,380,0.488892324,0.522801091,46.14736842,28.5,42.42129908
30,5,400,0.462358605,0.537838491,43.23,28,38.27799776
30,5,420,0.457849194,0.544708965,44.92857143,31,38.37118851
30,5,440,0.458022149,0.570378923,40.45681818,27.5,35.07087453
30,5,460,0.457456642,0.564599614,41.02608696,29,35.45040683
30,5,480,0.468378292,0.580092287,40.68125,27,36.3827436
30,5,500,0.448158164,0.573641304,41.754,31,35.30203892
30,5,520,0.460522133,0.579123424,40.29615385,28.5,35.01484387
30,5,540,0.436363613,0.58450474,40.72407407,29.5,33.31894242
30,5,560,0.454679612,0.585197935,38.65892857,27,33.16872504
30,5,580,0.421626957,0.584660678,39.37413793,29,31.5806343
30,5,600,0.428207555,0.5911188,38.295,28,30.86777188
30,5,620,0.440608662,0.586641594,37.84677419,27,31.36044151
30,5,640,0.435527558,0.589774476,37.7578125,27,31.77216085
30,5,660,0.441139336,0.586310105,36.37272727,26,30.39787522
30,5,680,0.451216994,0.58965042,35.33970588,25,30.52863954
30,5,700,0.437966231,0.594573457,35.24571429,25,29.98849892
30,5,720,0.435130895,0.588051611,34.14583333,25,28.00068764
30,5,740,0.431912241,0.595846101,36.32702703,25,29.79962082
30,5,760,0.451038776,0.595437976,33.08684211,22,28.76139331
30,5,780,0.444553722,0.593287,32.33846154,23,27.54477382
30,5,800,0.437811903,0.607076828,33.36875,23,27.6122857
30,5,820,0.445517399,0.602244578,33.35853659,23,28.27249642
30,5,840,0.436360012,0.615510993,32.09880952,23,26.62879509
30,5,860,0.442299455,0.61516628,31.69302326,22,26.3803327
30,5,880,0.45213805,0.620913538,31.47840909,22,26.80277246
30,5,900,0.448203962,0.627924495,30.12666667,21,25.51576014
30,5,920,0.448286912,0.638193759,30.36847826,21,25.84380314
30,5,940,0.458095064,0.656548669,28.45851064,20,24.78055728
30,5,960,0.443091414,0.664139197,30.88541667,22,25.37467713
30,5,980,0.444811485,0.678901901,28.8622449,21,23.97722794
30,5,1000,0.446078183,0.689820802,27.973,21,23.1933655
30,10,20,0.386387435,0.223728814,76.4,66.5,54.66394944
30,10,40,0.482431766,0.250830565,76.025,50.5,70.36297376
30,10,60,0.44885465,0.258389262,61.11666667,42.5,53.82145362
30,10,80,0.433694623,0.294693878,66.025,54,51.88130929
30,10,100,0.476290567,0.34264432,65.94,51,59.05361714
30,10,120,0.463708705,0.355222337,59.86666667,44,53.21179078
30,10,140,0.468639503,0.38087105,61.75714286,42,55.67323362
30,10,160,0.468371711,0.384331116,52.25,34,48.47251701
30,10,180,0.495287165,0.400700191,57.86666667,33.5,56.16450299
30,10,200,0.472687171,0.405041535,53.16,32.5,49.2790679
30,10,220,0.443147247,0.407857327,56.47727273,39,48.21105078
30,10,240,0.434410512,0.415848527,56.5875,40,46.47274643
30,10,260,0.468700982,0.418664938,52.66153846,34.5,46.82573523
30,10,280,0.433072493,0.426698451,54.88214286,41.5,45.06320176
30,10,300,0.439047367,0.444444444,50.34,37,42.22733981
30,10,320,0.451151063,0.44109589,52.7875,36.5,44.83035071
30,10,340,0.465334082,0.469018261,51.77647059,34,45.90990959
30,10,360,0.475526041,0.481719801,49.725,32,44.75329387
30,10,380,0.472653007,0.520509757,47.18421053,29,42.42619248
30,10,400,0.458136322,0.533908909,43.7475,30,37.66011756
30,10,420,0.459976639,0.540823613,42.56428571,29,37.13033435
30,10,440,0.453523268,0.561872171,45.35227273,33.5,38.60336235
30,10,460,0.436727798,0.578430369,45.37391304,31.5,37.12499311
30,10,480,0.434896174,0.574551515,44.52916667,33.5,36.26858725
30,10,500,0.439057471,0.577684798,41.934,29,34.65781257
30,10,520,0.430383769,0.580899973,43.69230769,30,35.09493783
30,10,540,0.429279347,0.576274075,40.97222222,30,33.1291559
30,10,560,0.435216842,0.586663437,41.51964286,29,34.69709932
30,10,580,0.4140881,0.588153418,42.7362069,31,32.76294296
30,10,600,0.415685571,0.583283627,38.08666667,28,30.20219821
30,10,620,0.428499625,0.587657683,39.18548387,28.5,31.7770319
30,10,640,0.419729141,0.582127124,37.7578125,28,29.96558958
30,10,660,0.41343372,0.583428151,38.26818182,28,30.27330068
30,10,680,0.421650223,0.587315939,38.35147059,27,31.13567154
30,10,700,0.41306514,0.596035079,36.18571429,26.5,28.63314049
30,10,720,0.422721219,0.59114991,35.36805556,25,28.66543535
30,10,740,0.423379597,0.592070485,36.86216216,27,29.470426
30,10,760,0.419872544,0.600435827,36.02894737,27,28.71080104
30,10,780,0.416414053,0.587944169,35.23974359,25,27.88386349
30,10,800,0.425560292,0.597942518,34.42125,25,28.51592091
30,10,820,0.430477843,0.597106578,33.44146341,23,27.85116974
30,10,840,0.411324712,0.598283262,33.31190476,24.5,26.10947615
30,10,860,0.42283571,0.60156712,33.33023256,24,27.14065064
30,10,880,0.437738288,0.609380203,32.02727273,23,26.77363384
30,10,900,0.437227441,0.615213873,31.69777778,22,26.53441939
30,10,920,0.445007593,0.624322508,31.61630435,21,26.50964379
30,10,940,0.439499299,0.635513616,30.62978723,22,25.39165347
30,10,960,0.435415551,0.647401265,29.17916667,20,24.05917243
30,10,980,0.435619906,0.659820595,29.4122449,22,24.02555358
30,10,1000,0.442066408,0.671330042,29.846,21,24.56631409
30,15,20,0.429110251,0.263843648,51.7,36,44.70146589
30,15,40,0.455230745,0.240336134,80.175,64,69.0083189
30,15,60,0.437173806,0.291711518,67.7,46.5,55.16855528
30,15,80,0.454789246,0.33592535,67.7625,53,55.87536849
30,15,100,0.472488647,0.333965844,66.06,41.5,61.42891433
30,15,120,0.457988064,0.355242567,60.74166667,44.5,52.14934853
30,15,140,0.474466652,0.390107527,63.61428571,43.5,56.76045661
30,15,160,0.431115166,0.371277799,53.30625,36.5,45.60867137
30,15,180,0.445917904,0.381111855,62.58888889,43,53.16536749
30,15,200,0.434525203,0.395981087,52.97,37,44.06948716
30,15,220,0.457061073,0.403439153,55.75909091,36,48.72765765
30,15,240,0.451507259,0.40519106,57.59166667,39,49.88438446
30,15,260,0.4453421,0.407874364,58.31538462,43,48.3630151
30,15,280,0.458542621,0.414116687,56.23214286,33.5,48.68087547
30,15,300,0.442599086,0.442951785,50.57333333,32.5,42.69740253
30,15,320,0.462460098,0.435879467,51.640625,30,46.09148841
30,15,340,0.447099872,0.455155875,44.04411765,27,39.08610638
30,15,360,0.46959168,0.467440458,47.79444444,30,43.04673851
30,15,380,0.439212154,0.496327096,50.20526316,37,41.79608715
30,15,400,0.433411444,0.516237547,44.915,32,36.7815849
30,15,420,0.434426864,0.536632939,45.14285714,30,37.25880039
30,15,440,0.451229449,0.550347816,45.94545455,31,39.72831111
30,15,460,0.434390678,0.570910642,43.27608696,30,35.89830519
30,15,480,0.432655335,0.572038204,41.52083333,29,34.33075615
30,15,500,0.434423896,0.585356601,45.898,33,37.57572976
30,15,520,0.406536861,0.581528662,43.44615385,32,33.47033001
30,15,540,0.440376436,0.580850878,43.19814815,29,35.97416611
30,15,560,0.415230978,0.581329087,42.53214286,30,33.89575256
30,15,580,0.410625224,0.589532117,39.9362069,29,31.68804768
30,15,600,0.414396112,0.591663509,40.67166667,30,32.52245451
30,15,620,0.408567084,0.584385848,41.42096774,30,32.62201224
30,15,640,0.422019263,0.589085755,40.4296875,29,32.54318994
30,15,660,0.403887413,0.595251018,40.18939394,29,30.59405076
30,15,680,0.40493101,0.592946605,39.18382353,28,29.95160608
30,15,700,0.385403426,0.597121846,38.34,28,28.64456046
30,15,720,0.402711069,0.58754597,36.6375,27.5,28.74007992
30,15,740,0.394287539,0.589598507,37.09324324,28,27.80510575
30,15,760,0.393299276,0.591233672,35.85526316,27,26.94502477
30,15,780,0.399334348,0.589017832,36.14230769,26,27.74168401
30,15,800,0.388546819,0.595116877,33.20625,25,25.25239226
30,15,820,0.400096798,0.583342388,34.90731707,26,27.18931405
30,15,840,0.415798456,0.597452361,36.45714286,25,29.19231488
30,15,860,0.40082714,0.594915512,33.8372093,24,25.98363435
30,15,880,0.404200218,0.602546523,33.51022727,24,25.91102102
30,15,900,0.409746233,0.606257154,32.54666667,24,25.66076805
30,15,920,0.408843461,0.610994935,31.49347826,23,24.58340516
30,15,940,0.405419014,0.614988015,31.55,23,24.22956964
30,15,960,0.418464085,0.629158683,30.60729167,22,24.17543089
30,15,980,0.422202847,0.640806663,30.73367347,21,24.33821715
30,15,1000,0.409667254,0.649997928,30.636,22,23.36701781
30,20,20,0.499355058,0.260869565,73.65,32.5,75.83935584
30,20,40,0.454111338,0.227504244,73.425,48.5,63.19602694
30,20,60,0.448844186,0.242214533,62.96666667,39,52.99375296
30,20,80,0.441474597,0.267629567,87.5875,59.5,71.09036748
30,20,100,0.422262635,0.333333333,73.41,60,57.08545694
30,20,120,0.44647708,0.371279373,58.9,43,48.84659575
30,20,140,0.44705732,0.380008807,59.88571429,41,52.04191528
30,20,160,0.41461942,0.400448263,60.61875,42,47.22152689
30,20,180,0.408382779,0.399668874,59.3,44,45.48225758
30,20,200,0.426296311,0.393783947,62.755,45,50.79444213
30,20,220,0.444674697,0.402829685,59.21363636,40,49.93433858
30,20,240,0.432695528,0.405998537,63.85833333,47,51.84589263
30,20,260,0.438504793,0.406901188,59.85,36.5,50.83598997
30,20,280,0.432521173,0.415137615,54.82142857,33,45.56562369
30,20,300,0.43543021,0.419950029,54.45666667,34,45.08507145
30,20,320,0.423809235,0.430708942,49.953125,31,40.84630942
30,20,340,0.433885058,0.453702197,55.25294118,40,45.04806502
30,20,360,0.429139106,0.45612953,51.79444444,39.5,42.08125807
30,20,380,0.428603267,0.473729792,49.46842105,30,40.38360325
30,20,400,0.428693813,0.511809979,44.7725,31,36.52548455
30,20,420,0.440167496,0.528438083,49.84047619,34.5,40.7119901
30,20,440,0.427227795,0.532687079,47.24772727,35,37.76410409
30,20,460,0.417870788,0.562231287,46.13695652,34,35.93907856
30,20,480,0.413315178,0.564336692,47.57291667,35.5,36.82508018
30,20,500,0.413950875,0.571612903,45.598,33.5,35.53868868
30,20,520,0.404723828,0.583520179,43.39230769,31.5,33.19522359
30,20,540,0.416403641,0.580195885,43.7037037,32,34.22214325
30,20,560,0.400092495,0.585320003,44.81785714,33,33.59341823
30,20,580,0.413415641,0.577228378,43.21206897,31,33.85182881
30,20,600,0.417558668,0.584626346,43.48833333,31,33.96492147
30,20,620,0.40543435,0.584261997,41.39516129,30,31.6362654
30,20,640,0.396350681,0.585593467,39.690625,30,29.91084153
30,20,660,0.389548688,0.587339631,39.04545455,29,29.10768652
30,20,680,0.40161639,0.584846416,41.79852941,29,31.72004283
30,20,700,0.404014993,0.589175731,39.50142857,28,30.39094339
30,20,720,0.376506296,0.591422408,39.46527778,30,28.3653183
30,20,740,0.389398745,0.584547653,38.43918919,28,29.0020825
30,20,760,0.381961569,0.592022894,37.94078947,29,28.04443903
30,20,780,0.3806988,0.589560471,38.17948718,28,28.21467475
30,20,800,0.377742423,0.589115646,37.2025,28,27.48897139
30,20,820,0.376750307,0.586578293,38.57317073,28,27.81617246
30,20,840,0.374084302,0.59329174,36.76428571,27,26.03136754
30,20,860,0.393534368,0.597692268,36.05116279,26,27.14016884
30,20,880,0.389077801,0.597269625,34.51818182,25,25.88584613
30,20,900,0.393133821,0.59890352,34.00888889,25,25.67136208
30,20,920,0.388562876,0.603582517,36.01304348,25,26.55488585
30,20,940,0.395824794,0.607621538,33.70638298,24,25.7950256
30,20,960,0.401268897,0.615349723,33.35,24,25.4002455
30,20,980,0.400480563,0.621824734,32.35306122,23,24.65156244
30,20,1000,0.398461027,0.63752385,30.354,23,22.59427328
30,25,20,0.410324983,0.189285714,73.85,51.5,66.51812179
30,25,40,0.432672131,0.218150087,76.25,65.5,64.74555722
30,25,60,0.416623849,0.230504587,77.85,56,63.14090377
30,25,80,0.379629833,0.275689223,56.9,48,39.36122876
30,25,100,0.508052185,0.303452855,60.17,31,59.36891255
30,25,120,0.473103569,0.344155844,63.35,36.5,58.13338039
30,25,140,0.443110837,0.361857078,59.52857143,41,51.45794439
30,25,160,0.430782378,0.395777351,61.48125,40,50.53312904
30,25,180,0.437524301,0.376981392,66.04444444,42.5,55.31876365
30,25,200,0.45401007,0.396835058,61.57,38.5,53.96756051
30,25,220,0.427687215,0.392629537,65.35,43,53.12318974
30,25,240,0.423633189,0.40893386,63.43333333,43,50.73893034
30,25,260,0.421080964,0.415280899,56.52692308,36,46.32689003
30,25,280,0.404966756,0.423307804,54.48214286,37.5,42.86169768
30,25,300,0.440711851,0.42226114,56.06666667,35,47.49239216
30,25,320,0.411387863,0.421708506,50.35,35,39.21409765
30,25,340,0.429656849,0.437573517,54.32058824,36,43.94049529
30,25,360,0.450448038,0.452078431,53.93888889,32,46.57861404
30,25,380,0.442650182,0.464792899,47.79736842,30,40.82517581
30,25,400,0.416677502,0.482267561,50.1825,35,39.82901039
30,25,420,0.421225195,0.511559209,47.77619048,33,37.71520467
30,25,440,0.409587459,0.523387195,48.20454545,37,36.63827961
30,25,460,0.418214361,0.546587401,43.85652174,31,35.07702481
30,25,480,0.411766645,0.556199678,45.95625,34.5,35.41327969
30,25,500,0.422988873,0.571544798,46.372,33,36.86738429
30,25,520,0.403679755,0.573665893,45.40576923,34,34.79993419
30,25,540,0.3969766,0.579117132,47.01666667,33,35.24125308
30,25,560,0.401005678,0.585884205,45.33571429,32.5,34.08714722
30,25,580,0.399295873,0.573264781,41.69827586,30,31.64871407
30,25,600,0.392828153,0.58506325,45.47333333,32,33.63934152
30,25,620,0.381008319,0.586519817,42.18548387,31.5,30.65060988
30,25,640,0.383758206,0.587866577,42.9625,31,31.47891214
30,25,660,0.37830501,0.588087007,42.29393939,31,30.55289639
30,25,680,0.375036431,0.584187614,41.91029412,31,30.10089876
30,25,700,0.382181795,0.583474318,39.80714286,30,29.34323943
30,25,720,0.387103975,0.590820313,41.325,30,30.71267424
30,25,740,0.374415248,0.592433796,41.17297297,30,29.58238558
30,25,760,0.379405884,0.59541659,40.38684211,30,29.23018159
30,25,780,0.370217141,0.587538866,39.57948718,29,28.39891136
30,25,800,0.371175082,0.584774885,37.79125,29,27.49472901
30,25,820,0.377009004,0.591174817,39.07195122,29,28.34771785
30,25,840,0.367409771,0.590633368,37.7297619,28,27.05720898
30,25,860,0.374923747,0.595378174,38.15813953,28,27.78108529
30,25,880,0.375142148,0.595528769,37.62727273,28,27.03391342
30,25,900,0.367582409,0.591829503,36.10777778,27,25.62744431
30,25,920,0.355526021,0.594306577,35.74021739,27,24.61147304
30,25,940,0.380445865,0.605738677,35.6893617,27,25.68290485
30,25,960,0.381453048,0.602981726,34.98125,26,25.25510433
30,25,980,0.38776399,0.614842904,33.26938776,26,24.48699143
30,25,1000,0.384043483,0.623391403,34.726,26,24.79608376
30,30,0,0.380445865,0.605738677,36.96808511,29,25.39911536
30,30,20,0.370228741,0.595076937,37.06979167,29,25.89451458
30,30,40,0.3737087,0.604342691,35.47755102,28,25.29326472
30,30,60,0.374150824,0.608427862,36.115,28,25.5763548
30,30,80,0.364878423,0.590479082,37.69042553,29,26.5242653
30,30,100,0.359775798,0.593827853,35.61145833,28,24.23826106
30,30,120,0.369607824,0.606635841,33.921,28,23.60465926
30,30,140,0.363394819,0.600609664,35.09285714,28,24.21183643
30,30,160,0.367406165,0.588156108,38.87234043,30,27.18936632
30,30,180,0.358629746,0.592397982,35.45,28,24.45778214
30,30,200,0.373093351,0.603777773,34.922,28,24.38274871
30,30,220,0.373246065,0.598653176,34.5255102,28,24.52266181
30,30,240,0.371589222,0.58708976,37.7212766,29,26.31332009
30,30,260,0.367074968,0.590675519,36.39479167,29,25.13092669
30,30,280,0.366998292,0.603764209,35.13,29,24.30019752
30,30,300,0.365737092,0.586586354,37.16382979,29,25.86564718
30,30,320,0.370142625,0.596915716,36.63979592,29,25.44159222
30,30,340,0.361760249,0.589778876,36.73020833,29,24.87510248
30,30,360,0.381905681,0.603089123,33.429,26,24.31238473
30,30,380,0.36940527,0.586302934,38.80851064,29,27.30694716
30,30,400,0.35798663,0.589578293,34.85208333,29,23.92051043
30,30,420,0.371108133,0.58580131,36.77446809,29,25.96836339
30,30,440,0.378596719,0.603149247,35.35,28,25.09771694
