maximum-sugar-endowment,minimum-sugar-endowment,initial-population,gini-index,survival-ratio,mean-sugar,median-sugar,sd-sugar
50,15,720,0.304455918,0.45,1170.891975,1043.5,628.5602971
50,15,740,0.303091275,0.455405405,1104.79822,896,593.7992142
50,15,760,0.321391546,0.436842105,1111.533133,930.5,632.5456473
50,15,780,0.315778222,0.432051282,1110.976261,919,622.5342929
50,15,800,0.321478838,0.44375,1090.369014,873,620.3536868
50,15,820,0.319251064,0.424390244,1081.278736,937.5,608.4240377
50,15,840,0.364300053,0.455952381,928.9112272,831,591.8071954
50,15,860,0.320862328,0.415116279,1057.921569,839,600.9864405
50,15,880,0.3230752,0.419318182,1032.097561,796,589.5507005
50,15,900,0.327551818,0.428888889,953.9715026,734,551.8899163
50,15,920,0.382313626,0.469565217,865.212963,689.5,582.9815246
50,15,940,0.354260501,0.461702128,876.1705069,618.5,550.8980478
50,15,960,0.36940338,0.464583333,860.17713,651,561.094294
50,15,980,0.368513449,0.437755102,843.4055944,583,552.4512864
50,15,1000,0.381685935,0.438,839.6484018,628.5,566.0457038
50,20,20,0.253551411,0.75,2036,1993,978.0354945
50,20,40,0.335533739,0.8,1691.09375,1861,1029.074917
50,20,60,0.352972237,0.733333333,1463.886364,1433.5,932.3877129
50,20,80,0.288473582,0.55,1730.386364,1695,895.0988828
50,20,100,0.322102676,0.6,1626.633333,1741.5,928.720424
50,20,120,0.305987419,0.575,1620.898551,1852,879.7840836
50,20,140,0.284358735,0.585714286,1811.95122,1904.5,912.8261487
50,20,160,0.344993622,0.625,1412.41,1314,856.1891618
50,20,180,0.346899859,0.588888889,1475.273585,1585.5,894.1953077
50,20,200,0.332830436,0.595,1418.008403,1444,823.439114
50,20,220,0.322655421,0.636363636,1415.985714,1426,802.1293333
50,20,240,0.389853752,0.6,1254.972222,1244.5,854.959476
50,20,260,0.373553799,0.573076923,1300.637584,1392,850.2621155
50,20,280,0.387598687,0.575,1213.118012,1225,825.2043488
50,20,300,0.347749705,0.576666667,1341.861272,1359,817.9229106
50,20,320,0.364044765,0.590625,1260.031746,1236,806.7821353
50,20,340,0.398321164,0.602941176,1140.336585,1148,800.3257969
50,20,360,0.386361925,0.6,1178.393519,1186.5,802.1086325
50,20,380,0.364214726,0.589473684,1174.808036,1143,757.5965144
50,20,400,0.358616634,0.6,1212.008333,1137.5,769.7035456
50,20,420,0.378674815,0.547619048,1138.973913,1071,759.4979893
50,20,440,0.398031483,0.554545455,1088.684426,1073.5,766.3396262
50,20,460,0.360322103,0.55,1140.16996,1079,729.8793869
50,20,480,0.35579175,0.527083333,1213.367589,1125,768.9330239
50,20,500,0.379015117,0.516,1128.829457,1053.5,761.6990646
50,20,520,0.337862103,0.538461538,1168.696429,1028,706.2583097
50,20,540,0.334259159,0.507407407,1183.021898,1029,704.9566008
50,20,560,0.347045539,0.496428571,1173.097122,1053.5,721.7947306
50,20,580,0.331220522,0.446551724,1191.019305,1083,701.8042829
50,20,600,0.302656141,0.49,1204.653061,1061,646.0380768
50,20,620,0.350959816,0.443548387,1174.741818,1066,732.768131
50,20,640,0.330764769,0.459375,1127.217687,999,663.9761963
50,20,660,0.354598221,0.434848485,1115.881533,1025,702.61935
50,20,680,0.290972928,0.447058824,1205.628289,1004,629.8743523
50,20,700,0.304363233,0.455714286,1182.680251,1029,639.1547814
50,20,720,0.314913103,0.508333333,1079.20765,1093,597.2312423
50,20,740,0.321375023,0.459459459,1041.767647,944,586.6018802
50,20,760,0.295487999,0.439473684,1121.508982,909.5,586.8559264
50,20,780,0.304693407,0.415384615,1157.358025,944.5,626.592506
50,20,800,0.30542464,0.41625,1079.927928,899,585.1323459
50,20,820,0.318498054,0.415853659,1065.718475,953,593.382703
50,20,840,0.35201424,0.467857143,896.2722646,676,561.126486
50,20,860,0.334391945,0.431395349,1017.102426,883,596.0615742
50,20,880,0.350339655,0.446590909,923.6157761,730,570.5263569
50,20,900,0.35197085,0.461111111,937.1542169,754,581.5580027
50,20,920,0.349228437,0.451086957,912.5590361,693,562.7673649
50,20,940,0.381430656,0.474468085,820.6816143,646,551.2774721
50,20,960,0.358257919,0.421875,905.9185185,676,573.0645219
50,20,980,0.385080281,0.459183673,819.0088889,574.5,560.2627485
50,20,1000,0.378858632,0.425,853.0141176,643,571.4402029
50,25,20,0.584435206,0.85,756.4705882,883,885.5274641
50,25,40,0.278915905,0.75,1882.8,2007.5,964.7055795
50,25,60,0.367470938,0.716666667,1463.348837,1223,962.6411061
50,25,80,0.259366076,0.6,1903.583333,1981,881.9651133
50,25,100,0.320843662,0.67,1664.029851,1693,944.8281705
50,25,120,0.269803594,0.558333333,1759.671642,1900,853.7409902
50,25,140,0.317900363,0.621428571,1501.206897,1605,840.8023319
50,25,160,0.336147022,0.59375,1509.515789,1532,887.6702937
50,25,180,0.344085562,0.622222222,1336.455357,1239.5,809.0733982
50,25,200,0.357134201,0.61,1393.92623,1509.5,869.9766138
50,25,220,0.346897784,0.595454545,1318.183206,1379,798.3170548
50,25,240,0.33775736,0.558333333,1431.261194,1548,845.8796723
50,25,260,0.354170983,0.592307692,1325.376623,1384.5,822.0343812
50,25,280,0.362481449,0.578571429,1304.882716,1239.5,826.3081733
50,25,300,0.387671989,0.593333333,1248.089888,1240,851.8749363
50,25,320,0.380058212,0.5875,1206.973404,1201.5,804.5186785
50,25,340,0.385855103,0.594117647,1145.039604,1161.5,777.9885906
50,25,360,0.397459607,0.558333333,1154.845771,1139,811.1863726
50,25,380,0.416497076,0.576315789,1057.945205,1119,778.7721262
50,25,400,0.380146014,0.5775,1162.709957,1147,780.816205
50,25,420,0.360615937,0.554761905,1195.270386,1116,761.1235229
50,25,440,0.390905581,0.540909091,1121.584034,1103.5,773.6557849
50,25,460,0.393040616,0.545652174,1089.984064,1079,758.1761799
50,25,480,0.398708943,0.541666667,1087.419231,1062,768.7758341
50,25,500,0.382501106,0.512,1127.882813,1062.5,764.8750519
50,25,520,0.315381283,0.5,1244.323077,1086,701.034175
50,25,540,0.319403757,0.496296296,1241.764925,1072,708.4125319
50,25,560,0.312188279,0.494642857,1243.895307,1080,694.3736359
50,25,580,0.345692703,0.484482759,1114.975089,1026,683.8308866
50,25,600,0.329268173,0.473333333,1148.774648,1015.5,675.7555425
50,25,620,0.318650295,0.467741935,1211.906897,1069.5,688.2764203
50,25,640,0.286640087,0.4484375,1192.003484,1012,612.8084238
50,25,660,0.294269512,0.453030303,1205.795987,1010,634.6476921
50,25,680,0.279967005,0.451470588,1206.446254,1003,602.2666984
50,25,700,0.286472905,0.434285714,1207.411184,993,620.8442501
50,25,720,0.313482593,0.4625,1105.42042,914,614.6030827
50,25,740,0.298023462,0.432432432,1178.021875,935,629.7302573
50,25,760,0.307750671,0.444736842,1088.730769,913,590.0622421
50,25,780,0.324147566,0.441025641,1092.034884,962,621.5587374
50,25,800,0.326594134,0.44375,1067.549296,854,618.0223377
50,25,820,0.319783012,0.45,1027.222222,797,581.4791712
50,25,840,0.324783635,0.444047619,1006.093834,788,578.2886221
50,25,860,0.347942803,0.452325581,960.2493573,751,588.5542062
50,25,880,0.35214615,0.442045455,959.8329049,781,595.0545114
50,25,900,0.366286709,0.458888889,876.0847458,683,565.9013217
50,25,920,0.367146544,0.431521739,919.7078086,773,592.8775916
50,25,940,0.357020816,0.44893617,865.3649289,663,544.7656338
50,25,960,0.368247328,0.451041667,862.9584296,644,560.5522848
50,25,980,0.378778227,0.455102041,811.9349776,547,546.787359
50,25,1000,0.386789306,0.458,805.6441048,568,553.2734949
50,30,20,0.192454222,0.7,2118.071429,2008,771.0671391
50,30,40,0.476389773,0.7,1292,1017,1118.429454
50,30,60,0.321250386,0.633333333,1682.605263,1829.5,974.5057386
50,30,80,0.289829218,0.5875,1876.12766,1981,980.9873158
50,30,100,0.313711156,0.61,1678.754098,1887,929.5763489
50,30,120,0.353497647,0.616666667,1604.175676,1677.5,1002.260655
50,30,140,0.357816358,0.6,1499.535714,1538.5,938.0448322
50,30,160,0.321471567,0.5875,1494.978723,1686.5,841.3477409
50,30,180,0.30282685,0.594444444,1599.476636,1569,849.9607909
50,30,200,0.378334473,0.6,1317.541667,1377.5,868.7211493
50,30,220,0.333840321,0.531818182,1391.615385,1467,810.1096546
50,30,240,0.370158192,0.604166667,1283.951724,1365,832.4923534
50,30,260,0.355047008,0.623076923,1308.388889,1288,810.6800937
50,30,280,0.360914544,0.635714286,1287.94382,1262.5,814.06267
50,30,300,0.397183091,0.636666667,1191.104712,1200,832.432706
50,30,320,0.4028603,0.596875,1149.837696,1155,812.9925227
50,30,340,0.389331961,0.585294118,1180.81407,1120,804.9661393
50,30,360,0.378069649,0.611111111,1194.245455,1170.5,797.2584553
50,30,380,0.410764752,0.552631579,1107.17619,1115.5,800.7242549
50,30,400,0.390061858,0.575,1138.069565,1090.5,787.642469
50,30,420,0.454893232,0.55952381,965.2468085,1011,782.8349579
50,30,440,0.374056487,0.536363636,1202.927966,1148,799.5529383
50,30,460,0.369825443,0.539130435,1136.112903,1080,746.2965753
50,30,480,0.385920943,0.527083333,1121.992095,1061,762.9615907
50,30,500,0.360168873,0.532,1148.18797,1067,734.2137281
50,30,520,0.37308347,0.486538462,1109.679842,1047,732.5409167
50,30,540,0.357241452,0.488888889,1143.056818,1064.5,725.8064248
50,30,560,0.368449771,0.469642857,1108.543726,1049,724.4263096
50,30,580,0.333345419,0.479310345,1197.057554,1055.5,709.9882215
50,30,600,0.332321968,0.46,1163.702899,1067.5,686.2151734
50,30,620,0.286947702,0.466129032,1245.626298,1021,641.7650997
50,30,640,0.298128953,0.4546875,1224.587629,1011,657.2093943
50,30,660,0.312857544,0.425757576,1224.786477,1052,686.7198045
50,30,680,0.33727778,0.475,1090.374613,1003,647.1488296
50,30,700,0.290458175,0.451428571,1178.234177,991.5,609.7325999
50,30,720,0.304156855,0.443055556,1125.426332,975,604.5635153
50,30,740,0.296334777,0.431081081,1157.589342,952,610.6598277
50,30,760,0.321113454,0.446052632,1095.9941,951,620.3510649
50,30,780,0.326513889,0.45,1062.259259,934,608.7537091
50,30,800,0.321050473,0.44375,1059.884507,937,595.8710243
50,30,820,0.316608414,0.442682927,1060.647383,932,588.2957849
50,30,840,0.35162099,0.475,932.9022556,685,581.6234755
50,30,860,0.352425236,0.43255814,993.2956989,818,618.4558405
50,30,880,0.347568396,0.432954545,975.3097113,767,600.5020081
50,30,900,0.367128263,0.46,886.5724638,678,574.7140848
50,30,920,0.338440226,0.408695652,1007.835106,890.5,596.8055759
50,30,940,0.379668902,0.465957447,837.7511416,576.5,566.3074944
50,30,960,0.363647902,0.452083333,872.4976959,634.5,560.044271
50,30,980,0.361131021,0.423469388,875.9759036,690,557.1876581
50,30,1000,0.351378582,0.412,893.711165,695.5,552.9782637
