"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2-change.nlogo"
"exp3-2"
"03/07/2024 02:43:25:207 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","(mean) gini-index","(std) gini-index","(mean) survival-ratio","(std) survival-ratio","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) sd-sugar","(std) sd-sugar"
"35","25","color-agents-by-vision","540","1000","0.38385370314767564","N/A","0.5018518518518519","N/A","1117.2140221402215","N/A","1075","N/A","759.5928138902856","N/A"
"35","25","color-agents-by-vision","560","1000","0.31988326035949244","N/A","0.46964285714285714","N/A","1272.1749049429657","N/A","1154","N/A","727.140908345287","N/A"
"35","25","color-agents-by-vision","580","1000","0.30782065164173716","N/A","0.4896551724137931","N/A","1223.362676056338","N/A","1055.5","N/A","669.808468073041","N/A"
"35","25","color-agents-by-vision","600","1000","0.3336906836242484","N/A","0.49333333333333335","N/A","1166.9662162162163","N/A","1022","N/A","691.9623181230644","N/A"
"35","25","color-agents-by-vision","620","1000","0.3251101457511262","N/A","0.45645161290322583","N/A","1165.8480565371024","N/A","1029","N/A","675.5232762011032","N/A"
"35","25","color-agents-by-vision","640","1000","0.31830088692594455","N/A","0.465625","N/A","1193.268456375839","N/A","1035.5","N/A","675.2998499070453","N/A"
"35","25","color-agents-by-vision","660","1000","0.30326352963152814","N/A","0.4636363636363636","N/A","1179.137254901961","N/A","1021","N/A","634.9799383310715","N/A"
"35","25","color-agents-by-vision","680","1000","0.30461097854548796","N/A","0.4514705882352941","N/A","1126.543973941368","N/A","980","N/A","607.0429294193389","N/A"
"35","25","color-agents-by-vision","700","1000","0.29882391529480595","N/A","0.4657142857142857","N/A","1146.8588957055215","N/A","899","N/A","614.0055863168635","N/A"
"35","25","color-agents-by-vision","720","1000","0.29973657285786537","N/A","0.4236111111111111","N/A","1215.167213114754","N/A","1003","N/A","653.2331293572802","N/A"
"35","25","color-agents-by-vision","740","1000","0.3124361271765143","N/A","0.4581081081081081","N/A","1118.4218289085545","N/A","908","N/A","619.3640245499445","N/A"
"35","25","color-agents-by-vision","760","1000","0.29390835990541003","N/A","0.4328947368421053","N/A","1141.127659574468","N/A","953","N/A","594.6739130999778","N/A"
"35","25","color-agents-by-vision","780","1000","0.31299627090889093","N/A","0.42948717948717946","N/A","1049.5313432835821","N/A","911","N/A","579.0661784154873","N/A"
"35","25","color-agents-by-vision","800","1000","0.32066817756623817","N/A","0.4425","N/A","1069.4661016949153","N/A","925.5","N/A","602.5128261261469","N/A"
"35","25","color-agents-by-vision","820","1000","0.3060799676159884","N/A","0.4146341463414634","N/A","1127.3382352941176","N/A","1063","N/A","607.0498565416681","N/A"
"35","25","color-agents-by-vision","840","1000","0.3458083209573952","N/A","0.45357142857142857","N/A","954.6194225721785","N/A","802","N/A","580.3058989521073","N/A"
"35","25","color-agents-by-vision","860","1000","0.3539594300787483","N/A","0.4325581395348837","N/A","983.266129032258","N/A","928","N/A","606.5563054044908","N/A"
"35","25","color-agents-by-vision","880","1000","0.32518203028314135","N/A","0.41818181818181815","N/A","1012.8532608695652","N/A","794.5","N/A","582.9763715611482","N/A"
"35","25","color-agents-by-vision","900","1000","0.3544911473132051","N/A","0.4411111111111111","N/A","953.9017632241813","N/A","765","N/A","596.3282118806405","N/A"
"35","25","color-agents-by-vision","920","1000","0.3645195843211612","N/A","0.41739130434782606","N/A","938.9557291666666","N/A","797.5","N/A","600.9434233228415","N/A"
"35","25","color-agents-by-vision","940","1000","0.36568458793230046","N/A","0.44680851063829785","N/A","904.8714285714286","N/A","654.5","N/A","587.1050798946043","N/A"
"35","25","color-agents-by-vision","960","1000","0.37294519103328516","N/A","0.428125","N/A","893.7080291970802","N/A","715","N/A","587.1738118111521","N/A"
"35","25","color-agents-by-vision","980","1000","0.3730705611637707","N/A","0.45714285714285713","N/A","837.3415178571429","N/A","580","N/A","552.7160084644769","N/A"
"35","25","color-agents-by-vision","1000","1000","0.38710486318360743","N/A","0.443","N/A","813.0993227990971","N/A","575","N/A","559.0375488845885","N/A"
"35","30","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"35","30","color-agents-by-vision","20","1000","0.3156078125502557","N/A","0.8","N/A","1945.125","N/A","2013","N/A","1178.5570202582478","N/A"
"35","30","color-agents-by-vision","40","1000","0.3768598040401598","N/A","0.75","N/A","1379.2333333333333","N/A","1008","N/A","941.8684908324454","N/A"
"35","30","color-agents-by-vision","60","1000","0.413736833037701","N/A","0.7","N/A","1403.1666666666667","N/A","1007","N/A","1039.648250005663","N/A"
"35","30","color-agents-by-vision","80","1000","0.2923341365836066","N/A","0.65","N/A","1716.326923076923","N/A","1866.5","N/A","893.7677182371804","N/A"
"35","30","color-agents-by-vision","100","1000","0.35126705080921033","N/A","0.65","N/A","1453.0923076923077","N/A","1667","N/A","901.2240586259078","N/A"
"35","30","color-agents-by-vision","120","1000","0.2947940417823972","N/A","0.5666666666666667","N/A","1660.7794117647059","N/A","1871.5","N/A","869.1097322743411","N/A"
"35","30","color-agents-by-vision","140","1000","0.3019614477580399","N/A","0.6142857142857143","N/A","1538.3953488372092","N/A","1689","N/A","821.3711245310529","N/A"
"35","30","color-agents-by-vision","160","1000","0.3580056348986312","N/A","0.59375","N/A","1528.2736842105264","N/A","1621","N/A","956.0961453712323","N/A"
"35","30","color-agents-by-vision","180","1000","0.39069212206267506","N/A","0.6611111111111111","N/A","1387.7226890756303","N/A","1261","N/A","949.4872561364842","N/A"
"35","30","color-agents-by-vision","200","1000","0.36944305878638994","N/A","0.645","N/A","1340.6589147286822","N/A","1324","N/A","863.6359321941959","N/A"
"35","30","color-agents-by-vision","220","1000","0.37321957503120456","N/A","0.65","N/A","1293.5944055944055","N/A","1356","N/A","843.9633881465844","N/A"
"35","30","color-agents-by-vision","240","1000","0.3284704473574378","N/A","0.6291666666666667","N/A","1372.1523178807947","N/A","1389","N/A","791.5008254225586","N/A"
"35","30","color-agents-by-vision","260","1000","0.3468076101961263","N/A","0.5884615384615385","N/A","1305.797385620915","N/A","1374","N/A","794.659943486894","N/A"
"35","30","color-agents-by-vision","280","1000","0.41265430632884126","N/A","0.6","N/A","1182.8690476190477","N/A","1091","N/A","860.7013402569125","N/A"
"35","30","color-agents-by-vision","300","1000","0.3762509462046965","N/A","0.5833333333333334","N/A","1188.5142857142857","N/A","1251","N/A","784.768952433002","N/A"
"35","30","color-agents-by-vision","320","1000","0.39360520524311654","N/A","0.575","N/A","1185.3532608695652","N/A","1179","N/A","818.6513701091927","N/A"
"35","30","color-agents-by-vision","340","1000","0.38672255312687137","N/A","0.5411764705882353","N/A","1196.2173913043478","N/A","1203","N/A","814.3350410243636","N/A"
"35","30","color-agents-by-vision","360","1000","0.37523276010571094","N/A","0.5972222222222222","N/A","1144.5906976744186","N/A","1119","N/A","761.4637833613665","N/A"
"35","30","color-agents-by-vision","380","1000","0.3845751794723599","N/A","0.5236842105263158","N/A","1232.9597989949748","N/A","1184","N/A","835.2827129163688","N/A"
"35","30","color-agents-by-vision","400","1000","0.37477299330319885","N/A","0.5675","N/A","1172.955947136564","N/A","1122","N/A","773.089032982628","N/A"
"35","30","color-agents-by-vision","420","1000","0.3975070321881275","N/A","0.5714285714285714","N/A","1095.2625","N/A","1064","N/A","766.5715349875303","N/A"
"35","30","color-agents-by-vision","440","1000","0.4127788256508704","N/A","0.5522727272727272","N/A","1052.9135802469136","N/A","1059","N/A","769.6573810705011","N/A"
"35","30","color-agents-by-vision","460","1000","0.3882394770827117","N/A","0.558695652173913","N/A","1096.058365758755","N/A","1081","N/A","754.9472822150439","N/A"
"35","30","color-agents-by-vision","480","1000","0.3386489499167733","N/A","0.53125","N/A","1222.9803921568628","N/A","1075","N/A","738.6356088127247","N/A"
"35","30","color-agents-by-vision","500","1000","0.37284959012091173","N/A","0.504","N/A","1156.2142857142858","N/A","1077","N/A","765.4511167057116","N/A"
"35","30","color-agents-by-vision","520","1000","0.36501036521504676","N/A","0.49038461538461536","N/A","1133.129411764706","N/A","1071","N/A","731.69459424657","N/A"
"35","30","color-agents-by-vision","540","1000","0.38546799231139184","N/A","0.4925925925925926","N/A","1075.845864661654","N/A","1022.5","N/A","735.4655121410332","N/A"
"35","30","color-agents-by-vision","560","1000","0.3294861676133515","N/A","0.48214285714285715","N/A","1183.1777777777777","N/A","1047.5","N/A","691.8449862550103","N/A"
"35","30","color-agents-by-vision","580","1000","0.32044254800536115","N/A","0.46206896551724136","N/A","1196.6194029850747","N/A","1067","N/A","685.1886620073792","N/A"
"35","30","color-agents-by-vision","600","1000","0.29668568399037565","N/A","0.46166666666666667","N/A","1254.3826714801444","N/A","1025","N/A","669.0934853683768","N/A"
"35","30","color-agents-by-vision","620","1000","0.2798282677102919","N/A","0.4693548387096774","N/A","1260.254295532646","N/A","1039","N/A","634.8980238022768","N/A"
"35","30","color-agents-by-vision","640","1000","0.31653986501336523","N/A","0.4546875","N/A","1202.93470790378","N/A","1044","N/A","677.9958492382611","N/A"
"35","30","color-agents-by-vision","660","1000","0.27728287335474194","N/A","0.44696969696969696","N/A","1200.0610169491526","N/A","978","N/A","594.4996263986027","N/A"
"35","30","color-agents-by-vision","680","1000","0.29757870594383773","N/A","0.4308823529411765","N/A","1210.7815699658704","N/A","1003","N/A","645.9569942544888","N/A"
"35","30","color-agents-by-vision","700","1000","0.3141335866707076","N/A","0.4585714285714286","N/A","1147.5919003115264","N/A","1001","N/A","639.4493371715932","N/A"
"35","30","color-agents-by-vision","720","1000","0.30757689129686716","N/A","0.43472222222222223","N/A","1152.3610223642172","N/A","956","N/A","630.4655539820757","N/A"
"35","30","color-agents-by-vision","740","1000","0.33179293880324334","N/A","0.4472972972972973","N/A","1046.02416918429","N/A","941","N/A","607.9742613338034","N/A"
"35","30","color-agents-by-vision","760","1000","0.3102216036716338","N/A","0.4328947368421053","N/A","1135.550151975684","N/A","1022","N/A","618.7317314930434","N/A"
"35","30","color-agents-by-vision","780","1000","0.32908889350205756","N/A","0.4371794871794872","N/A","1055.782991202346","N/A","897","N/A","614.0382722823529","N/A"
"35","30","color-agents-by-vision","800","1000","0.31454375313099314","N/A","0.44375","N/A","1039.3774647887324","N/A","848","N/A","576.4220867468559","N/A"
"35","30","color-agents-by-vision","820","1000","0.3229307746751173","N/A","0.424390243902439","N/A","1020.6379310344828","N/A","847.5","N/A","581.0619424125132","N/A"
"35","30","color-agents-by-vision","840","1000","0.2981432068168008","N/A","0.4095238095238095","N/A","1138.4098837209303","N/A","1173.5","N/A","605.0442270088372","N/A"
"35","30","color-agents-by-vision","860","1000","0.33192814100919926","N/A","0.43372093023255814","N/A","1017.7721179624665","N/A","848","N/A","594.9998862158263","N/A"
"35","30","color-agents-by-vision","880","1000","0.3425476862780123","N/A","0.4659090909090909","N/A","910.7487804878049","N/A","633.5","N/A","553.9668087918335","N/A"
"35","30","color-agents-by-vision","900","1000","0.3620332161793651","N/A","0.44555555555555554","N/A","926.2543640897755","N/A","764","N/A","588.1603779048341","N/A"
"35","30","color-agents-by-vision","920","1000","0.34500910059963197","N/A","0.45108695652173914","N/A","941.0674698795181","N/A","757","N/A","568.9897822003607","N/A"
"35","30","color-agents-by-vision","940","1000","0.34124938994551673","N/A","0.4085106382978723","N/A","996.1302083333334","N/A","811.5","N/A","598.3003853815712","N/A"
"35","30","color-agents-by-vision","960","1000","0.3593360176684373","N/A","0.4510416666666667","N/A","900.8660508083141","N/A","652","N/A","574.1113830644964","N/A"
"35","30","color-agents-by-vision","980","1000","0.3592863000450344","N/A","0.4479591836734694","N/A","855.248291571754","N/A","589","N/A","545.3540803127279","N/A"
"35","30","color-agents-by-vision","1000","1000","0.3674593802998988","N/A","0.435","N/A","864.8114942528736","N/A","591","N/A","565.0720368059461","N/A"
"40","0","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"40","0","color-agents-by-vision","20","1000","0.31881423606832127","N/A","0.65","N/A","1922.5384615384614","N/A","2016","N/A","1174.6945429475568","N/A"
"40","0","color-agents-by-vision","40","1000","0.35739769455243464","N/A","0.55","N/A","1706.6363636363637","N/A","1848","N/A","1108.85211111717","N/A"
"40","0","color-agents-by-vision","60","1000","0.3060774071154693","N/A","0.5833333333333334","N/A","1834.9142857142858","N/A","2006","N/A","1020.804797017258","N/A"
"40","0","color-agents-by-vision","80","1000","0.30333527893383616","N/A","0.525","N/A","1790.7619047619048","N/A","1984.5","N/A","988.0941944217373","N/A"
"40","0","color-agents-by-vision","100","1000","0.33653153967523514","N/A","0.56","N/A","1553.75","N/A","1558.5","N/A","928.9357987405901","N/A"
"40","0","color-agents-by-vision","120","1000","0.29940729823219703","N/A","0.6833333333333333","N/A","1604.0121951219512","N/A","1744","N/A","847.4424922242338","N/A"
"40","0","color-agents-by-vision","140","1000","0.322064488443575","N/A","0.5714285714285714","N/A","1567.2375","N/A","1680","N/A","886.0179762691906","N/A"
"40","0","color-agents-by-vision","160","1000","0.33862557628257756","N/A","0.58125","N/A","1463.5483870967741","N/A","1599","N/A","871.5427415512282","N/A"
"40","0","color-agents-by-vision","180","1000","0.3596524759437278","N/A","0.6166666666666667","N/A","1360.027027027027","N/A","1581","N/A","856.6316218927102","N/A"
"40","0","color-agents-by-vision","200","1000","0.3381154156577885","N/A","0.6","N/A","1302.2416666666666","N/A","1434.5","N/A","773.1735104366267","N/A"
"40","0","color-agents-by-vision","220","1000","0.3632339726656689","N/A","0.5545454545454546","N/A","1379.6311475409836","N/A","1454","N/A","874.4966552329108","N/A"
"40","0","color-agents-by-vision","240","1000","0.37974124197304193","N/A","0.6","N/A","1226.6180555555557","N/A","1309.5","N/A","817.0294993136049","N/A"
"40","0","color-agents-by-vision","260","1000","0.3385624673783375","N/A","0.5846153846153846","N/A","1353.3815789473683","N/A","1359.5","N/A","801.3683325579003","N/A"
"40","0","color-agents-by-vision","280","1000","0.35826584616672996","N/A","0.6321428571428571","N/A","1306.322033898305","N/A","1324","N/A","824.0559221013976","N/A"
"40","0","color-agents-by-vision","300","1000","0.37443411457827636","N/A","0.5666666666666667","N/A","1266.3823529411766","N/A","1251.5","N/A","829.1955399504516","N/A"
"40","0","color-agents-by-vision","320","1000","0.3573613149258902","N/A","0.590625","N/A","1274.5132275132275","N/A","1241","N/A","799.2599676167578","N/A"
"40","0","color-agents-by-vision","340","1000","0.38413559164041755","N/A","0.6088235294117647","N/A","1190.927536231884","N/A","1142","N/A","808.7772921612876","N/A"
"40","0","color-agents-by-vision","360","1000","0.3386363582309105","N/A","0.5527777777777778","N/A","1285.964824120603","N/A","1216","N/A","769.6643527721199","N/A"
"40","0","color-agents-by-vision","380","1000","0.39476776600309366","N/A","0.5789473684210527","N/A","1172.2181818181818","N/A","1148.5","N/A","817.4185436280482","N/A"
"40","0","color-agents-by-vision","400","1000","0.4215074875552173","N/A","0.6075","N/A","999.798353909465","N/A","1065","N/A","746.566169838744","N/A"
"40","0","color-agents-by-vision","420","1000","0.380510502396265","N/A","0.5380952380952381","N/A","1157.3938053097345","N/A","1128","N/A","777.8729514982294","N/A"
"40","0","color-agents-by-vision","440","1000","0.40903726910069044","N/A","0.5522727272727272","N/A","1042.2798353909466","N/A","1064","N/A","751.9710600066842","N/A"
"40","0","color-agents-by-vision","460","1000","0.38495446827777485","N/A","0.5434782608695652","N/A","1131.932","N/A","1080.5","N/A","774.4070301653244","N/A"
