"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2-change.nlogo"
"pop-endowment1"
"03/06/2024 23:21:32:982 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","initial-population","visualization","[step]","(mean) count turtles","(std) count turtles","(mean) gini-index-reserve","(std) gini-index-reserve","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) mean-lowviz","(std) mean-lowviz","(mean) mean-hiviz","(std) mean-hiviz","(mean) median-lowviz","(std) median-lowviz","(mean) median-hiviz","(std) median-hiviz","(mean) sd-lowviz","(std) sd-lowviz","(mean) sd-hiviz","(std) sd-hiviz","(mean) mean-lowmtb","(std) mean-lowmtb","(mean) mean-himtb","(std) mean-himtb","(mean) median-lowmtb","(std) median-lowmtb","(mean) median-himtb","(std) median-himtb","(mean) sd-lowmtb","(std) sd-lowmtb","(mean) sd-himtb","(std) sd-himtb","(mean) starve-count","(std) starve-count","(mean) age-death-count","(std) age-death-count"
"25","5","640","color-agents-by-vision","500","318","N/A","47.64480267860499","N/A","585.1163522012579","N/A","485","N/A","424.83838383838383","N/A","680.1261261261261","N/A","304","N/A","493","N/A","306.7654061820114","N/A","285.7922041406726","N/A","773.0409356725146","N/A","0","N/A","895","N/A","0","N/A","301.15177640528793","N/A","0","N/A","0","N/A","0","N/A"
"25","5","660","color-agents-by-vision","500","291","N/A","43.193234356434395","N/A","584.213058419244","N/A","514","N/A","462.64516129032256","N/A","620.9304347826087","N/A","408","N/A","518","N/A","307.228517314608","N/A","299.0583385479703","N/A","786.6934306569343","N/A","0","N/A","931","N/A","0","N/A","317.1783818490925","N/A","0","N/A","0","N/A","0","N/A"
"25","5","680","color-agents-by-vision","500","311","N/A","44.339736368635485","N/A","602.273311897106","N/A","522","N/A","453.1192660550459","N/A","700.0927835051547","N/A","390","N/A","512","N/A","290.5900996494395","N/A","276.76663915932204","N/A","795.2","N/A","0","N/A","908","N/A","0","N/A","270.04162729729796","N/A","0","N/A","0","N/A","0","N/A"
"25","5","700","color-agents-by-vision","500","319","N/A","50.65075629145612","N/A","571.3824451410659","N/A","508","N/A","406.04","N/A","658.2380952380952","N/A","379","N/A","517","N/A","308.6878688967878","N/A","317.5200334021801","N/A","775.6626506024096","N/A","0","N/A","894","N/A","0","N/A","298.5855657112607","N/A","0","N/A","0","N/A","0","N/A"
"25","5","720","color-agents-by-vision","500","331","N/A","49.675154803390164","N/A","555.7190332326284","N/A","459","N/A","374.2808988764045","N/A","653.1395348837209","N/A","275","N/A","484","N/A","269.5933802112513","N/A","277.83827198193376","N/A","776.3532934131737","N/A","0","N/A","865","N/A","0","N/A","247.9857671256949","N/A","0","N/A","0","N/A","0","N/A"
"25","5","740","color-agents-by-vision","500","321","N/A","47.66399309312028","N/A","584.5451713395638","N/A","507","N/A","442.84466019417476","N/A","682.8632478632478","N/A","382","N/A","893","N/A","288.59683382829536","N/A","291.77083904486875","N/A","782.4342857142857","N/A","0","N/A","892","N/A","0","N/A","269.13216206320345","N/A","0","N/A","0","N/A","0","N/A"
"25","5","760","color-agents-by-vision","500","349","N/A","55.41066046442153","N/A","537.1318051575931","N/A","467","N/A","367.1782178217822","N/A","656.2248062015503","N/A","297","N/A","845","N/A","272.89951982514026","N/A","280.38651448463946","N/A","718.2216216216216","N/A","0","N/A","847","N/A","0","N/A","296.7743791816612","N/A","0","N/A","0","N/A","0","N/A"
"25","5","780","color-agents-by-vision","500","346","N/A","56.91768860956686","N/A","538.0491329479769","N/A","442.5","N/A","348.5151515151515","N/A","617.9055118110236","N/A","284","N/A","453","N/A","290.5995338155299","N/A","295.56320821229406","N/A","699.8930481283422","N/A","0","N/A","869","N/A","0","N/A","338.2713317385067","N/A","0","N/A","0","N/A","0","N/A"
"25","5","800","color-agents-by-vision","500","351","N/A","58.52624967085048","N/A","519.3390313390313","N/A","473","N/A","387.9917355371901","N/A","612.7142857142857","N/A","274","N/A","491","N/A","295.8273002915656","N/A","278.7665384636989","N/A","705.4888888888889","N/A","0","N/A","818","N/A","0","N/A","303.6619792486649","N/A","0","N/A","0","N/A","0","N/A"
"25","5","820","color-agents-by-vision","500","393","N/A","71.73185710100545","N/A","460.3333333333333","N/A","406","N/A","300.8076923076923","N/A","532.546875","N/A","173","N/A","425","N/A","257.3617216182765","N/A","274.54916113498007","N/A","662.1927083333334","N/A","0","N/A","774.5","N/A","0","N/A","286.89334236645726","N/A","0","N/A","0","N/A","0","N/A"
"25","5","840","color-agents-by-vision","500","351","N/A","51.18479150895293","N/A","553.2222222222222","N/A","547","N/A","440.070796460177","N/A","630.8529411764706","N/A","547","N/A","440.5","N/A","262.7981204003696","N/A","273.9055671120781","N/A","744.9845360824743","N/A","0","N/A","840","N/A","0","N/A","234.5422722662921","N/A","0","N/A","0","N/A","0","N/A"
"25","5","860","color-agents-by-vision","500","402","N/A","69.61270096125597","N/A","474.089552238806","N/A","357","N/A","351.7923076923077","N/A","550.8872180451128","N/A","218.5","N/A","360","N/A","269.09612403633287","N/A","278.9792175961059","N/A","655.1954545454546","N/A","0","N/A","770.5","N/A","0","N/A","268.5496186855224","N/A","0","N/A","0","N/A","0","N/A"
"25","5","880","color-agents-by-vision","500","380","N/A","60.96145185842955","N/A","497.87368421052633","N/A","415.5","N/A","385.6759259259259","N/A","569.9124087591241","N/A","514","N/A","415","N/A","253.5003485298238","N/A","267.8252413765736","N/A","690.7574257425742","N/A","0","N/A","765.5","N/A","0","N/A","245.34373403483568","N/A","0","N/A","0","N/A","0","N/A"
"25","5","900","color-agents-by-vision","500","403","N/A","71.1985141080697","N/A","470.93052109181144","N/A","394","N/A","329.3046875","N/A","588.8928571428571","N/A","196","N/A","762.5","N/A","279.10829774053315","N/A","263.60382024798497","N/A","656.8986175115207","N/A","0","N/A","759","N/A","0","N/A","267.42113556725445","N/A","0","N/A","0","N/A","0","N/A"
"25","5","920","color-agents-by-vision","500","393","N/A","66.79872928235008","N/A","482.9872773536896","N/A","366","N/A","351.504","N/A","580.412213740458","N/A","221","N/A","375","N/A","273.40551307653834","N/A","262.7115373364425","N/A","671.0462962962963","N/A","0","N/A","777.5","N/A","0","N/A","258.2483709580718","N/A","0","N/A","0","N/A","0","N/A"
"25","5","940","color-agents-by-vision","500","419","N/A","77.79234792241411","N/A","448.1288782816229","N/A","336","N/A","304.8235294117647","N/A","568.8545454545455","N/A","189.5","N/A","781","N/A","264.53480852951515","N/A","270.27908463663584","N/A","623.5022026431718","N/A","0","N/A","761","N/A","0","N/A","289.4515927623287","N/A","0","N/A","0","N/A","0","N/A"
"25","5","960","color-agents-by-vision","500","416","N/A","74.77685575596321","N/A","437.2764423076923","N/A","319","N/A","304.55645161290323","N/A","518.4897959183673","N/A","179.5","N/A","336","N/A","260.0196147203882","N/A","265.5289207824185","N/A","642.6328502415458","N/A","0","N/A","741","N/A","0","N/A","249.7315655618113","N/A","0","N/A","0","N/A","0","N/A"
"25","5","980","color-agents-by-vision","500","426","N/A","75.45376808676488","N/A","454.73943661971833","N/A","348.5","N/A","301.94736842105266","N/A","580.6099290780141","N/A","152","N/A","764","N/A","269.2430836957976","N/A","250.09691758680967","N/A","656.7777777777778","N/A","0","N/A","736","N/A","0","N/A","222.96627320972098","N/A","0","N/A","0","N/A","0","N/A"
"25","5","1000","color-agents-by-vision","500","455","N/A","80.10192091785713","N/A","428.7098901098901","N/A","518","N/A","332.45217391304345","N/A","477.08045977011494","N/A","518","N/A","286","N/A","255.90432160361834","N/A","263.9310524080501","N/A","610.3307392996109","N/A","0","N/A","692","N/A","0","N/A","217.4918720388579","N/A","0","N/A","0","N/A","0","N/A"
"25","10","100","color-agents-by-vision","500","61","N/A","8.531244859539783","N/A","896.9344262295082","N/A","942","N/A","830.6111111111111","N/A","932.952380952381","N/A","872","N/A","960","N/A","376.8566803392768","N/A","493.0320959319459","N/A","1292.5925925925926","N/A","0","N/A","1418","N/A","0","N/A","301.06481020374986","N/A","0","N/A","0","N/A","0","N/A"
"25","10","120","color-agents-by-vision","500","78","N/A","11.961236807034206","N/A","836.9358974358975","N/A","877.5","N/A","748.9","N/A","944.0588235294117","N/A","662.5","N/A","964","N/A","393.90961242221636","N/A","530.4062677076219","N/A","1160.1764705882354","N/A","0","N/A","1330.5","N/A","0","N/A","445.45907342454785","N/A","0","N/A","0","N/A","0","N/A"
"25","10","140","color-agents-by-vision","500","86","N/A","13.044795254206429","N/A","766.4069767441861","N/A","814","N/A","572.65","N/A","886.5882352941177","N/A","580","N/A","889","N/A","409.83183650190756","N/A","384.41400643348834","N/A","1092.8214285714287","N/A","0","N/A","1240","N/A","0","N/A","467.35814275337447","N/A","0","N/A","0","N/A","0","N/A"
"25","10","160","color-agents-by-vision","500","86","N/A","13.788252788104085","N/A","781.9767441860465","N/A","843","N/A","631.3793103448276","N/A","906.2903225806451","N/A","654","N/A","924","N/A","405.7062989222889","N/A","454.77570981370496","N/A","1120.1176470588234","N/A","0","N/A","1317.5","N/A","0","N/A","438.26329188340395","N/A","0","N/A","0","N/A","0","N/A"
"25","10","180","color-agents-by-vision","500","117","N/A","21.272648487659616","N/A","700.2222222222222","N/A","699","N/A","542.5641025641025","N/A","808.2439024390244","N/A","549","N/A","821","N/A","397.4239281641997","N/A","436.9083302300269","N/A","1051.4583333333333","N/A","0","N/A","1206.5","N/A","0","N/A","416.6186050295132","N/A","0","N/A","0","N/A","0","N/A"
"25","10","200","color-agents-by-vision","500","128","N/A","20.93606751753375","N/A","698.4296875","N/A","724","N/A","574.8378378378378","N/A","828.54","N/A","546","N/A","811","N/A","443.31914222359245","N/A","380.86996066738516","N/A","998.5652173913044","N/A","0","N/A","1109.5","N/A","0","N/A","435.1450665990679","N/A","0","N/A","0","N/A","0","N/A"
"25","10","220","color-agents-by-vision","500","123","N/A","20.83775275764462","N/A","640.4959349593496","N/A","636","N/A","649.6764705882352","N/A","711.9512195121952","N/A","568.5","N/A","785","N/A","379.31115560041644","N/A","392.9507571706353","N/A","1052.9142857142858","N/A","0","N/A","1106","N/A","0","N/A","344.3634683286364","N/A","0","N/A","0","N/A","0","N/A"
"25","10","240","color-agents-by-vision","500","146","N/A","28.07784603373535","N/A","666.7534246575342","N/A","663","N/A","503.34090909090907","N/A","771.94","N/A","436","N/A","786","N/A","437.879188137328","N/A","475.09124408273584","N/A","1017.7777777777778","N/A","0","N/A","1146","N/A","0","N/A","401.1592252639056","N/A","0","N/A","0","N/A","0","N/A"
"25","10","260","color-agents-by-vision","500","145","N/A","27.13748423933658","N/A","672.7793103448275","N/A","688","N/A","607.3095238095239","N/A","733.8727272727273","N/A","559.5","N/A","771","N/A","408.626998385476","N/A","466.27471852043743","N/A","1010.828125","N/A","0","N/A","1157.5","N/A","0","N/A","392.01273686335145","N/A","0","N/A","0","N/A","0","N/A"
"25","10","280","color-agents-by-vision","500","169","N/A","31.654854581136007","N/A","636.1952662721893","N/A","651","N/A","550.025641025641","N/A","709.8181818181819","N/A","512","N/A","691.5","N/A","410.5679947007615","N/A","402.7231501470155","N/A","960.0972222222222","N/A","0","N/A","1068","N/A","0","N/A","373.1150243565996","N/A","0","N/A","0","N/A","0","N/A"
"25","10","300","color-agents-by-vision","500","177","N/A","34.74263939908983","N/A","618.271186440678","N/A","644","N/A","590.5384615384615","N/A","630.32","N/A","523.5","N/A","670","N/A","397.7094940141099","N/A","441.10436223004916","N/A","984.2467532467532","N/A","0","N/A","1076","N/A","0","N/A","321.8617779438279","N/A","0","N/A","0","N/A","0","N/A"
"25","10","320","color-agents-by-vision","500","196","N/A","39.552303694276574","N/A","573.280612244898","N/A","578.5","N/A","561.7272727272727","N/A","572.5","N/A","503.5","N/A","626","N/A","373.4377918143526","N/A","411.6384080869346","N/A","936.1733333333333","N/A","0","N/A","1058","N/A","0","N/A","352.54263201404086","N/A","0","N/A","0","N/A","0","N/A"
"25","10","340","color-agents-by-vision","500","208","N/A","41.754873848346534","N/A","566.7019230769231","N/A","551.5","N/A","606.8536585365854","N/A","604.375","N/A","529","N/A","618.5","N/A","323.7997499208122","N/A","435.5590725678924","N/A","982.6052631578947","N/A","0","N/A","1053","N/A","0","N/A","271.91984500080747","N/A","0","N/A","0","N/A","0","N/A"
"25","10","360","color-agents-by-vision","500","205","N/A","41.37396308721897","N/A","556.8829268292683","N/A","563","N/A","543","N/A","522.144578313253","N/A","495","N/A","575","N/A","369.39872315245844","N/A","408.925275913855","N/A","910.4666666666667","N/A","0","N/A","1055","N/A","0","N/A","366.69253389510743","N/A","0","N/A","0","N/A","0","N/A"
"25","10","380","color-agents-by-vision","500","226","N/A","43.57115404105366","N/A","567.570796460177","N/A","577.5","N/A","614.4418604651163","N/A","584.75","N/A","585","N/A","589","N/A","313.2558897956978","N/A","403.934072403511","N/A","912.1379310344828","N/A","0","N/A","1039","N/A","0","N/A","321.85321558393065","N/A","0","N/A","0","N/A","0","N/A"
"25","10","400","color-agents-by-vision","500","217","N/A","42.756285743829636","N/A","579.3594470046083","N/A","546","N/A","593.3684210526316","N/A","512.1764705882352","N/A","562","N/A","530","N/A","324.06098585974667","N/A","425.1488304243638","N/A","887.09375","N/A","0","N/A","1019","N/A","0","N/A","351.5718112802022","N/A","0","N/A","0","N/A","0","N/A"
"25","10","420","color-agents-by-vision","500","249","N/A","46.59190683933907","N/A","584.5582329317269","N/A","556","N/A","553.859649122807","N/A","584.6823529411764","N/A","478","N/A","578","N/A","291.5764074448516","N/A","425.5046642843427","N/A","894.4821428571429","N/A","0","N/A","1023","N/A","0","N/A","309.1945066159697","N/A","0","N/A","0","N/A","0","N/A"
"25","10","440","color-agents-by-vision","500","245","N/A","46.143227241638954","N/A","590.8122448979592","N/A","579","N/A","540.6034482758621","N/A","631.1287128712871","N/A","512.5","N/A","603","N/A","321.6822524897017","N/A","404.9112659180117","N/A","864.271186440678","N/A","0","N/A","1019.5","N/A","0","N/A","343.0131357534796","N/A","0","N/A","0","N/A","0","N/A"
"25","10","460","color-agents-by-vision","500","247","N/A","49.09267438204604","N/A","540.834008097166","N/A","532","N/A","526.3220338983051","N/A","537.2410714285714","N/A","473","N/A","548.5","N/A","332.14571172375776","N/A","408.5559770778649","N/A","861.0824742268042","N/A","0","N/A","1011","N/A","0","N/A","347.94278355377304","N/A","0","N/A","0","N/A","0","N/A"
"25","10","480","color-agents-by-vision","500","250","N/A","49.18378149090775","N/A","542.22","N/A","537","N/A","540.7222222222222","N/A","537.7333333333333","N/A","455","N/A","552","N/A","345.7640386741391","N/A","400.764636151624","N/A","848.27","N/A","0","N/A","997.5","N/A","0","N/A","350.23717375342653","N/A","0","N/A","0","N/A","0","N/A"
"25","10","500","color-agents-by-vision","500","275","N/A","53.237855303145636","N/A","549.2109090909091","N/A","527","N/A","504.17391304347825","N/A","577.5573770491803","N/A","460","N/A","545.5","N/A","326.4552918008177","N/A","407.859318826227","N/A","795.7952755905512","N/A","0","N/A","979","N/A","0","N/A","374.2419075602412","N/A","0","N/A","0","N/A","0","N/A"
"25","10","520","color-agents-by-vision","500","263","N/A","45.03026622262856","N/A","569.722433460076","N/A","524","N/A","553.4666666666667","N/A","572.8272727272728","N/A","516.5","N/A","542.5","N/A","291.13445357170826","N/A","393.7423098789665","N/A","850.1743119266055","N/A","0","N/A","997","N/A","0","N/A","314.97606740467864","N/A","0","N/A","0","N/A","0","N/A"
"25","10","540","color-agents-by-vision","500","262","N/A","45.23619377878996","N/A","589.9541984732824","N/A","522","N/A","507.43037974683546","N/A","642.9708737864078","N/A","480","N/A","586","N/A","310.0771485285518","N/A","402.74368962840805","N/A","852.0330578512396","N/A","0","N/A","992","N/A","0","N/A","330.0506257602585","N/A","0","N/A","0","N/A","0","N/A"
"25","10","560","color-agents-by-vision","500","272","N/A","45.117045288175305","N/A","602.6764705882352","N/A","530","N/A","514.015873015873","N/A","600.8782608695652","N/A","592","N/A","530","N/A","337.4317370422326","N/A","393.2223858056701","N/A","827.9202898550725","N/A","0","N/A","975.5","N/A","0","N/A","333.18610265341977","N/A","0","N/A","0","N/A","0","N/A"
"25","10","580","color-agents-by-vision","500","280","N/A","49.24010455088905","N/A","561.5857142857143","N/A","514","N/A","478.69736842105266","N/A","551.2796610169491","N/A","430.5","N/A","526","N/A","299.38978026364856","N/A","376.71320079228207","N/A","798.015625","N/A","0","N/A","966.5","N/A","0","N/A","347.9577308109454","N/A","0","N/A","0","N/A","0","N/A"
"25","10","600","color-agents-by-vision","500","290","N/A","45.283724626122826","N/A","592.3482758620689","N/A","517.5","N/A","535.2093023255813","N/A","579.7241379310345","N/A","599.5","N/A","515","N/A","297.6904478413409","N/A","367.96825444847684","N/A","797.3945578231293","N/A","0","N/A","937","N/A","0","N/A","315.92127851215594","N/A","0","N/A","0","N/A","0","N/A"
"25","10","620","color-agents-by-vision","500","293","N/A","42.3287759122886","N/A","601.1023890784983","N/A","506","N/A","438.6585365853659","N/A","667.7407407407408","N/A","398","N/A","515.5","N/A","276.09571696465537","N/A","317.28024613322856","N/A","818.169014084507","N/A","0","N/A","952.5","N/A","0","N/A","295.6388675833599","N/A","0","N/A","0","N/A","0","N/A"
"25","10","640","color-agents-by-vision","500","296","N/A","48.47952089646102","N/A","590.9121621621622","N/A","511.5","N/A","421.07142857142856","N/A","649.8608695652174","N/A","380.5","N/A","519","N/A","314.40031981782244","N/A","352.15598833761766","N/A","786.6178343949044","N/A","0","N/A","954","N/A","0","N/A","343.3424420318705","N/A","0","N/A","0","N/A","0","N/A"
"25","10","660","color-agents-by-vision","500","312","N/A","51.57496545040626","N/A","558.9326923076923","N/A","492.5","N/A","417.5851063829787","N/A","589.3805309734513","N/A","381.5","N/A","500","N/A","297.30044936923633","N/A","349.4764532887545","N/A","749.5900621118012","N/A","0","N/A","911","N/A","0","N/A","328.0630555253382","N/A","0","N/A","0","N/A","0","N/A"
"25","10","680","color-agents-by-vision","500","309","N/A","47.33869144724755","N/A","581.2394822006472","N/A","481","N/A","421.83673469387753","N/A","673.404958677686","N/A","363","N/A","493","N/A","298.944903860004","N/A","295.1769124472192","N/A","767.2341772151899","N/A","0","N/A","925","N/A","0","N/A","335.5001811673601","N/A","0","N/A","0","N/A","0","N/A"
