"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3-new"
"03/07/2024 19:47:42:501 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","gini-index","survival-ratio","death-ratio","mean-sugar","median-sugar","sd-sugar","starve-count","age-death-count"
"862","45","30","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"863","45","30","color-agents-by-vision","50","1000","0.3858588957055214","1","0.225531914893617","78.24","61.5","59.295372707234044","159","545"
"859","45","25","color-agents-by-vision","900","1000","0.3537413316241982","1","0.5947600128852142","42.76222222222222","35","28.157611298419432","11078","7547"
"864","45","30","color-agents-by-vision","100","1000","0.38591300663748035","1","0.2678695350451076","70.81","54.5","50.18303769927915","386","1054"
"865","45","30","color-agents-by-vision","150","1000","0.38715759383544635","1","0.3408687943262411","71.52","52","52.515350264687555","769","1486"
"860","45","25","color-agents-by-vision","950","1000","0.3552971954792806","1","0.589032749428789","40.23578947368421","33","26.72600670335135","11601","8093"
"866","45","30","color-agents-by-vision","200","1000","0.3877489618724045","1","0.3590759075907591","66.225","46","49.2187648061715","1088","1941"
"867","45","30","color-agents-by-vision","250","1000","0.4016375311230509","1","0.4005044136191677","61.048","45","46.78239053593808","1588","2376"
"861","45","25","color-agents-by-vision","1000","1000","0.343877559548684","1","0.6062679945249445","38.288","32","24.315392127093006","12845","8341"
"868","45","30","color-agents-by-vision","300","1000","0.3927631763386599","1","0.40204251771571486","63.413333333333334","45.5","46.48410188421588","1929","2868"
"869","45","30","color-agents-by-vision","350","1000","0.3978870482131042","1","0.4296847939037063","60.462857142857146","43","45.48084445614128","2481","3292"
"870","45","30","color-agents-by-vision","400","1000","0.4005145699445375","1","0.450764889350958","56.795","42","41.97347264660191","3035","3697"
"871","45","30","color-agents-by-vision","450","1000","0.3943365835418641","1","0.4849146231865451","51.50666666666667","43","37.62925696788944","3777","4011"
"872","45","30","color-agents-by-vision","500","1000","0.40055751125665173","1","0.5308088729554111","48.86","39","37.14921976378666","4738","4187"
"873","45","30","color-agents-by-vision","550","1000","0.3824823184405724","1","0.5611596505162828","49.82545454545455","42.5","35.65696828553686","5652","4419"
"874","45","30","color-agents-by-vision","600","1000","0.37673267273296435","1","0.5728737690241719","51.468333333333334","42","36.36054380504439","6399","4770"
"875","45","30","color-agents-by-vision","650","1000","0.3554033421552988","1","0.5805270863836017","49.54461538461538","41","32.71969024405553","7137","5156"
"876","45","30","color-agents-by-vision","700","1000","0.3590184038557192","1","0.5873299130046844","47.59428571428571","41","31.87374002991786","7899","5549"
"877","45","30","color-agents-by-vision","750","1000","0.3424280442081971","1","0.5906086008314592","45.40133333333333","39","29.325214790669715","8666","6006"
"878","45","30","color-agents-by-vision","800","1000","0.3520260627056528","1","0.5883811097692748","46.72625","39","30.406158570860203","9257","6475"
"879","45","30","color-agents-by-vision","850","1000","0.34697592806874483","1","0.5797265160523186","43.77882352941177","37","28.55260717878771","9751","7068"
"883","50","0","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"884","50","0","color-agents-by-vision","50","1000","0.49948556430446195","1","0.266754270696452","76.2","47","73.33067403959986","203","557"
"880","45","30","color-agents-by-vision","900","1000","0.3454708822674377","1","0.5848201955476993","43.74111111111111","37","28.397752478256784","10587","7515"
"885","50","0","color-agents-by-vision","100","1000","0.4721962692619628","1","0.3343908629441624","61.65","37","55.80184548557474","527","1048"
"886","50","0","color-agents-by-vision","150","1000","0.4535806414792831","1","0.37806347930895945","58.406666666666666","42.5","51.5358865865717","941","1547"
"881","45","30","color-agents-by-vision","950","1000","0.33995662589837333","1","0.5886458818054909","41.742105263157896","35","26.199884486217126","11385","7955"
"887","50","0","color-agents-by-vision","200","1000","0.44992058040697147","1","0.4026392961876833","58.235","44","49.612668334775975","1373","2036"
"888","50","0","color-agents-by-vision","250","1000","0.4361429132312527","1","0.42044669583237393","61.128","47.5","50.36325491648778","1826","2516"
"889","50","0","color-agents-by-vision","300","1000","0.4259270255634605","1","0.4330031769762661","59.50333333333333","46.5","46.446898390771274","2317","3033"
"882","45","30","color-agents-by-vision","1000","1000","0.344163316582915","1","0.5980458546967206","39.8","34","25.568882802495825","12364","8309"
"890","50","0","color-agents-by-vision","350","1000","0.4402069126304134","1","0.46816074188562595","56.02285714285714","43","45.83356639442597","3029","3440"
"891","50","0","color-agents-by-vision","400","1000","0.43817968558093867","1","0.50449863085148","50.8875","38","41.45565428177225","3869","3799"
"892","50","0","color-agents-by-vision","450","1000","0.430076850793651","1","0.5312920592193809","48.611111111111114","37","38.99600072134761","4737","4178"
"893","50","0","color-agents-by-vision","500","1000","0.43297908491443854","1","0.5657037253185487","49.438","39.5","39.46686487226583","5816","4464"
"894","50","0","color-agents-by-vision","550","1000","0.40298747847134936","1","0.5771482693301189","46.161818181818184","39","34.11543134812874","6703","4910"
"895","50","0","color-agents-by-vision","600","1000","0.4199865270029224","1","0.5827680311890838","43.915","35","34.63351327933852","7474","5350"
"896","50","0","color-agents-by-vision","650","1000","0.4112231181708623","1","0.5938182074209674","43.89692307692307","35","33.60282138913257","8434","5768"
"897","50","0","color-agents-by-vision","700","1000","0.4209252901341911","1","0.5913480360172256","40.955714285714286","33","31.838910232329575","9063","6262"
"898","50","0","color-agents-by-vision","750","1000","0.41453966619470556","1","0.5927987897125567","41.434666666666665","35","31.23690216658564","9796","6728"
"899","50","0","color-agents-by-vision","800","1000","0.41436131269668","1","0.6009460211463551","38.9275","31.5","30.012341954385743","10799","7170"
"900","50","0","color-agents-by-vision","850","1000","0.41164250509779476","1","0.6135770234986945","37.84117647058824","31","28.92131315011283","11985","7547"
"904","50","5","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"905","50","5","color-agents-by-vision","50","1000","0.40407165335269907","1","0.23777173913043478","82.62","66","60.99711936992247","175","560"
"901","50","0","color-agents-by-vision","900","1000","0.4020638962081361","1","0.6276660859739159","37.53","32","27.69462808770996","13331","7907"
"906","50","5","color-agents-by-vision","100","1000","0.46008035466888336","1","0.3068920676202861","72.18","53.5","65.4152825562895","472","1065"
"902","50","0","color-agents-by-vision","950","1000","0.39471440803907365","1","0.6407143792847474","36.94421052631579","32","26.836507759837705","14673","8227"
"907","50","5","color-agents-by-vision","150","1000","0.44657469250702575","1","0.3651383725733168","60.88666666666666","43","54.508977976930424","884","1536"
"908","50","5","color-agents-by-vision","200","1000","0.4629301054576247","1","0.382370820668693","64.955","44","56.617050675001416","1258","2031"
"909","50","5","color-agents-by-vision","250","1000","0.4426455339949639","1","0.41323287026136096","54.008","41","45.50643116207241","1755","2491"
"903","50","0","color-agents-by-vision","1000","1000","0.40646968585926707","1","0.6661455828122494","34.093","28","25.429215402681958","16619","8328"
"910","50","5","color-agents-by-vision","300","1000","0.425941962493548","1","0.40945654306454776","58.123333333333335","44.5","46.65372463476569","2087","3009"
"911","50","5","color-agents-by-vision","350","1000","0.40115304562986676","1","0.4610749960361503","56.08571428571429","46","41.54934335064062","2908","3398"
"912","50","5","color-agents-by-vision","400","1000","0.45761490667082627","1","0.5064609704641351","48.0825","36","42.23232905955443","3841","3742"
"913","50","5","color-agents-by-vision","450","1000","0.4185794279582664","1","0.521860465116279","47.40222222222222","38","36.859457323187236","4488","4111"
"914","50","5","color-agents-by-vision","500","1000","0.4212986969030292","1","0.5438898450946644","47.272","38","37.06710072168884","5372","4504"
"915","50","5","color-agents-by-vision","550","1000","0.39687433994285964","1","0.5629669637231074","44.60545454545454","38","32.93796630197366","6254","4854"
"916","50","5","color-agents-by-vision","600","1000","0.41238545003743643","1","0.5795372087398211","45.26166666666666","36","34.89688885811336","7188","5214"
"917","50","5","color-agents-by-vision","650","1000","0.4082821044476851","1","0.5811320754716981","41.550769230769234","34","31.92138901189883","7854","5660"
"918","50","5","color-agents-by-vision","700","1000","0.4035121116812886","1","0.5845779549908765","44.38285714285714","36.5","33.23461908895823","8650","6146"
"919","50","5","color-agents-by-vision","750","1000","0.4046329087183392","1","0.5898998693948628","42.077333333333335","35","31.45504590320265","9485","6593"
"920","50","5","color-agents-by-vision","800","1000","0.3909249704518594","1","0.5950655624568668","41.24625","34","29.639352640850806","10347","7040"
"921","50","5","color-agents-by-vision","850","1000","0.3978379468071792","1","0.5960339638865004","39.821176470588235","33.5","29.1630164733945","11091","7516"
"925","50","10","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"926","50","10","color-agents-by-vision","50","1000","0.45921301154249733","1","0.25956284153005466","76.24","48.5","67.24295274508364","190","541"
"922","50","5","color-agents-by-vision","900","1000","0.3993440289319789","1","0.6093431961475451","38.50666666666667","31","28.46055678561604","12274","7868"
"927","50","10","color-agents-by-vision","100","1000","0.4555463917525777","1","0.284366576819407","67.9","53","59.055443902704305","422","1061"
"928","50","10","color-agents-by-vision","150","1000","0.39075400469339866","1","0.3650927487352445","65.34","59","46.60930431064326","866","1505"
"923","50","5","color-agents-by-vision","950","1000","0.41131075616245905","1","0.6231148826269428","35.16736842105263","30","26.445609698186217","13511","8171"
"929","50","10","color-agents-by-vision","200","1000","0.4194540136496586","1","0.40477629987908104","61.54","46","48.33102356867667","1339","1968"
"930","50","10","color-agents-by-vision","250","1000","0.410550590791797","1","0.39054119941491955","58.904","43","47.12231780527531","1602","2499"
"924","50","5","color-agents-by-vision","1000","1000","0.41111250652669806","1","0.6451667946420954","36.389","30","27.201168772363125","15124","8317"
"931","50","10","color-agents-by-vision","300","1000","0.4090936578171093","1","0.4182635901447008","60.266666666666666","47","45.59596688534619","2139","2974"
"932","50","10","color-agents-by-vision","350","1000","0.4232804610598255","1","0.44426256343100345","56.02","41","44.85752229660326","2714","3394"
"933","50","10","color-agents-by-vision","400","1000","0.4106199460916439","1","0.48869398382897083","50.085","40","37.86994993090726","3566","3730"
"934","50","10","color-agents-by-vision","450","1000","0.42940921696014706","1","0.5183108672313015","50.39555555555555","39.5","41.327029478340066","4345","4037"
"935","50","10","color-agents-by-vision","500","1000","0.39610903186523266","1","0.5413361169102296","49.27","40","37.483852234751886","5186","4393"
"936","50","10","color-agents-by-vision","550","1000","0.4029596519208709","1","0.5611490855348236","47.25818181818182","40","34.90563229748316","6075","4750"
"937","50","10","color-agents-by-vision","600","1000","0.3982752403846156","1","0.5752513920053187","44.373333333333335","37","33.068714146673635","6922","5110"
"938","50","10","color-agents-by-vision","650","1000","0.384681501752487","1","0.5769114307342922","46.35846153846154","40","32.822102517269386","7621","5588"
"939","50","10","color-agents-by-vision","700","1000","0.39716857284932805","1","0.5893102500687002","43.09285714285714","36","31.886668147659467","8578","5977"
"940","50","10","color-agents-by-vision","750","1000","0.3811662891476577","1","0.5873463114754098","41.79333333333334","35","29.644645872863116","9172","6443"
"941","50","10","color-agents-by-vision","800","1000","0.3831773269761308","1","0.5861677326797776","41.685","35","29.574636073392206","9806","6922"
"942","50","10","color-agents-by-vision","850","1000","0.38861474963455517","1","0.5905009975615163","41.04588235294118","34","29.471976879530104","10655","7388"
"946","50","15","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"947","50","15","color-agents-by-vision","50","1000","0.43863371415248303","1","0.22625698324022347","85.78","70.5","70.00912185463507","162","553"
"943","50","10","color-agents-by-vision","900","1000","0.38832630179737615","1","0.5991756826378155","38.45111111111111","32","27.70098661597104","11630","7779"
"948","50","15","color-agents-by-vision","100","1000","0.44212775266151394","1","0.2825938566552901","68.57","47","58.54778847534323","414","1050"
"944","50","10","color-agents-by-vision","950","1000","0.40326554211122395","1","0.6103765930027206","37.17894736842105","31","27.525054760439495","12788","8162"
"949","50","15","color-agents-by-vision","150","1000","0.4046148154998613","1","0.3621945992284612","72.08666666666667","57","54.902835059213025","845","1487"
"950","50","15","color-agents-by-vision","200","1000","0.3970897415570001","1","0.3816817755548609","63.07","48","47.04403048230562","1221","1977"
"951","50","15","color-agents-by-vision","250","1000","0.4003965235574724","1","0.3980319803198032","61.212","46","45.73828833789389","1618","2446"
"952","50","15","color-agents-by-vision","300","1000","0.4114001174774388","1","0.41747959386820627","62.42333333333333","47.5","48.21715221905937","2097","2925"
"945","50","10","color-agents-by-vision","1000","1000","0.3939519919396558","1","0.6301763380032704","36.723","31","26.363370389582165","14259","8367"
"953","50","15","color-agents-by-vision","350","1000","0.43881512156949654","1","0.44266666666666665","58.94","43","49.576942024652546","2656","3343"
"954","50","15","color-agents-by-vision","400","1000","0.4160948051948057","1","0.4724992875463095","52.9375","41","40.858992117306386","3316","3701"
"955","50","15","color-agents-by-vision","450","1000","0.4138555804244647","1","0.5079715477066471","46.66444444444444","38.5","36.80540325126188","4142","4011"
"956","50","15","color-agents-by-vision","500","1000","0.39551011731359725","1","0.5486191937361126","50.804","40","37.657958357501414","5185","4265"
"957","50","15","color-agents-by-vision","550","1000","0.394851045735052","1","0.5549403341288783","46.25636363636364","37","34.567925074375985","5813","4661"
"958","50","15","color-agents-by-vision","600","1000","0.39905435199980166","1","0.5769296013570823","44.85166666666667","38","33.607421231407564","6802","4987"
"959","50","15","color-agents-by-vision","650","1000","0.3840096580321758","1","0.5753467352345333","45.09230769230769","38","32.12260942496448","7384","5449"
"960","50","15","color-agents-by-vision","700","1000","0.37540925682319165","1","0.5815259901870156","45.455714285714286","38","31.778192897616687","8178","5884"
"961","50","15","color-agents-by-vision","750","1000","0.3599812626552628","1","0.5788953985912711","44.11866666666667","38","29.64431872043535","8794","6396"
"962","50","15","color-agents-by-vision","800","1000","0.3638384589001943","1","0.5830031091873438","43.735","37","29.58325093562064","9563","6839"
"963","50","15","color-agents-by-vision","850","1000","0.3768662247507705","1","0.5910503418272218","42.42823529411765","36","29.63313417729454","10461","7237"
"967","50","20","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"968","50","20","color-agents-by-vision","50","1000","0.3932576148683532","1","0.21875","77.48","66","57.41444033676261","154","549"
"964","50","15","color-agents-by-vision","900","1000","0.373727408084676","1","0.5936578171091446","38.88777777777778","33","27.21017087116903","11270","7713"
"969","50","20","color-agents-by-vision","100","1000","0.43111082672126955","1","0.2520949720670391","78.14","56.5","63.38833656218794","361","1070"
"970","50","20","color-agents-by-vision","150","1000","0.40201113222011114","1","0.34793926247288504","66.67333333333333","48","51.00052594368453","802","1502"
"965","50","15","color-agents-by-vision","950","1000","0.3732296407206194","1","0.6112732224491781","40.33157894736842","34","27.599089656639286","12569","7992"
"971","50","20","color-agents-by-vision","200","1000","0.4139354957611504","1","0.38412496015301245","67.825","49","53.16556461946525","1205","1931"
"972","50","20","color-agents-by-vision","250","1000","0.3931008598506244","1","0.3969849246231156","63.732","46","48.054146334314176","1580","2399"
"966","50","15","color-agents-by-vision","1000","1000","0.37451833867135104","1","0.6155290024264066","38.716","33","26.41831317989987","13445","8397"
"973","50","20","color-agents-by-vision","300","1000","0.3846367049678309","1","0.41524390243902437","58.89","45","43.13490427200672","2043","2876"
"974","50","20","color-agents-by-vision","350","1000","0.39558843096506946","1","0.42690659811482434","59.511428571428574","45","44.445564215893306","2491","3343"
"975","50","20","color-agents-by-vision","400","1000","0.39802967352313456","1","0.4599358974358974","55.0575","43","41.14811188291415","3157","3706"
"976","50","20","color-agents-by-vision","450","1000","0.3916445109117095","1","0.4966131460110386","53.49333333333333","44.5","39.154552992526206","3959","4012"
"977","50","20","color-agents-by-vision","500","1000","0.3867302553044014","1","0.5382764654418197","51.938","45","37.04492960742722","4922","4221"
"978","50","20","color-agents-by-vision","550","1000","0.398385483882342","1","0.5534056483924558","46.876363636363635","39","35.3142951268277","5663","4569"
"979","50","20","color-agents-by-vision","600","1000","0.383124116130106","1","0.5656805775664729","46.748333333333335","40","33.265738322370694","6425","4932"
"980","50","20","color-agents-by-vision","650","1000","0.37159777144426054","1","0.5825464274472774","48.706153846153846","41.5","33.3422018979417","7403","5304"
"981","50","20","color-agents-by-vision","700","1000","0.372336812296294","1","0.5794563704300681","45.83428571428571","38","31.91016487769955","7909","5739"
"982","50","20","color-agents-by-vision","750","1000","0.3682737828157595","1","0.5843208140858271","45.168","39","31.068743109399573","8728","6208"
"983","50","20","color-agents-by-vision","800","1000","0.3536432741776983","1","0.5892868226677426","43.2475","37","28.6922951940827","9494","6616"
"984","50","20","color-agents-by-vision","850","1000","0.35287244752762503","1","0.5868645295924874","45.23058823529412","38","29.44801981911917","10124","7126"
"988","50","25","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"989","50","25","color-agents-by-vision","50","1000","0.37638009049773735","1","0.21923620933521923","83.98","70.5","58.65307549742061","155","551"
"985","50","20","color-agents-by-vision","900","1000","0.3662396512975011","1","0.5899191374663073","40.81444444444445","34","27.700688727462623","10943","7606"
"990","50","25","color-agents-by-vision","100","1000","0.4096174940233439","1","0.27503429355281206","71.11","50","55.48662501500297","401","1056"
"991","50","25","color-agents-by-vision","150","1000","0.4246325350949627","1","0.36215978928884984","64.58666666666667","46.5","53.39308286228797","825","1452"
"986","50","20","color-agents-by-vision","950","1000","0.3585853791947358","1","0.593533019106989","40.716842105263154","34","26.854343690622475","11711","8019"
"992","50","25","color-agents-by-vision","200","1000","0.40266531610733103","1","0.3700813008130081","65.405","47.5","52.76601402589459","1138","1936"
"993","50","25","color-agents-by-vision","250","1000","0.39835752924896206","1","0.37714578529336407","63.592","49","48.54527899239844","1472","2430"
"994","50","25","color-agents-by-vision","300","1000","0.38431209696478597","1","0.39066750366185393","65.82","47.5","48.16798503787235","1867","2911"
"987","50","20","color-agents-by-vision","1000","1000","0.37173109397464354","1","0.6050922194300886","38.255","32","26.063831228319025","12762","8328"
"995","50","25","color-agents-by-vision","350","1000","0.40012467810611674","1","0.4198673184357542","64.03428571428572","47.5","48.208584184042174","2405","3322"
"996","50","25","color-agents-by-vision","400","1000","0.38461373105221175","1","0.4520975900029753","56.405","45","40.53571060912177","3039","3682"
"997","50","25","color-agents-by-vision","450","1000","0.38982284830051755","1","0.4805731250806764","55.528888888888886","45","40.279483645791565","3723","4023"
"998","50","25","color-agents-by-vision","500","1000","0.3777770142454542","1","0.5247302158273381","51.806","42","36.50723106234819","4668","4227"
"999","50","25","color-agents-by-vision","550","1000","0.3721689085325454","1","0.5524927853517763","49.14","42.5","34.302421757559856","5552","4496"
"1000","50","25","color-agents-by-vision","600","1000","0.3674046294735661","1","0.5611271155923658","49.44166666666667","42","33.670750852837806","6233","4874"
"1001","50","25","color-agents-by-vision","650","1000","0.3639316769593476","1","0.5698187163155316","49.59384615384615","42","33.4670174406198","6978","5267"
"1002","50","25","color-agents-by-vision","700","1000","0.3612606841341699","1","0.5835748792270531","46.70285714285714","39","31.576375929812173","7852","5602"
"1003","50","25","color-agents-by-vision","750","1000","0.3645883461019354","1","0.5894026186579379","45.772","38.5","31.457433294522094","8643","6020"
"1004","50","25","color-agents-by-vision","800","1000","0.369673495040087","1","0.582612016293279","45.99375","39","31.239535794940306","9154","6557"
"1005","50","25","color-agents-by-vision","850","1000","0.3476045731373767","1","0.587960775047259","45.54352941176471","38","29.59027013172591","9953","6974"
"1009","50","30","color-agents-by-vision","0","0","0","1","0","0","0","0","0","0"
"1010","50","30","color-agents-by-vision","50","1000","0.4099075693230077","1","0.22317596566523606","80.06","51","65.04516798003539","156","542"
"1006","50","25","color-agents-by-vision","900","1000","0.3435716343790774","1","0.5932203389830508","43.70444444444445","37","27.801244804962877","10815","7415"
"1011","50","30","color-agents-by-vision","100","1000","0.42438504878383915","1","0.281767955801105","72.77","51.5","58.74527361173129","408","1039"
"1007","50","25","color-agents-by-vision","950","1000","0.3500269004185895","1","0.5936065996390822","44.44421052631579","38","28.375558709825007","11513","7881"
"1012","50","30","color-agents-by-vision","150","1000","0.38786932587311607","1","0.3262539539087212","73.87333333333333","57.5","54.91302417199081","722","1490"
"1013","50","30","color-agents-by-vision","200","1000","0.40918074776359026","1","0.3613779397151375","65.395","48","50.75321090419234","1091","1927"
"1014","50","30","color-agents-by-vision","250","1000","0.3841981228090015","1","0.37863825363825365","70.744","51","51.740222908938726","1457","2390"
"1015","50","30","color-agents-by-vision","300","1000","0.37476624818515714","1","0.40147679324894514","65.05","50","44.990309250119694","1903","2836"
"1008","50","25","color-agents-by-vision","1000","1000","0.338932890929049","1","0.5982811066582975","40.084","35","24.919749957371952","12391","8319"
"1016","50","30","color-agents-by-vision","350","1000","0.38313409982270513","1","0.4067070995362112","60.777142857142856","46","43.914563351294234","2280","3325"
"1017","50","30","color-agents-by-vision","400","1000","0.36584294072098444","1","0.4379727685325265","58.115","44","40.58978444761389","2895","3714"
"1018","50","30","color-agents-by-vision","450","1000","0.3799185973425464","1","0.47303014278159705","56.175555555555555","46","39.10328767701886","3578","3985"
"1019","50","30","color-agents-by-vision","500","1000","0.3723759111174013","1","0.5192813823091887","56.524","46","38.66491141525479","4538","4200"
"1020","50","30","color-agents-by-vision","550","1000","0.3834396501751645","1","0.5499289628577227","52.46545454545455","44","37.44048935868479","5419","4434"
"1021","50","30","color-agents-by-vision","600","1000","0.3588651090044365","1","0.5576639646278556","52.215","44","34.54476820036134","6054","4801"
"1022","50","30","color-agents-by-vision","650","1000","0.3764072433637651","1","0.5675540348827506","51.06","43","35.543949660568614","6801","5181"
"1023","50","30","color-agents-by-vision","700","1000","0.3532444368948535","1","0.5843259236780214","49.25857142857143","43","32.341750712631196","7702","5478"
"1024","50","30","color-agents-by-vision","750","1000","0.3432894568919805","1","0.5818449254044967","49.452","42.5","31.401780072510146","8307","5969"
"1025","50","30","color-agents-by-vision","800","1000","0.3366893431459851","1","0.5873355369758247","47.7275","42","29.80534670348835","9062","6366"
"1026","50","30","color-agents-by-vision","850","1000","0.3353542161270164","1","0.5870208270449744","46.843529411764706","41","29.249106565473163","9724","6840"
"1027","50","30","color-agents-by-vision","900","1000","0.3439479752841218","1","0.5837301587301588","44.75555555555555","39","28.582107049800477","10297","7342"
"1028","50","30","color-agents-by-vision","950","1000","0.34457154677303403","1","0.5911608037550762","44.46","38","28.209587037796087","11209","7751"
"1029","50","30","color-agents-by-vision","1000","1000","0.33874371025711913","1","0.598679022082019","43.404","38","26.90253762250932","12146","8141"
