"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/29/2024 00:25:42:701 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-initial-vision","initial-population","[step]","gini-index","survival-ratio"
"8","6","200","1468","0.387171729336614","0.895"
"6","6","100","1992","0.33636834343030303","0.89"
"5","6","100","1928","0.40872277909727367","0.89"
"10","6","200","48","0.2093184639444718","0.995"
"7","6","200","1452","0.3950447547191728","0.895"
"11","6","200","12","0.20863245236631833","1"
"6","6","100","1996","0.310099151736616","0.89"
"8","6","200","1472","0.41653567559530147","0.895"
"9","6","200","56","0.21186533512528982","0.99"
"5","6","100","1932","0.40348610223655557","0.89"
"10","6","200","52","0.20933739062923754","0.995"
"6","6","100","2000","0.3046644497624626","0.89"
"7","6","200","1456","0.40570051397532886","0.895"
"5","6","100","1936","0.4087587707878517","0.89"
"11","6","200","16","0.2104992054038393","0.995"
"9","6","200","60","0.2127720161428026","0.99"
"8","6","200","1476","0.40130005409668995","0.895"
"1","6","100","340","0.4356768177181991","1"
"5","6","100","1940","0.40850544548635204","0.89"
"10","6","200","56","0.2091763175338251","0.995"
"11","6","200","20","0.21485799824889426","0.995"
"5","6","100","1944","0.3873008235926754","0.89"
"7","6","200","1460","0.4211913505156888","0.895"
"8","6","200","1480","0.3845000169549589","0.895"
"12","6","200","0","0","1"
"9","6","200","64","0.2657147363059826","0.99"
"10","6","200","60","0.20887213804997104","0.995"
"5","6","100","1948","0.38053231939163495","0.89"
"11","6","200","24","0.21774196954275524","0.995"
"7","6","200","1464","0.405728921357972","0.895"
"8","6","200","1484","0.3729072102929576","0.895"
"12","6","200","4","0.192746999076639","1"
"9","6","200","68","0.32332632405439593","0.99"
"5","6","100","1952","0.3866014713096287","0.89"
"11","6","200","28","0.2198057616066826","0.995"
"10","6","200","64","0.25361625840822644","0.995"
"8","6","200","1488","0.35398089567736396","0.895"
"7","6","200","1468","0.40189509175893134","0.895"
"5","6","100","1956","0.3659362536840531","0.89"
"9","6","200","72","0.3991621957595883","0.99"
"12","6","200","8","0.19376925067943584","1"
"11","6","200","32","0.22163083010082407","0.995"
"5","6","100","1960","0.3661970869619747","0.89"
"8","6","200","1492","0.341016958022613","0.895"
"10","6","200","68","0.3311938825166598","0.995"
"7","6","200","1472","0.41426295903566357","0.895"
"9","6","200","76","0.44248148358981143","0.99"
"1","6","100","344","0.42546912071320714","1"
"5","6","100","1964","0.363981738903907","0.89"
"12","6","200","12","0.20050617776006366","1"
"11","6","200","36","0.22379623343856933","0.995"
"8","6","200","1496","0.3564896143602193","0.895"
"10","6","200","72","0.38766684457390443","0.995"
"7","6","200","1476","0.40649436045545617","0.895"
"5","6","100","1968","0.34339535930670967","0.89"
"9","6","200","80","0.4675060265982898","0.99"
"12","6","200","16","0.20087646346386737","1"
"11","6","200","40","0.22493338070877839","0.995"
"10","6","200","76","0.4397497191733297","0.995"
"8","6","200","1500","0.35150617238708337","0.895"
"7","6","200","1480","0.40588447822015555","0.895"
"5","6","100","1972","0.3549282732306779","0.89"
"9","6","200","84","0.4824038148816496","0.99"
"12","6","200","20","0.2026667800068003","1"
"11","6","200","44","0.22616348323066843","0.995"
"8","6","200","1504","0.3519317207983107","0.895"
"10","6","200","80","0.4692946803159239","0.995"
"5","6","100","1976","0.35170365760439437","0.89"
"7","6","200","1484","0.3997543120554388","0.895"
"12","6","200","24","0.2034348794933445","1"
"11","6","200","48","0.22702397232061958","0.995"
"5","6","100","1980","0.36727930076629084","0.89"
"9","6","200","88","0.5115851348543912","0.99"
"8","6","200","1508","0.3538149446407479","0.895"
"7","6","200","1488","0.3957018519107538","0.895"
"10","6","200","84","0.4958383404901712","0.995"
"5","6","100","1984","0.38021529032764984","0.89"
"11","6","200","52","0.227031084540016","0.995"
"12","6","200","28","0.20557272352698802","1"
"9","6","200","92","0.49842308378955824","0.99"
"7","6","200","1492","0.39582672041645545","0.895"
"1","6","100","348","0.40256736216664357","1"
"8","6","200","1512","0.36981913283149587","0.895"
"5","6","100","1988","0.3644756811701233","0.89"
"10","6","200","88","0.5136818200194125","0.995"
"11","6","200","56","0.2276540766145946","0.995"
"12","6","200","32","0.20702419837144043","1"
"7","6","200","1496","0.3735692569979457","0.895"
"9","6","200","96","0.4566483864823295","0.99"
"5","6","100","1992","0.3916587629312088","0.89"
"8","6","200","1516","0.39099579314192306","0.895"
"11","6","200","60","0.2286432831303532","0.995"
"5","6","100","1996","0.4396701007190565","0.89"
"10","6","200","92","0.5068572781578479","0.995"
"12","6","200","36","0.20930580912863056","1"
"7","6","200","1500","0.3630571854391367","0.895"
"9","6","200","100","0.3987493061067793","0.99"
"8","6","200","1520","0.3932784123428872","0.895"
"5","6","100","2000","0.44276861628898334","0.89"
"7","6","200","1504","0.3558800579695473","0.895"
"10","6","200","96","0.4825208233690497","0.995"
"12","6","200","40","0.21055811494600107","1"
"11","6","200","64","0.2954396293304295","0.995"
"8","6","200","1524","0.40681368353207636","0.895"
"9","6","200","104","0.3255172009965803","0.985"
"7","6","200","1508","0.35556110140224356","0.895"
"10","6","200","100","0.3973066100225308","0.995"
"12","6","200","44","0.21188140759213098","1"
"11","6","200","68","0.3461731652065253","0.995"
"9","6","200","108","0.30586762744972773","0.985"
"13","6","300","0","0","1"
"8","6","200","1528","0.3898441355154741","0.895"
"12","6","200","48","0.21219728934918794","1"
"7","6","200","1512","0.36789544996429135","0.895"
"1","6","100","352","0.3878926084026062","1"
"10","6","200","104","0.33897778119070937","0.995"
"11","6","200","72","0.40405774212486","0.995"
"9","6","200","112","0.2894084127088614","0.985"
"8","6","200","1532","0.3899931966061977","0.895"
"13","6","300","4","0.17086684203933358","1"
"12","6","200","52","0.2132652455317379","1"
"7","6","200","1516","0.36911414163942285","0.895"
"10","6","200","108","0.31842074963808076","0.995"
"9","6","200","116","0.27743648342533905","0.985"
"8","6","200","1536","0.3933300798754895","0.895"
"11","6","200","76","0.4601603774702699","0.995"
"12","6","200","56","0.21410000277092756","1"
"7","6","200","1520","0.38717008518053214","0.895"
"10","6","200","112","0.3031254914190238","0.995"
"13","6","300","8","0.18238147943183908","1"
"9","6","200","120","0.2682426523482389","0.985"
"8","6","200","1540","0.39883266553487984","0.895"
"11","6","200","80","0.4847394159187144","0.995"
"12","6","200","60","0.21430240415854443","1"
"9","6","200","124","0.26082583212154187","0.985"
"10","6","200","116","0.2912044144593324","0.995"
"8","6","200","1544","0.3965604668250661","0.895"
"7","6","200","1524","0.3880772082332697","0.895"
"11","6","200","84","0.4929124765581984","0.995"
"1","6","100","356","0.36331791735044","1"
"12","6","200","64","0.26054855670371424","1"
"13","6","300","12","0.19489625603460276","0.9966666666666667"
"10","6","200","120","0.28264269275697124","0.995"
"9","6","200","128","0.25644133442386","0.985"
"7","6","200","1528","0.3860646619269192","0.89"
"8","6","200","1548","0.3959376624158518","0.895"
"10","6","200","124","0.27613423518480723","0.995"
"13","6","300","16","0.20630850103880116","0.9966666666666667"
"12","6","200","68","0.31562022228246106","1"
"11","6","200","88","0.514056859280028","0.995"
"9","6","200","132","0.26153884981577064","0.985"
"7","6","200","1532","0.39668302185306914","0.89"
"8","6","200","1552","0.3904394300613228","0.895"
"11","6","200","92","0.5118345902501883","0.995"
"13","6","300","20","0.21667973769580548","0.9966666666666667"
"12","6","200","72","0.38330101192732746","1"
"9","6","200","136","0.27544221168249605","0.985"
"10","6","200","128","0.2795081397772268","0.995"
"7","6","200","1536","0.39841781187676384","0.89"
"8","6","200","1556","0.3849134741155817","0.895"
"9","6","200","140","0.3083912238610803","0.985"
"12","6","200","76","0.4272349418260086","1"
"11","6","200","96","0.47088620418914434","0.99"
"13","6","300","24","0.22276317151091732","0.9966666666666667"
"10","6","200","132","0.28362720517653944","0.995"
"7","6","200","1540","0.3999372163816424","0.89"
"8","6","200","1560","0.3971065907773291","0.895"
"1","6","100","360","0.352798678804479","1"
"9","6","200","144","0.3429043651461187","0.985"
"11","6","200","100","0.37375076843251054","0.99"
"12","6","200","80","0.4538026437625722","1"
"13","6","300","28","0.2261708484310727","0.9933333333333333"
"7","6","200","1544","0.39695080399869","0.89"
"10","6","200","136","0.2969987200714975","0.995"
"8","6","200","1564","0.3808337374340765","0.895"
"12","6","200","84","0.4687829012013432","0.995"
"11","6","200","104","0.33433556634595174","0.99"
"9","6","200","148","0.38029450064308695","0.985"
"7","6","200","1548","0.39225896026039464","0.89"
"13","6","300","32","0.23016920576221794","0.9933333333333333"
"10","6","200","140","0.3228617505840968","0.995"
"8","6","200","1568","0.3784317443267694","0.895"
"12","6","200","88","0.48784320259279396","0.995"
"7","6","200","1552","0.39071232843929105","0.89"
"9","6","200","152","0.40766913427134777","0.985"
"10","6","200","144","0.3394812984381638","0.995"
"11","6","200","108","0.31251614210941003","0.99"
"13","6","300","36","0.2334255681252751","0.9933333333333333"
"8","6","200","1572","0.37399725981008886","0.895"
"7","6","200","1556","0.4059811420604417","0.89"
"9","6","200","156","0.4378364329969231","0.985"
"12","6","200","92","0.48732279505939224","0.99"
"11","6","200","112","0.2965857036326836","0.99"
"10","6","200","148","0.3656192016012321","0.995"
"8","6","200","1576","0.36019276760282654","0.895"
"7","6","200","1560","0.4148732856322584","0.89"
"13","6","300","40","0.2367980994770558","0.9933333333333333"
"1","6","100","364","0.3330676203819776","1"
"12","6","200","96","0.4811994328646632","0.99"
"11","6","200","116","0.28520145888975057","0.99"
"9","6","200","160","0.46716868377658083","0.985"
"10","6","200","152","0.3881011771171411","0.995"
"8","6","200","1580","0.3651426671956594","0.895"
"7","6","200","1564","0.3988014124221157","0.89"
"11","6","200","120","0.2771420443432959","0.99"
"12","6","200","100","0.3791209854428246","0.99"
"9","6","200","164","0.46919835551859024","0.985"
"13","6","300","44","0.2397259740779021","0.9933333333333333"
"10","6","200","156","0.42066374828249214","0.995"
"8","6","200","1584","0.3696580014959171","0.895"
"7","6","200","1568","0.3704554796939318","0.89"
"11","6","200","124","0.2730328608484877","0.99"
"12","6","200","104","0.3370250920140053","0.99"
"9","6","200","168","0.4447908300946011","0.985"
"13","6","300","48","0.24173106754937632","0.9933333333333333"
"8","6","200","1588","0.3707699070668513","0.895"
"10","6","200","160","0.4533798317635531","0.995"
"7","6","200","1572","0.36041944341316623","0.89"
"12","6","200","108","0.31402776763076773","0.99"
"11","6","200","128","0.27939686702468575","0.99"
"9","6","200","172","0.44845044199167383","0.985"
"8","6","200","1592","0.37479280980082874","0.895"
"10","6","200","164","0.4707341923510954","0.995"
"7","6","200","1576","0.36566938067239874","0.89"
"13","6","300","52","0.24367363586523053","0.9933333333333333"
"12","6","200","112","0.2963346589954002","0.99"
"1","6","100","368","0.3176291175274501","1"
"11","6","200","132","0.2881830410961508","0.99"
"9","6","200","176","0.4311679522571894","0.98"
"8","6","200","1596","0.3675536134340169","0.895"
"10","6","200","168","0.46897688442211044","0.995"
"12","6","200","116","0.28333431717017726","0.99"
"7","6","200","1580","0.3593601258226067","0.89"
"13","6","300","56","0.245214448497848","0.9933333333333333"
"11","6","200","136","0.30385862210052533","0.99"
"8","6","200","1600","0.36296523260598024","0.895"
"10","6","200","172","0.45766742398795507","0.995"
"12","6","200","120","0.273577933034905","0.99"
"7","6","200","1584","0.35022436901544224","0.89"
"13","6","300","60","0.24672020364732392","0.9933333333333333"
"8","6","200","1604","0.3678804859233138","0.895"
"11","6","200","140","0.3148240631488444","0.99"
"12","6","200","124","0.2653881303751653","0.99"
"10","6","200","176","0.4596940819270874","0.995"
"7","6","200","1588","0.3481655223807185","0.89"
"8","6","200","1608","0.3786053032653929","0.895"
"11","6","200","144","0.3577164664271475","0.99"
"12","6","200","128","0.26251854693666077","0.99"
"13","6","300","64","0.32747794863565244","0.9933333333333333"
"7","6","200","1592","0.35075879593683224","0.89"
"10","6","200","180","0.430968711339581","0.995"
"1","6","100","372","0.3252204277608033","1"
"8","6","200","1612","0.3879272939494801","0.895"
"11","6","200","148","0.379196640650138","0.99"
"12","6","200","132","0.27301237934834743","0.99"
"7","6","200","1596","0.3664393423539876","0.89"
"10","6","200","184","0.4076137081402564","0.995"
"8","6","200","1616","0.4019509131131681","0.895"
"13","6","300","68","0.360796822894701","0.99"
"12","6","200","136","0.28679708091472805","0.99"
"11","6","200","152","0.3898361406019349","0.99"
"7","6","200","1600","0.38085641935434944","0.89"
"10","6","200","188","0.3854490928091786","0.995"
"8","6","200","1620","0.40370565606436315","0.895"
"9","6","200","180","0.41530295288296054","0.98"
"12","6","200","140","0.29925156516118673","0.99"
"13","6","300","72","0.41306237200757967","0.99"
"11","6","200","156","0.4279556764253289","0.99"
"7","6","200","1604","0.41258369846809234","0.89"
"10","6","200","192","0.36228077353125926","0.995"
"8","6","200","1624","0.4015911833795109","0.895"
"9","6","200","184","0.38864760670418685","0.98"
"12","6","200","144","0.3073040902611186","0.99"
"11","6","200","160","0.44280247022863056","0.99"
"7","6","200","1608","0.40719462744836","0.89"
"10","6","200","196","0.3398980577920005","0.995"
"13","6","300","76","0.470901417584507","0.99"
"8","6","200","1628","0.4060480119679296","0.895"
"9","6","200","188","0.36521658512788063","0.98"
"7","6","200","1612","0.40071138394621847","0.89"
"11","6","200","164","0.45139719973742476","0.99"
"12","6","200","148","0.3333633499196409","0.99"
"10","6","200","200","0.32771019965692627","0.995"
"1","6","100","376","0.308765088207985","1"
"8","6","200","1632","0.3969808179700671","0.89"
"9","6","200","192","0.34715782918037535","0.98"
"13","6","300","80","0.48662091190307827","0.99"
"7","6","200","1616","0.38501536943499043","0.89"
"12","6","200","152","0.3561039415706606","0.99"
"11","6","200","168","0.458700917956006","0.99"
"10","6","200","204","0.32406819208347715","0.995"
"9","6","200","196","0.3276665084340107","0.975"
"8","6","200","1636","0.3961026832300212","0.89"
"7","6","200","1620","0.3848323559857953","0.885"
"12","6","200","156","0.3872931350603921","0.99"
"11","6","200","172","0.4531530404903886","0.99"
"13","6","300","84","0.5152309284604993","0.99"
"10","6","200","208","0.3130703027014424","0.995"
"9","6","200","200","0.3194236684671956","0.975"
"8","6","200","1640","0.39312111708672404","0.89"
"12","6","200","160","0.41221437692879065","0.99"
"7","6","200","1624","0.3713991378239237","0.885"
"11","6","200","176","0.4384012987926996","0.985"
"10","6","200","212","0.31660981549476386","0.995"
"13","6","300","88","0.5143451482446024","0.9866666666666667"
"9","6","200","204","0.3199742954826629","0.975"
"8","6","200","1644","0.38365408313575045","0.89"
"12","6","200","164","0.4662848122193419","0.99"
"7","6","200","1628","0.38132778220021846","0.885"
"11","6","200","180","0.4198808233533071","0.985"
"10","6","200","216","0.3253806260769728","0.995"
"8","6","200","1648","0.3776487664641012","0.89"
"13","6","300","92","0.48977170025146266","0.9866666666666667"
"7","6","200","1632","0.36021351717288946","0.885"
"12","6","200","168","0.4880867309165585","0.99"
"11","6","200","184","0.39964328639756147","0.985"
"8","6","200","1652","0.36710411825783096","0.885"
"1","6","100","380","0.3121406687960368","1"
"10","6","200","220","0.3296550104088192","0.99"
"7","6","200","1636","0.35788418338495376","0.885"
"12","6","200","172","0.4795084604001803","0.99"
"11","6","200","188","0.36669764134628247","0.985"
"13","6","300","96","0.44141089631530706","0.9866666666666667"
"8","6","200","1656","0.35510733365889174","0.885"
"10","6","200","224","0.35315622025972515","0.99"
"7","6","200","1640","0.3753716499019124","0.885"
"12","6","200","176","0.46141280148423025","0.98"
"11","6","200","192","0.34342531274174426","0.985"
"8","6","200","1660","0.3562116347085015","0.885"
"10","6","200","228","0.36329715061058343","0.99"
